"Date","Time, GMT+11:00","Rain, mm (SEN S/N: 668163)","Temp, ¡C (SEN S/N: 684635)","Temp, ¡C (SEN S/N: 684636)","Temp, ¡C (SEN S/N: 684637)","Temp, ¡C (SEN S/N: 684638)","Temp, ¡C (SEN S/N: 699195)","RH, % (SEN S/N: 699195)","DewPt, ¡C (SEN S/N: 699195)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 809009)","Gust Speed, m/s (SEN S/N: 809009)"
20-12-2005,17:00:00,,12.485,10.394,14.601,28.667,18.66,1.00,-38.6,1501.2,3.43,7.99
20-12-2005,18:00:00,0.00,12.654,10.565,14.649,24.315,17.90,1.00,-39.0,1128.7,3.05,7.23
20-12-2005,19:00:00,0.00,12.847,10.810,14.577,23.665,17.14,1.00,-39.5,846.2,1.90,5.71
20-12-2005,20:00:00,0.00,12.920,11.005,14.385,15.438,15.62,1.00,-40.4,288.7,2.66,4.95
20-12-2005,21:00:00,0.00,12.920,11.175,13.906,9.089,11.77,1.00,-42.8,18.7,0.38,3.81
20-12-2005,22:00:00,0.00,12.751,11.273,13.257,6.433,10.99,1.00,-43.2,1.2,0.76,3.05
20-12-2005,23:00:00,0.00,12.509,11.321,12.606,6.077,10.99,1.00,-43.2,1.2,1.90,3.43
21-12-2005,00:00:00,0.00,12.243,11.297,12.050,7.544,11.77,1.00,-42.8,1.2,2.28,4.57
21-12-2005,01:00:00,0.00,11.977,11.248,11.662,6.382,10.60,1.00,-43.5,1.2,2.66,4.19
21-12-2005,02:00:00,0.00,11.734,11.175,11.321,7.419,12.16,1.00,-42.5,1.2,3.43,5.71
21-12-2005,03:00:00,0.00,11.516,11.078,11.078,8.618,12.93,1.00,-42.1,1.2,5.33,10.66
21-12-2005,04:00:00,0.00,11.321,10.980,10.883,10.001,13.70,1.00,-41.6,1.2,6.85,10.66
21-12-2005,05:00:00,0.00,11.175,10.883,10.761,10.222,13.32,1.00,-41.8,1.2,6.85,11.80
21-12-2005,06:00:00,0.00,11.053,10.785,10.663,9.829,12.93,1.00,-42.1,6.2,6.85,12.18
21-12-2005,07:00:00,0.00,10.932,10.712,10.565,11.321,14.47,1.00,-41.1,228.7,7.61,12.18
21-12-2005,08:00:00,0.00,10.858,10.614,10.516,13.016,15.62,1.00,-40.4,561.2,7.61,11.80
21-12-2005,09:00:00,0.00,10.785,10.565,10.638,14.433,14.85,1.00,-40.9,396.2,7.61,15.61
21-12-2005,10:00:00,0.00,10.810,10.516,10.785,14.649,15.62,1.00,-40.4,421.2,7.99,15.99
21-12-2005,11:00:00,0.00,10.834,10.492,10.858,27.653,17.14,1.00,-39.5,1568.7,10.28,14.85
21-12-2005,12:00:00,0.00,10.907,10.467,11.370,36.254,17.90,1.00,-39.0,2161.2,11.04,17.51
21-12-2005,13:00:00,0.00,11.175,10.492,12.219,37.096,18.66,1.00,-38.6,2198.7,10.66,17.51
21-12-2005,14:00:00,0.00,11.565,10.565,13.040,36.824,19.42,1.00,-38.1,2263.7,9.52,17.51
21-12-2005,15:00:00,0.00,12.001,10.712,13.762,38.226,20.57,1.00,-37.4,2143.7,8.38,15.23
21-12-2005,16:00:00,0.00,12.437,10.907,14.361,35.716,21.33,1.00,-37.0,1928.7,9.14,18.27
21-12-2005,17:00:00,0.00,12.823,11.127,14.673,28.468,21.71,1.00,-36.7,1181.2,8.38,15.99
21-12-2005,18:00:00,0.00,13.064,11.346,14.601,27.284,21.33,1.00,-37.0,1113.7,9.52,17.51
21-12-2005,19:00:00,0.00,13.185,11.516,14.409,21.724,19.81,1.00,-37.9,511.2,8.38,14.85
21-12-2005,20:00:00,0.00,13.185,11.662,14.050,16.129,16.00,1.00,-40.2,88.7,8.76,19.03
21-12-2005,21:00:00,0.00,13.088,11.759,13.666,14.792,16.00,1.00,-40.2,11.2,7.99,15.23
21-12-2005,22:00:00,0.00,12.968,11.807,13.305,12.025,15.23,1.00,-40.7,1.2,9.14,18.27
21-12-2005,23:00:00,0.25,12.823,11.807,12.992,11.200,14.85,1.00,-40.9,1.2,7.99,15.61
22-12-2005,00:00:00,0.00,12.654,11.807,12.703,10.663,14.47,1.00,-41.1,1.2,8.38,14.85
22-12-2005,01:00:00,0.00,12.485,11.759,12.437,11.977,14.85,1.00,-40.9,1.2,8.38,15.23
22-12-2005,02:00:00,0.00,12.340,11.710,12.195,11.516,14.47,1.00,-41.1,1.2,7.99,14.85
22-12-2005,03:00:00,0.00,12.195,11.637,11.929,10.736,13.70,1.00,-41.6,1.2,6.85,12.94
22-12-2005,04:00:00,0.00,12.025,11.565,11.637,8.494,11.77,1.00,-42.8,1.2,4.19,8.76
22-12-2005,05:00:00,0.00,11.832,11.492,11.321,6.763,11.38,1.00,-43.0,1.2,3.05,5.71
22-12-2005,06:00:00,0.00,11.637,11.394,11.029,7.995,12.93,1.00,-42.1,6.2,4.57,11.04
22-12-2005,07:00:00,0.00,11.443,11.297,10.736,10.124,14.09,1.00,-41.4,213.7,6.47,12.18
22-12-2005,08:00:00,0.00,11.248,11.175,10.565,13.064,15.23,1.00,-40.7,663.7,8.38,15.99
22-12-2005,09:00:00,0.00,11.127,11.078,10.638,17.177,16.00,1.00,-40.2,1141.2,7.23,13.70
22-12-2005,10:00:00,0.00,11.127,10.980,11.005,19.222,16.38,1.00,-40.0,1563.7,6.85,12.56
22-12-2005,11:00:00,0.00,11.273,10.932,11.589,29.040,17.52,1.00,-39.3,1893.7,5.71,11.80
22-12-2005,12:00:00,0.00,11.540,10.932,12.437,36.633,16.38,1.00,-40.0,2116.2,4.95,9.14
22-12-2005,13:00:00,0.00,11.953,11.005,13.546,39.431,17.14,1.00,-39.5,2231.2,4.95,9.90
22-12-2005,14:00:00,0.00,12.509,11.127,14.577,37.015,17.90,1.00,-39.0,2246.2,5.71,11.04
22-12-2005,15:00:00,0.00,13.040,11.346,15.318,36.878,17.90,1.00,-39.0,2153.7,6.47,12.56
22-12-2005,16:00:00,0.00,13.522,11.589,15.772,36.308,18.28,1.00,-38.8,1953.7,6.47,11.04
22-12-2005,17:00:00,0.00,13.882,11.832,15.963,32.717,17.90,1.00,-39.0,1643.7,6.09,11.42
22-12-2005,18:00:00,0.00,14.098,12.074,15.939,28.171,17.14,1.00,-39.5,1246.2,5.33,9.14
22-12-2005,19:00:00,0.00,14.194,12.268,15.652,21.437,16.38,1.00,-40.0,788.7,3.81,8.38
22-12-2005,20:00:00,0.00,14.170,12.413,15.175,13.497,13.32,1.00,-41.8,336.2,3.81,6.47
22-12-2005,21:00:00,0.00,14.002,12.509,14.529,8.444,11.38,1.00,-43.0,28.7,3.43,6.47
22-12-2005,22:00:00,0.00,13.738,12.534,13.786,3.827,11.38,1.00,-43.0,1.2,1.52,6.09
22-12-2005,23:00:00,0.00,13.401,12.485,13.064,3.221,9.82,1.00,-44.0,1.2,1.90,4.57
23-12-2005,00:00:00,0.00,13.040,12.413,12.413,3.009,9.82,1.00,-44.0,1.2,1.90,4.95
23-12-2005,01:00:00,0.00,12.678,12.292,11.880,5.872,11.38,1.00,-43.0,1.2,5.71,9.90
23-12-2005,02:00:00,0.00,12.364,12.147,11.467,6.737,10.99,1.00,-43.2,1.2,6.85,11.04
23-12-2005,03:00:00,0.00,12.074,11.977,11.151,6.788,10.99,1.00,-43.2,1.2,7.23,10.66
23-12-2005,04:00:00,0.00,11.807,11.832,10.858,6.560,11.77,1.00,-42.8,1.2,6.47,10.66
23-12-2005,05:00:00,0.00,11.589,11.662,10.614,6.839,11.77,1.00,-42.8,1.2,5.33,9.90
23-12-2005,06:00:00,0.00,11.370,11.516,10.394,8.693,13.32,1.00,-41.8,6.2,5.33,10.66
23-12-2005,07:00:00,0.00,11.175,11.370,10.296,11.053,14.47,1.00,-41.1,206.2,5.71,10.66
23-12-2005,08:00:00,0.00,11.053,11.224,10.369,13.570,16.00,1.00,-40.2,668.7,5.71,10.66
23-12-2005,09:00:00,0.00,11.029,11.127,10.687,18.985,17.14,1.00,-39.5,1123.7,6.85,12.18
23-12-2005,10:00:00,0.00,11.151,11.053,11.273,21.390,17.52,1.00,-39.3,1543.7,7.23,13.70
23-12-2005,11:00:00,0.00,11.394,11.029,12.050,33.157,17.14,1.00,-39.5,1898.7,6.85,12.18
23-12-2005,12:00:00,0.00,11.783,11.078,12.944,34.995,16.38,1.00,-40.0,1771.2,7.61,12.18
23-12-2005,13:00:00,0.00,12.219,11.200,13.642,34.810,17.52,1.00,-39.3,1776.2,7.61,11.80
23-12-2005,14:00:00,0.00,12.582,11.346,14.170,36.471,18.28,1.00,-38.8,1941.2,8.76,15.99
23-12-2005,15:00:00,0.00,12.968,11.516,14.649,34.969,19.42,1.00,-38.1,1883.7,9.52,15.61
23-12-2005,16:00:00,0.00,13.257,11.710,14.936,32.898,19.81,1.00,-37.9,1571.2,9.14,14.47
23-12-2005,17:00:00,0.00,13.522,11.880,15.079,28.468,20.57,1.00,-37.4,1136.2,7.99,12.56
23-12-2005,18:00:00,0.00,13.690,12.050,15.055,27.974,19.81,1.00,-37.9,1081.2,7.61,12.18
23-12-2005,19:00:00,0.00,13.786,12.195,14.984,20.698,20.19,1.00,-37.7,411.2,7.61,14.09
23-12-2005,20:00:00,0.00,13.786,12.316,14.649,19.032,20.57,1.00,-37.4,138.7,9.52,15.61
23-12-2005,21:00:00,0.00,13.690,12.389,14.266,16.796,20.57,1.00,-37.4,8.7,9.14,15.61
23-12-2005,22:00:00,0.00,13.570,12.413,13.906,17.177,21.71,1.00,-36.7,1.2,8.76,20.56
23-12-2005,23:00:00,0.00,13.401,12.413,13.594,19.127,22.09,1.00,-36.5,1.2,11.04,22.84
24-12-2005,00:00:00,0.00,13.257,12.389,13.377,18.652,21.71,1.00,-36.7,1.2,10.28,16.37
24-12-2005,01:00:00,0.00,13.137,12.364,13.185,18.794,21.71,1.00,-36.7,1.2,9.14,17.51
24-12-2005,02:00:00,0.00,13.016,12.316,13.064,17.962,20.19,1.00,-37.7,1.2,8.38,14.85
24-12-2005,03:00:00,0.00,12.920,12.268,12.968,14.864,15.62,1.00,-40.4,1.2,8.38,14.85
24-12-2005,04:00:00,1.27,12.847,12.219,12.847,11.175,13.70,1.00,-41.6,1.2,6.09,12.18
24-12-2005,05:00:00,2.03,12.751,12.171,12.703,11.297,12.93,1.00,-42.1,1.2,6.47,13.70
24-12-2005,06:00:00,1.52,12.654,12.122,12.582,10.956,11.38,1.00,-43.0,1.2,9.14,23.98
24-12-2005,07:00:00,0.51,12.582,12.074,12.437,10.296,10.21,1.00,-43.7,11.2,8.76,16.75
24-12-2005,08:00:00,0.76,12.461,12.025,12.268,8.045,7.43,1.00,-45.4,53.7,9.90,17.89
24-12-2005,09:00:00,0.25,12.340,11.977,12.025,5.745,4.15,1.00,-47.5,491.2,8.76,17.89
24-12-2005,10:00:00,0.00,12.195,11.904,11.734,8.444,4.99,1.00,-46.9,1526.2,9.90,17.89
24-12-2005,11:00:00,0.00,12.074,11.832,11.856,17.011,6.22,1.00,-46.2,1881.2,9.90,16.37
24-12-2005,12:00:00,0.00,12.122,11.759,12.292,20.341,7.03,1.00,-45.7,2023.7,10.28,16.75
24-12-2005,13:00:00,0.00,12.292,11.734,12.799,21.294,7.83,1.00,-45.2,1953.7,9.90,17.89
24-12-2005,14:00:00,0.00,12.509,11.759,13.281,23.857,8.23,1.00,-44.9,2251.2,9.52,15.23
24-12-2005,15:00:00,0.00,12.751,11.807,13.738,22.920,8.23,1.00,-44.9,1838.7,9.52,15.61
24-12-2005,16:00:00,0.00,12.992,11.880,14.026,22.226,9.03,1.00,-44.5,1786.2,9.90,18.27
24-12-2005,17:00:00,0.00,13.137,11.977,14.074,19.413,7.83,1.00,-45.2,1433.7,10.28,17.89
24-12-2005,18:00:00,0.00,13.209,12.074,13.906,12.654,7.03,1.00,-45.7,706.2,9.52,15.23
24-12-2005,19:00:00,0.00,13.161,12.147,13.449,7.820,6.62,1.00,-45.9,246.2,9.90,15.99
24-12-2005,20:00:00,0.00,12.968,12.147,12.799,6.661,6.22,1.00,-46.2,131.2,9.52,15.23
24-12-2005,21:00:00,0.00,12.703,12.122,12.219,5.179,5.81,1.00,-46.4,13.7,10.66,16.37
24-12-2005,22:00:00,0.00,12.413,12.050,11.662,4.636,5.40,1.00,-46.7,1.2,9.90,15.61
24-12-2005,23:00:00,0.00,12.098,11.929,11.175,3.775,4.99,1.00,-46.9,1.2,9.52,16.75
25-12-2005,00:00:00,0.00,11.807,11.807,10.736,3.142,4.15,1.00,-47.5,1.2,9.14,15.99
25-12-2005,01:00:00,0.00,11.492,11.662,10.345,2.477,3.74,1.00,-47.7,1.2,8.76,15.23
25-12-2005,02:00:00,0.00,11.224,11.492,10.001,2.128,3.31,1.00,-48.0,1.2,9.90,14.85
25-12-2005,03:00:00,0.00,10.956,11.321,9.682,1.588,2.46,1.00,-48.5,1.2,9.14,15.99
25-12-2005,04:00:00,0.00,10.712,11.151,9.410,0.852,1.60,1.00,-49.0,1.2,7.61,14.09
25-12-2005,05:00:00,0.00,10.492,11.005,9.139,0.880,1.17,1.00,-49.3,1.2,7.99,14.09
25-12-2005,06:00:00,0.00,10.271,10.834,8.916,0.687,1.17,1.00,-49.3,6.2,7.23,12.56
25-12-2005,07:00:00,0.00,10.075,10.687,8.717,0.577,1.60,1.00,-49.0,221.2,8.38,12.56
25-12-2005,08:00:00,0.00,9.903,10.541,8.543,2.557,2.46,1.00,-48.5,668.7,7.99,12.18
25-12-2005,09:00:00,0.00,9.756,10.394,8.568,7.820,3.74,1.00,-47.7,1126.2,7.99,12.56
25-12-2005,10:00:00,0.00,9.706,10.271,8.891,11.321,5.40,1.00,-46.7,1541.2,7.61,12.56
25-12-2005,11:00:00,0.00,9.829,10.173,9.534,21.891,5.81,1.00,-46.4,1878.7,7.61,12.56
25-12-2005,12:00:00,0.00,10.075,10.124,10.394,27.284,6.22,1.00,-46.2,2121.2,8.38,13.70
25-12-2005,13:00:00,0.00,10.467,10.173,11.321,28.196,7.83,1.00,-45.2,2268.7,9.14,14.09
25-12-2005,14:00:00,0.00,10.907,10.271,12.122,27.875,8.23,1.00,-44.9,2301.2,9.14,13.70
25-12-2005,15:00:00,0.00,11.346,10.418,12.775,27.087,7.83,1.00,-45.2,2038.7,9.52,15.23
25-12-2005,16:00:00,0.00,11.734,10.590,13.185,20.984,8.23,1.00,-44.9,1376.2,9.52,15.99
25-12-2005,17:00:00,0.00,12.025,10.785,13.209,17.058,7.43,1.00,-45.4,1141.2,9.90,15.99
25-12-2005,18:00:00,0.00,12.147,10.956,12.992,12.098,6.62,1.00,-45.9,453.7,8.38,14.09
25-12-2005,19:00:00,0.00,12.147,11.078,12.606,8.916,6.22,1.00,-46.2,131.2,6.85,12.56
25-12-2005,20:00:00,0.00,12.050,11.151,12.147,7.795,6.62,1.00,-45.9,51.2,6.85,12.18
25-12-2005,21:00:00,0.00,11.880,11.175,11.734,6.813,6.22,1.00,-46.2,6.2,6.47,12.18
25-12-2005,22:00:00,0.00,11.686,11.175,11.394,6.737,6.22,1.00,-46.2,1.2,6.47,12.18
25-12-2005,23:00:00,0.00,11.516,11.127,11.102,7.015,7.03,1.00,-45.7,1.2,7.23,12.56
26-12-2005,00:00:00,0.00,11.346,11.078,10.858,7.091,7.03,1.00,-45.7,1.2,8.38,13.70
26-12-2005,01:00:00,0.00,11.175,11.005,10.663,7.116,6.62,1.00,-45.9,1.2,8.38,14.47
26-12-2005,02:00:00,0.00,11.053,10.932,10.492,6.940,6.62,1.00,-45.9,1.2,6.85,12.94
26-12-2005,03:00:00,0.00,10.907,10.858,10.345,6.737,6.62,1.00,-45.9,1.2,6.47,11.04
26-12-2005,04:00:00,0.00,10.810,10.785,10.222,6.458,6.22,1.00,-46.2,1.2,6.47,11.42
26-12-2005,05:00:00,0.00,10.687,10.712,10.075,5.488,5.81,1.00,-46.4,1.2,6.47,10.66
26-12-2005,06:00:00,0.00,10.590,10.638,9.903,4.063,4.99,1.00,-46.9,3.7,5.71,10.28
26-12-2005,07:00:00,0.00,10.467,10.565,9.706,4.869,5.81,1.00,-46.4,228.7,4.95,8.76
26-12-2005,08:00:00,0.00,10.320,10.467,9.558,6.636,6.62,1.00,-45.9,658.7,4.19,7.99
26-12-2005,09:00:00,0.00,10.247,10.394,9.706,13.978,9.03,1.00,-44.5,1071.2,2.66,6.09
26-12-2005,10:00:00,0.00,10.320,10.320,10.296,17.344,9.82,1.00,-44.0,1373.7,4.57,9.14
26-12-2005,11:00:00,0.00,10.541,10.296,11.029,30.016,11.77,1.00,-42.8,1833.7,3.81,7.99
26-12-2005,12:00:00,0.00,10.907,10.345,12.074,35.342,12.16,1.00,-42.5,2038.7,5.33,8.38
26-12-2005,13:00:00,0.00,11.394,10.443,13.112,33.157,11.77,1.00,-42.8,2201.2,5.71,10.28
26-12-2005,14:00:00,0.00,11.953,10.614,14.002,32.768,12.55,1.00,-42.3,2181.2,6.09,9.90
26-12-2005,15:00:00,0.00,12.461,10.858,14.673,29.916,11.77,1.00,-42.8,1706.2,5.33,9.90
26-12-2005,16:00:00,0.00,12.920,11.102,15.031,27.284,12.16,1.00,-42.5,1403.7,4.57,8.38
26-12-2005,17:00:00,0.00,13.233,11.346,15.127,28.568,12.93,1.00,-42.1,1731.2,5.33,10.28
26-12-2005,18:00:00,0.00,13.449,11.565,15.151,21.581,12.16,1.00,-42.5,968.7,4.57,8.38
26-12-2005,19:00:00,0.00,13.546,11.759,14.888,16.511,11.77,1.00,-42.8,541.2,3.81,7.61
26-12-2005,20:00:00,0.00,13.522,11.904,14.409,13.040,10.99,1.00,-43.2,328.7,3.05,5.33
26-12-2005,21:00:00,0.00,13.377,12.001,13.882,6.408,7.43,1.00,-45.4,23.7,2.66,3.81
26-12-2005,22:00:00,0.00,13.161,12.025,13.209,3.274,4.99,1.00,-46.9,1.2,2.28,4.19
26-12-2005,23:00:00,0.00,12.871,12.025,12.509,2.074,5.81,1.00,-46.4,1.2,1.90,3.43
27-12-2005,00:00:00,0.00,12.509,11.953,11.856,1.534,4.99,1.00,-46.9,1.2,2.28,3.43
27-12-2005,01:00:00,0.00,12.171,11.832,11.321,1.778,7.83,1.00,-45.2,1.2,2.28,4.95
27-12-2005,02:00:00,0.00,11.856,11.710,10.883,4.766,8.63,1.00,-44.7,1.2,3.81,6.85
27-12-2005,03:00:00,0.00,11.565,11.565,10.590,4.895,8.23,1.00,-44.9,1.2,3.81,6.09
27-12-2005,04:00:00,0.00,11.321,11.419,10.345,3.142,8.23,1.00,-44.9,1.2,3.05,4.95
27-12-2005,05:00:00,0.00,11.127,11.273,10.100,3.643,7.43,1.00,-45.4,1.2,3.43,5.71
27-12-2005,06:00:00,0.00,10.907,11.127,9.879,2.477,7.43,1.00,-45.4,3.7,3.05,4.57
27-12-2005,07:00:00,0.00,10.736,10.980,9.632,5.642,11.38,1.00,-43.0,228.7,3.43,5.71
27-12-2005,08:00:00,0.00,10.541,10.858,9.534,10.467,12.93,1.00,-42.1,646.2,3.81,6.47
27-12-2005,09:00:00,0.00,10.467,10.736,9.829,18.033,13.70,1.00,-41.6,1123.7,4.19,6.85
27-12-2005,10:00:00,0.00,10.541,10.638,10.492,22.154,14.47,1.00,-41.1,1453.7,3.43,6.09
27-12-2005,11:00:00,0.00,10.810,10.614,11.443,31.484,15.62,1.00,-40.4,1653.7,3.05,6.47
27-12-2005,12:00:00,0.00,11.248,10.638,12.534,39.573,15.23,1.00,-40.7,2043.7,4.19,7.23
27-12-2005,13:00:00,0.00,11.783,10.761,13.738,42.119,16.00,1.00,-40.2,2196.2,4.57,7.61
27-12-2005,14:00:00,0.00,12.413,10.956,14.840,39.857,17.14,1.00,-39.5,2251.2,4.57,8.38
27-12-2005,15:00:00,0.00,13.040,11.200,15.748,39.573,17.14,1.00,-39.5,2153.7,4.19,8.76
27-12-2005,16:00:00,0.00,13.618,11.492,16.392,36.742,17.52,1.00,-39.3,1951.2,4.57,9.14
27-12-2005,17:00:00,0.00,14.098,11.807,16.701,31.970,17.14,1.00,-39.5,1581.2,6.09,10.28
27-12-2005,18:00:00,0.00,14.409,12.098,16.582,27.407,16.76,1.00,-39.7,1253.7,6.85,10.28
27-12-2005,19:00:00,0.00,14.505,12.340,16.153,21.151,16.38,1.00,-40.0,801.2,6.09,9.90
27-12-2005,20:00:00,0.00,14.433,12.509,15.557,14.601,15.23,1.00,-40.7,348.7,5.33,9.14
27-12-2005,21:00:00,0.00,14.242,12.630,14.864,9.386,12.55,1.00,-42.3,21.2,3.05,5.71
27-12-2005,22:00:00,0.00,13.978,12.654,14.146,9.903,14.85,1.00,-40.9,1.2,4.57,7.61
27-12-2005,23:00:00,0.00,13.666,12.630,13.570,10.247,15.23,1.00,-40.7,1.2,4.57,9.14
28-12-2005,00:00:00,0.00,13.377,12.558,13.112,11.053,15.23,1.00,-40.7,1.2,6.85,11.80
28-12-2005,01:00:00,0.00,13.112,12.461,12.751,11.346,15.23,1.00,-40.7,1.2,7.23,12.94
28-12-2005,02:00:00,0.00,12.871,12.364,12.437,12.050,15.62,1.00,-40.4,1.2,8.38,18.27
28-12-2005,03:00:00,0.00,12.654,12.268,12.219,12.847,15.62,1.00,-40.4,1.2,8.38,17.13
28-12-2005,04:00:00,0.00,12.485,12.147,12.025,13.233,15.62,1.00,-40.4,1.2,9.52,15.99
28-12-2005,05:00:00,0.00,12.340,12.050,11.904,13.425,15.62,1.00,-40.4,1.2,9.90,17.89
28-12-2005,06:00:00,0.00,12.195,11.953,11.783,14.146,16.38,1.00,-40.0,1.2,9.90,18.27
28-12-2005,07:00:00,0.00,12.098,11.856,11.710,13.786,15.23,1.00,-40.7,41.2,8.38,15.99
28-12-2005,08:00:00,0.00,12.001,11.783,11.662,15.485,14.85,1.00,-40.9,268.7,8.76,20.18
28-12-2005,09:00:00,2.03,11.953,11.710,11.686,10.296,11.38,1.00,-43.0,61.2,7.23,13.70
28-12-2005,10:00:00,3.30,11.904,11.662,11.637,10.124,11.38,1.00,-43.0,123.7,7.99,19.41
28-12-2005,11:00:00,0.00,11.856,11.589,11.589,19.960,14.09,1.00,-41.4,1171.2,6.47,9.90
28-12-2005,12:00:00,0.00,11.856,11.540,12.195,27.235,16.38,1.00,-40.0,2101.2,7.61,11.80
28-12-2005,13:00:00,0.00,12.147,11.540,13.281,29.615,16.76,1.00,-39.7,2226.2,8.38,14.09
28-12-2005,14:00:00,0.00,12.606,11.589,14.194,30.748,17.52,1.00,-39.3,2256.2,7.99,13.32
28-12-2005,15:00:00,0.00,13.088,11.734,14.960,32.407,17.90,1.00,-39.0,2161.2,7.23,12.56
28-12-2005,16:00:00,0.00,13.546,11.929,15.509,32.536,18.28,1.00,-38.8,1926.2,6.09,10.66
28-12-2005,17:00:00,0.00,13.930,12.147,15.939,30.672,18.66,1.00,-38.6,1656.2,6.09,11.04
28-12-2005,18:00:00,0.00,14.218,12.364,16.034,26.793,17.14,1.00,-39.5,1141.2,5.33,9.52
28-12-2005,19:00:00,0.00,14.361,12.558,15.819,19.555,16.38,1.00,-40.0,626.2,4.95,10.28
28-12-2005,20:00:00,0.00,14.361,12.703,15.294,13.161,14.09,1.00,-41.4,156.2,3.05,6.09
28-12-2005,21:00:00,0.00,14.194,12.799,14.625,9.534,11.77,1.00,-42.8,21.2,3.81,6.47
28-12-2005,22:00:00,0.00,13.954,12.823,13.930,8.419,11.77,1.00,-42.8,1.2,4.19,7.23
28-12-2005,23:00:00,0.00,13.642,12.799,13.329,8.170,11.77,1.00,-42.8,1.2,4.19,6.85
29-12-2005,00:00:00,0.00,13.329,12.703,12.823,8.070,10.60,1.00,-43.5,1.2,5.71,8.76
29-12-2005,01:00:00,0.00,13.040,12.606,12.413,7.343,10.21,1.00,-43.7,1.2,6.47,8.76
29-12-2005,02:00:00,0.00,12.775,12.485,12.050,7.318,10.21,1.00,-43.7,1.2,6.09,8.76
29-12-2005,03:00:00,0.00,12.509,12.364,11.710,6.990,10.21,1.00,-43.7,1.2,4.95,7.99
29-12-2005,04:00:00,0.00,12.268,12.219,11.419,6.914,10.60,1.00,-43.5,1.2,4.57,7.61
29-12-2005,05:00:00,0.00,12.050,12.074,11.151,7.041,10.60,1.00,-43.5,1.2,4.95,9.14
29-12-2005,06:00:00,0.00,11.856,11.953,10.907,7.293,10.60,1.00,-43.5,1.2,5.33,8.76
29-12-2005,07:00:00,0.00,11.662,11.807,10.712,8.469,12.16,1.00,-42.5,206.2,5.71,9.52
29-12-2005,08:00:00,0.00,11.492,11.686,10.590,11.005,13.32,1.00,-41.8,638.7,4.95,9.14
29-12-2005,09:00:00,0.00,11.394,11.565,10.761,17.796,14.09,1.00,-41.4,1118.7,4.19,6.85
29-12-2005,10:00:00,0.00,11.419,11.467,11.346,21.987,14.09,1.00,-41.4,1423.7,3.81,7.61
29-12-2005,11:00:00,0.00,11.662,11.419,12.219,27.505,15.23,1.00,-40.7,1576.2,4.95,10.28
29-12-2005,12:00:00,0.00,12.025,11.443,13.088,31.382,16.00,1.00,-40.2,2066.2,6.47,10.28
29-12-2005,13:00:00,0.00,12.461,11.516,13.930,28.568,14.85,1.00,-40.9,1713.7,6.85,11.42
29-12-2005,14:00:00,0.00,12.920,11.662,14.505,26.378,16.38,1.00,-40.0,1576.2,6.85,10.66
29-12-2005,15:00:00,0.00,13.257,11.856,14.840,35.662,17.14,1.00,-39.5,2243.7,6.85,11.42
29-12-2005,16:00:00,0.00,13.594,12.025,15.509,32.846,17.14,1.00,-39.5,1963.7,6.85,11.42
29-12-2005,17:00:00,0.00,13.978,12.219,15.939,30.167,17.14,1.00,-39.5,1651.2,6.85,11.42
29-12-2005,18:00:00,0.00,14.242,12.413,16.034,27.161,17.14,1.00,-39.5,1263.7,5.71,10.28
29-12-2005,19:00:00,0.00,14.409,12.606,15.891,22.082,17.14,1.00,-39.5,813.7,4.95,9.14
29-12-2005,20:00:00,0.00,14.433,12.751,15.509,15.581,15.23,1.00,-40.7,348.7,3.43,6.85
29-12-2005,21:00:00,0.00,14.337,12.847,14.984,10.418,13.32,1.00,-41.8,31.2,2.66,5.33
29-12-2005,22:00:00,0.00,14.146,12.896,14.337,7.920,12.93,1.00,-42.1,1.2,3.05,5.33
29-12-2005,23:00:00,0.00,13.882,12.896,13.714,8.618,13.32,1.00,-41.8,1.2,3.81,5.71
30-12-2005,00:00:00,0.00,13.570,12.847,13.209,8.965,12.55,1.00,-42.3,1.2,4.19,6.47
30-12-2005,01:00:00,0.00,13.305,12.751,12.823,8.394,13.70,1.00,-41.6,1.2,4.19,7.23
30-12-2005,02:00:00,0.00,13.064,12.654,12.485,9.534,13.32,1.00,-41.8,1.2,4.95,8.76
30-12-2005,03:00:00,0.00,12.823,12.534,12.219,10.001,13.70,1.00,-41.6,1.2,5.33,10.28
30-12-2005,04:00:00,0.00,12.630,12.413,12.001,10.173,13.70,1.00,-41.6,1.2,6.09,10.28
30-12-2005,05:00:00,0.00,12.461,12.316,11.807,10.173,13.70,1.00,-41.6,1.2,6.09,10.28
30-12-2005,06:00:00,0.00,12.292,12.195,11.637,10.296,13.70,1.00,-41.6,3.7,6.47,10.28
30-12-2005,07:00:00,0.00,12.147,12.098,11.492,11.224,14.85,1.00,-40.9,198.7,6.85,9.90
30-12-2005,08:00:00,0.00,12.025,12.001,11.419,13.642,16.00,1.00,-40.2,628.7,6.47,10.28
30-12-2005,09:00:00,0.00,11.953,11.904,11.613,19.103,17.14,1.00,-39.5,1076.2,6.09,10.28
30-12-2005,10:00:00,0.00,12.025,11.832,12.122,22.393,18.28,1.00,-38.8,1488.7,5.33,9.14
30-12-2005,11:00:00,0.00,12.243,11.807,12.944,32.124,19.81,1.00,-37.9,1841.2,4.57,8.38
