Site	Plot	Treatment	Year	Date	Julian	Hour	Ambient	Surface	5_cm	10_cm
2	25	OTC	2006	04/07/2006	185	5	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	04/07/2006	185	6	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	04/07/2006	185	7	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	04/07/2006	185	8	-1.06	-0.16	-0.16	-0.16
2	25	OTC	2006	04/07/2006	185	9	-1.06	-0.16	-0.16	-0.16
2	25	OTC	2006	04/07/2006	185	10	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	04/07/2006	185	11	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	04/07/2006	185	12	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	04/07/2006	185	13	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	04/07/2006	185	14	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	04/07/2006	185	15	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	04/07/2006	185	16	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	04/07/2006	185	17	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	04/07/2006	185	18	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	04/07/2006	185	19	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	04/07/2006	185	20	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	04/07/2006	185	21	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	04/07/2006	185	22	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	04/07/2006	185	23	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	0	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	1	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	2	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	3	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	4	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	5	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	6	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	7	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	8	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	9	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	10	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	11	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	12	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	13	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	14	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	15	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	16	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	17	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	18	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	19	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	20	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	21	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	22	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	05/07/2006	186	23	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	0	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	1	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	2	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	3	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	4	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	5	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	6	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	7	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	8	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	9	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	10	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	11	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	12	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	13	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	14	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	15	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	16	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	17	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	18	-1.06	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	19	-1.51	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	20	-1.51	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	21	-1.51	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	22	-1.97	-0.16	-0.16	-0.16
2	25	OTC	2006	06/07/2006	187	23	-2.44	-0.16	-0.16	-0.16
2	25	OTC	2006	07/07/2006	188	0	-2.9	-0.16	-0.16	-0.16
2	25	OTC	2006	07/07/2006	188	1	-3.37	-0.16	-0.16	-0.16
2	25	OTC	2006	07/07/2006	188	2	-3.37	-0.16	-0.16	-0.16
2	25	OTC	2006	07/07/2006	188	3	-3.85	-0.16	-0.16	-0.16
2	25	OTC	2006	07/07/2006	188	4	-3.85	-0.16	-0.16	-0.16
2	25	OTC	2006	07/07/2006	188	5	-4.33	-0.16	-0.16	-0.16
2	25	OTC	2006	07/07/2006	188	6	-4.33	-0.16	-0.16	-0.16
2	25	OTC	2006	07/07/2006	188	7	-4.33	-0.61	-0.16	-0.16
2	25	OTC	2006	07/07/2006	188	8	-4.33	-0.61	-0.16	-0.16
2	25	OTC	2006	07/07/2006	188	9	-4.33	-0.61	-0.16	-0.16
2	25	OTC	2006	07/07/2006	188	10	-3.37	-0.61	-0.16	-0.16
2	25	OTC	2006	07/07/2006	188	11	-2.9	-0.61	-0.16	-0.16
2	25	OTC	2006	07/07/2006	188	12	-1.97	-0.16	-0.16	-0.16
2	25	OTC	2006	07/07/2006	188	13	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	07/07/2006	188	14	-1.06	-0.16	-0.16	-0.16
2	25	OTC	2006	07/07/2006	188	15	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	07/07/2006	188	16	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	07/07/2006	188	17	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	07/07/2006	188	18	-1.06	-0.16	-0.16	-0.16
2	25	OTC	2006	07/07/2006	188	19	-1.06	-0.16	-0.16	-0.16
2	25	OTC	2006	07/07/2006	188	20	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	07/07/2006	188	21	-1.06	-0.16	-0.16	-0.16
2	25	OTC	2006	07/07/2006	188	22	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	07/07/2006	188	23	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	08/07/2006	189	0	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	08/07/2006	189	1	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	08/07/2006	189	2	-1.06	-0.16	-0.16	-0.16
2	25	OTC	2006	08/07/2006	189	3	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	08/07/2006	189	4	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	08/07/2006	189	5	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	08/07/2006	189	6	-1.06	-0.16	-0.16	-0.16
2	25	OTC	2006	08/07/2006	189	7	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	08/07/2006	189	8	-1.06	-0.16	-0.16	-0.16
2	25	OTC	2006	08/07/2006	189	9	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	08/07/2006	189	10	-1.06	-0.16	-0.16	-0.16
2	25	OTC	2006	08/07/2006	189	11	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	08/07/2006	189	12	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	08/07/2006	189	13	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	08/07/2006	189	14	-0.16	-0.16	-0.16	0.29
2	25	OTC	2006	08/07/2006	189	15	-0.16	-0.16	-0.16	0.29
2	25	OTC	2006	08/07/2006	189	16	-0.16	-0.16	-0.16	0.29
2	25	OTC	2006	08/07/2006	189	17	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	08/07/2006	189	18	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	08/07/2006	189	19	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	08/07/2006	189	20	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	08/07/2006	189	21	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	08/07/2006	189	22	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	08/07/2006	189	23	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	0	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	1	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	2	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	3	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	4	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	5	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	6	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	7	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	8	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	9	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	10	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	11	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	12	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	13	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	14	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	15	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	16	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	17	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	18	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	19	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	20	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	21	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	22	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	09/07/2006	190	23	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	0	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	1	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	2	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	3	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	4	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	5	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	6	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	7	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	8	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	9	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	10	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	11	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	12	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	13	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	14	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	15	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	16	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	17	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	18	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	19	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	20	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	21	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	22	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	10/07/2006	191	23	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	0	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	1	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	2	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	3	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	4	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	5	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	6	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	7	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	8	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	9	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	10	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	11	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	12	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	13	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	14	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	15	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	16	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	17	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	18	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	19	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	20	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	21	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	22	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	11/07/2006	192	23	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	0	-0.61	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	1	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	2	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	3	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	4	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	5	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	6	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	7	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	8	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	9	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	10	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	11	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	12	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	13	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	14	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	15	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	16	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	17	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	18	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	19	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	20	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	21	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	22	-1.97	-0.16	-0.16	0.29
2	25	OTC	2006	12/07/2006	193	23	-1.97	-0.16	-0.16	0.29
2	25	OTC	2006	13/07/2006	194	0	-1.97	-0.16	-0.16	0.29
2	25	OTC	2006	13/07/2006	194	1	-1.97	-0.16	-0.16	0.29
2	25	OTC	2006	13/07/2006	194	2	-1.97	-0.16	-0.16	0.29
2	25	OTC	2006	13/07/2006	194	3	-1.97	-0.16	-0.16	0.29
2	25	OTC	2006	13/07/2006	194	4	-1.97	-0.16	-0.16	0.29
2	25	OTC	2006	13/07/2006	194	5	-1.97	-0.16	-0.16	0.29
2	25	OTC	2006	13/07/2006	194	6	-1.97	-0.16	-0.16	0.29
2	25	OTC	2006	13/07/2006	194	7	-1.97	-0.16	-0.16	0.29
2	25	OTC	2006	13/07/2006	194	8	-1.97	-0.16	-0.16	0.29
2	25	OTC	2006	13/07/2006	194	9	-1.97	-0.16	-0.16	0.29
2	25	OTC	2006	13/07/2006	194	10	-1.97	-0.16	-0.16	0.29
2	25	OTC	2006	13/07/2006	194	11	-1.97	-0.16	-0.16	0.29
2	25	OTC	2006	13/07/2006	194	12	-1.97	-0.16	-0.16	0.29
2	25	OTC	2006	13/07/2006	194	13	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	13/07/2006	194	14	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	13/07/2006	194	15	-1.51	-0.16	-0.16	-0.16
2	25	OTC	2006	13/07/2006	194	16	-1.51	-0.16	-0.16	-0.16
2	25	OTC	2006	13/07/2006	194	17	-1.06	-0.16	-0.16	-0.16
2	25	OTC	2006	13/07/2006	194	18	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	13/07/2006	194	19	-1.06	-0.16	-0.16	0.29
2	25	OTC	2006	13/07/2006	194	20	-1.51	-0.16	-0.16	-0.16
2	25	OTC	2006	13/07/2006	194	21	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	13/07/2006	194	22	-1.51	-0.16	-0.16	-0.16
2	25	OTC	2006	13/07/2006	194	23	-1.51	-0.16	-0.16	0.29
2	25	OTC	2006	14/07/2006	195	0	-1.97	-0.16	-0.16	0.29
2	25	OTC	2006	14/07/2006	195	1	-1.97	-0.16	-0.16	0.29
2	25	OTC	2006	14/07/2006	195	2	-1.97	-0.16	-0.16	0.29
2	25	OTC	2006	14/07/2006	195	3	-1.97	-0.16	-0.16	-0.16
2	25	OTC	2006	14/07/2006	195	4	-1.97	-0.16	-0.16	-0.16
2	25	OTC	2006	14/07/2006	195	5	-2.44	-0.16	-0.16	-0.16
2	25	OTC	2006	14/07/2006	195	6	-2.44	-0.16	-0.16	-0.16
2	25	OTC	2006	14/07/2006	195	7	-2.44	-0.16	-0.16	-0.16
2	25	OTC	2006	14/07/2006	195	8	-2.44	-0.16	-0.16	-0.16
2	25	OTC	2006	14/07/2006	195	9	-2.44	-0.16	-0.16	-0.16
2	25	OTC	2006	14/07/2006	195	10	-2.44	-0.16	-0.16	-0.16
2	25	OTC	2006	14/07/2006	195	11	-2.44	-0.61	-0.16	-0.16
2	25	OTC	2006	14/07/2006	195	12	-1.97	-0.61	-0.16	-0.16
2	25	OTC	2006	14/07/2006	195	13	-1.97	-0.61	-0.16	-0.16
2	25	OTC	2006	14/07/2006	195	14	-1.51	-0.16	-0.16	-0.16
2	25	OTC	2006	14/07/2006	195	15	-1.51	-0.16	-0.16	-0.16
2	25	OTC	2006	14/07/2006	195	16	-1.51	-0.16	-0.16	-0.16
2	25	OTC	2006	14/07/2006	195	17	-1.06	-0.16	-0.16	-0.16
2	25	OTC	2006	14/07/2006	195	18	-1.06	-0.16	-0.16	-0.16
2	25	OTC	2006	14/07/2006	195	19	-1.06	-0.16	-0.16	-0.16
2	25	OTC	2006	14/07/2006	195	20	-1.06	-0.16	-0.16	-0.16
2	25	OTC	2006	14/07/2006	195	21	-1.06	-0.16	-0.16	-0.16
2	25	OTC	2006	14/07/2006	195	22	-1.06	-0.16	-0.16	-0.16
2	25	OTC	2006	14/07/2006	195	23	-1.06	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	0	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	1	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	2	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	3	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	4	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	5	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	6	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	7	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	8	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	9	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	10	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	11	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	12	-0.61	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	13	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	14	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	15	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	16	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	17	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	18	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	19	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	20	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	21	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	22	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	15/07/2006	196	23	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	0	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	1	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	2	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	3	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	4	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	5	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	6	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	7	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	8	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	9	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	10	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	11	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	12	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	13	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	14	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	15	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	16	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	17	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	18	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	19	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	20	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	21	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	22	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	16/07/2006	197	23	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	0	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	1	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	2	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	3	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	4	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	5	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	6	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	7	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	8	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	9	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	10	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	11	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	12	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	13	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	14	0.29	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	15	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	16	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	17	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	18	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	19	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	20	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	21	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	22	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	17/07/2006	198	23	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	18/07/2006	199	0	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	18/07/2006	199	1	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	18/07/2006	199	2	-0.16	-0.16	-0.16	-0.16
2	25	OTC	2006	18/07/2006	199	3	-0.16	-0.16	-0.16	-0.16
