Site,Plot,Treatment,Date,Time,Ambient,RH,DewPt,SURFACE,3cmBG,10cmBG
ITEX2.0,2,OTC,15/07/2013,08,1.534,100,1.5,0.024,0.2792,0.3722
ITEX2.0,2,OTC,15/07/2013,09,1.859,100,1.9,0.024,0.2603,0.3504
ITEX2.0,2,OTC,15/07/2013,10,2.021,100,2,0.024,0.2538,0.3373
ITEX2.0,2,OTC,15/07/2013,11,1.94,100,1.9,0.024,0.2719,0.3555
ITEX2.0,2,OTC,15/07/2013,12,2.503,100,2.5,0.024,0.2618,0.3475
ITEX2.0,2,OTC,15/07/2013,13,2.61,100,2.6,0.024,0.2581,0.3431
ITEX2.0,2,OTC,15/07/2013,14,2.557,100,2.6,0.024,0.2639,0.346
ITEX2.0,2,OTC,15/07/2013,15,2.823,100,2.8,0.024,0.261,0.346
ITEX2.0,2,OTC,15/07/2013,16,2.557,100,2.6,0.024,0.2472,0.3308
ITEX2.0,2,OTC,15/07/2013,17,2.37,100,2.4,0.024,0.2378,0.3177
ITEX2.0,2,OTC,15/07/2013,18,2.128,100,2.1,0.024,0.2414,0.3191
ITEX2.0,2,OTC,15/07/2013,19,2.047,100,2,0.024,0.2349,0.3126
ITEX2.0,2,OTC,15/07/2013,20,1.967,100,2,0.024,0.2298,0.3068
ITEX2.0,2,OTC,15/07/2013,21,1.289,100,1.3,0.024,0.2262,0.3032
ITEX2.0,2,OTC,15/07/2013,22,1.994,100,2,0.024,0.224,0.3003
ITEX2.0,2,OTC,15/07/2013,23,1.913,100,1.9,0.024,0.2225,0.2981
ITEX2.0,2,OTC,16/07/2013,00,1.805,100,1.8,0.024,0.2211,0.2966
ITEX2.0,2,OTC,16/07/2013,01,1.805,100,1.8,0.024,0.2196,0.2944
ITEX2.0,2,OTC,16/07/2013,02,1.778,100,1.8,0.024,0.2175,0.293
ITEX2.0,2,OTC,16/07/2013,03,1.697,100,1.7,0.024,0.216,0.2923
ITEX2.0,2,OTC,16/07/2013,04,0.55,100,0.5,0.024,0.2131,0.2901
ITEX2.0,2,OTC,16/07/2013,05,0.605,100,0.6,0.024,0.2102,0.2879
ITEX2.0,2,OTC,16/07/2013,06,0.051,100,0,0.024,0.208,0.2857
ITEX2.0,2,OTC,16/07/2013,07,-0.732,100,-0.7,-0.004,0.2058,0.2836
ITEX2.0,2,OTC,16/07/2013,08,-0.902,100,-0.9,-0.06,0.2044,0.2821
ITEX2.0,2,OTC,16/07/2013,09,-0.143,100,-0.1,-0.004,0.2022,0.2806
ITEX2.0,2,OTC,16/07/2013,10,1.67,100,1.7,0.024,0.2008,0.2799
ITEX2.0,2,OTC,16/07/2013,11,3.827,99.7,3.8,0.163,0.2029,0.2785
ITEX2.0,2,OTC,16/07/2013,12,4.895,96.9,4.4,1.778,0.2116,0.2821
ITEX2.0,2,OTC,16/07/2013,13,4.844,95,4.1,2.744,0.2167,0.2857
ITEX2.0,2,OTC,16/07/2013,14,4.662,95.1,3.9,2.477,0.2167,0.2886
ITEX2.0,2,OTC,16/07/2013,15,3.854,95.2,3.2,2.637,0.2167,0.2886
ITEX2.0,2,OTC,16/07/2013,16,3.512,95.4,2.8,2.53,0.2153,0.2886
ITEX2.0,2,OTC,16/07/2013,17,3.142,95.8,2.5,2.128,0.2138,0.2879
ITEX2.0,2,OTC,16/07/2013,18,2.503,96.1,1.9,1.643,0.2138,0.2872
ITEX2.0,2,OTC,16/07/2013,19,2.877,96.3,2.3,1.615,0.2196,0.2894
ITEX2.0,2,OTC,16/07/2013,20,2.69,96.4,2.2,1.832,0.2175,0.2901
ITEX2.0,2,OTC,16/07/2013,21,2.823,96.6,2.3,1.832,0.2153,0.2886
ITEX2.0,2,OTC,16/07/2013,22,3.116,96.6,2.6,2.074,0.2124,0.2872
ITEX2.0,2,OTC,16/07/2013,23,3.195,96.7,2.7,2.289,0.2124,0.2865
ITEX2.0,2,OTC,17/07/2013,00,3.142,96.7,2.7,2.343,0.2356,0.2974
ITEX2.0,2,OTC,17/07/2013,01,3.274,96.7,2.8,2.423,0.2516,0.3228
ITEX2.0,2,OTC,17/07/2013,02,3.301,96.8,2.8,2.584,0.2545,0.3358
ITEX2.0,2,OTC,17/07/2013,03,3.406,96.8,2.9,2.637,0.2501,0.3329
ITEX2.0,2,OTC,17/07/2013,04,3.617,96.8,3.2,2.823,0.2465,0.3293
ITEX2.0,2,OTC,17/07/2013,05,3.696,96.9,3.3,2.956,0.2378,0.3206
ITEX2.0,2,OTC,17/07/2013,06,3.38,96.9,2.9,2.93,0.2371,0.3177
ITEX2.0,2,OTC,17/07/2013,07,3.009,97.1,2.6,2.85,0.2342,0.3148
ITEX2.0,2,OTC,17/07/2013,08,2.823,97.3,2.4,2.69,0.2262,0.3075
ITEX2.0,2,OTC,17/07/2013,09,2.797,97.8,2.5,2.664,0.2211,0.3017
ITEX2.0,2,OTC,17/07/2013,10,3.116,98.4,2.9,3.036,0.2175,0.2966
ITEX2.0,2,OTC,17/07/2013,11,3.88,99.1,3.8,3.775,0.2146,0.2937
ITEX2.0,2,OTC,17/07/2013,12,4.714,99.6,4.7,4.844,0.2124,0.2908
ITEX2.0,2,OTC,17/07/2013,13,4.324,100,4.3,5.77,0.2102,0.2894
ITEX2.0,2,OTC,17/07/2013,14,4.428,100,4.4,6.051,0.208,0.2872
ITEX2.0,2,OTC,17/07/2013,15,4.584,100,4.6,5.282,0.2066,0.285
ITEX2.0,2,OTC,17/07/2013,16,4.869,100,4.9,4.999,0.2051,0.2843
ITEX2.0,2,OTC,17/07/2013,17,4.48,100,4.5,4.766,0.2037,0.2828
ITEX2.0,2,OTC,17/07/2013,18,4.194,100,4.2,4.168,0.2022,0.2814
ITEX2.0,2,OTC,17/07/2013,19,4.168,100,4.2,3.88,0.2015,0.2806
ITEX2.0,2,OTC,17/07/2013,20,4.402,100,4.4,3.827,0.2,0.2792
ITEX2.0,2,OTC,17/07/2013,21,4.22,100,4.2,3.827,0.2,0.2785
ITEX2.0,2,OTC,17/07/2013,22,4.428,100,4.4,3.775,0.1993,0.2777
ITEX2.0,2,OTC,17/07/2013,23,4.636,100,4.6,3.958,0.1986,0.2777
ITEX2.0,2,OTC,18/07/2013,00,5.154,100,5.2,4.22,0.1978,0.2763
ITEX2.0,2,OTC,18/07/2013,01,5.154,100,5.2,4.454,0.1986,0.2763
ITEX2.0,2,OTC,18/07/2013,02,5.462,100,5.5,4.61,0.2008,0.2763
ITEX2.0,2,OTC,18/07/2013,03,5.462,100,5.5,4.766,0.2022,0.277
ITEX2.0,2,OTC,18/07/2013,04,5.821,100,5.8,4.844,0.2015,0.2777
ITEX2.0,2,OTC,18/07/2013,05,5.437,100,5.4,4.947,0.2015,0.2777
ITEX2.0,2,OTC,18/07/2013,06,5.745,100,5.7,4.973,0.2008,0.2777
ITEX2.0,2,OTC,18/07/2013,07,5.642,100,5.6,4.973,0.2008,0.277
ITEX2.0,2,OTC,18/07/2013,08,5.488,100,5.5,4.947,0.1993,0.277
ITEX2.0,2,OTC,18/07/2013,09,5.385,100,5.4,4.947,0.1986,0.2763
ITEX2.0,2,OTC,18/07/2013,10,5.539,100,5.5,5.179,0.1986,0.2763
ITEX2.0,2,OTC,18/07/2013,11,5.539,100,5.5,5.693,0.1978,0.2763
ITEX2.0,2,OTC,18/07/2013,12,5.898,100,5.9,6.077,0.1964,0.2748
ITEX2.0,2,OTC,18/07/2013,13,5.975,100,6,6.458,0.1964,0.2756
ITEX2.0,2,OTC,18/07/2013,14,6.051,100,6.1,6.204,0.1957,0.2748
ITEX2.0,2,OTC,18/07/2013,15,6.204,100,6.2,6.102,0.1949,0.2741
ITEX2.0,2,OTC,18/07/2013,16,6.153,100,6.2,5.949,0.1942,0.2741
ITEX2.0,2,OTC,18/07/2013,17,6.281,100,6.3,5.821,0.1942,0.2741
ITEX2.0,2,OTC,18/07/2013,18,5.796,100,5.8,5.539,0.1928,0.2727
ITEX2.0,2,OTC,18/07/2013,19,5.796,100,5.8,5.102,0.192,0.2727
ITEX2.0,2,OTC,18/07/2013,20,6,100,6,5.282,0.192,0.2719
ITEX2.0,2,OTC,18/07/2013,21,6,100,6,5.231,0.192,0.2719
ITEX2.0,2,OTC,18/07/2013,22,5.924,100,5.9,5.154,0.1913,0.2719
ITEX2.0,2,OTC,18/07/2013,23,5.898,100,5.9,5.282,0.2857,0.3511
ITEX2.0,2,OTC,19/07/2013,00,4.141,100,4.1,5.179,0.2886,0.3947
ITEX2.0,2,OTC,19/07/2013,01,4.558,100,4.6,4.428,0.2821,0.3852
ITEX2.0,2,OTC,19/07/2013,02,4.662,100,4.7,4.532,0.2872,0.3961
ITEX2.0,2,OTC,19/07/2013,03,4.636,100,4.6,4.246,0.2748,0.378
ITEX2.0,2,OTC,19/07/2013,04,4.895,100,4.9,4.506,0.2683,0.3678
ITEX2.0,2,OTC,19/07/2013,05,5.024,100,5,4.688,0.2712,0.3707
ITEX2.0,2,OTC,19/07/2013,06,4.921,100,4.9,4.714,0.2625,0.3664
ITEX2.0,2,OTC,19/07/2013,07,4.298,100,4.3,4.558,0.2545,0.3504
ITEX2.0,2,OTC,19/07/2013,08,4.324,100,4.3,3.512,0.2487,0.3475
ITEX2.0,2,OTC,19/07/2013,09,3.538,100,3.5,3.221,0.2567,0.3526
ITEX2.0,2,OTC,19/07/2013,10,3.406,100,3.4,3.749,0.2436,0.3431
ITEX2.0,2,OTC,19/07/2013,11,2.85,100,2.8,3.168,0.2429,0.3424
ITEX2.0,2,OTC,19/07/2013,12,3.248,100,3.2,3.67,0.2385,0.3388
ITEX2.0,2,OTC,19/07/2013,13,3.485,100,3.5,3.932,0.2356,0.3366
ITEX2.0,2,OTC,19/07/2013,14,1.561,100,1.6,2.155,0.2668,0.3584
ITEX2.0,2,OTC,19/07/2013,15,1.18,100,1.2,0.687,0.2828,0.3881
ITEX2.0,2,OTC,19/07/2013,16,1.371,100,1.4,0.55,0.285,0.3954
ITEX2.0,2,OTC,19/07/2013,17,1.453,100,1.5,0.742,0.2843,0.4172
ITEX2.0,2,OTC,19/07/2013,18,0.742,100,0.7,0.439,0.2923,0.4528
ITEX2.0,2,OTC,19/07/2013,19,0.77,100,0.8,0.246,0.2959,0.4571
ITEX2.0,2,OTC,19/07/2013,20,0.439,100,0.4,0.356,0.3075,0.4535
ITEX2.0,2,OTC,19/07/2013,21,0.439,100,0.4,0.384,0.3075,0.455
ITEX2.0,2,OTC,19/07/2013,22,0.218,100,0.2,0.439,0.3082,0.4571
ITEX2.0,2,OTC,19/07/2013,23,0.301,100,0.3,0.495,0.3097,0.4535
ITEX2.0,2,OTC,20/07/2013,00,0.273,100,0.3,0.522,0.3126,0.4513
ITEX2.0,2,OTC,20/07/2013,01,0.19,100,0.2,0.522,0.3141,0.4455
ITEX2.0,2,OTC,20/07/2013,02,0.246,100,0.2,0.55,0.3184,0.4506
ITEX2.0,2,OTC,20/07/2013,03,0.356,100,0.4,0.577,0.317,0.4528
ITEX2.0,2,OTC,20/07/2013,04,0.356,100,0.4,0.632,0.317,0.4542
ITEX2.0,2,OTC,20/07/2013,05,0.384,100,0.4,0.687,0.3177,0.4557
ITEX2.0,2,OTC,20/07/2013,06,0.439,100,0.4,0.715,0.317,0.4564
ITEX2.0,2,OTC,20/07/2013,07,0.495,100,0.5,0.77,0.3155,0.4579
ITEX2.0,2,OTC,20/07/2013,08,0.495,100,0.5,0.797,0.3148,0.4593
ITEX2.0,2,OTC,20/07/2013,09,0.55,100,0.5,0.797,0.3148,0.4586
ITEX2.0,2,OTC,20/07/2013,10,0.522,100,0.5,0.825,0.3148,0.4586
ITEX2.0,2,OTC,20/07/2013,11,0.522,100,0.5,0.852,0.3126,0.4601
ITEX2.0,2,OTC,20/07/2013,12,0.577,100,0.6,0.852,0.3126,0.4601
ITEX2.0,2,OTC,20/07/2013,13,0.577,100,0.6,0.852,0.3126,0.4608
ITEX2.0,2,OTC,20/07/2013,14,0.577,100,0.6,0.88,0.3126,0.4608
ITEX2.0,2,OTC,20/07/2013,15,0.605,100,0.6,0.88,0.3112,0.4615
ITEX2.0,2,OTC,20/07/2013,16,0.55,100,0.5,0.907,0.3104,0.4608
ITEX2.0,2,OTC,20/07/2013,17,0.605,100,0.6,0.907,0.309,0.4615
ITEX2.0,2,OTC,20/07/2013,18,0.577,100,0.6,0.907,0.3075,0.4622
ITEX2.0,2,OTC,20/07/2013,19,0.577,100,0.6,0.907,0.3068,0.4615
ITEX2.0,2,OTC,20/07/2013,20,0.577,100,0.6,0.907,0.3053,0.4615
ITEX2.0,2,OTC,20/07/2013,21,0.605,100,0.6,0.907,0.3046,0.4615
ITEX2.0,2,OTC,20/07/2013,22,0.605,100,0.6,0.907,0.3024,0.4615
ITEX2.0,2,OTC,20/07/2013,23,0.605,100,0.6,0.907,0.301,0.4622
ITEX2.0,2,OTC,21/07/2013,00,0.577,100,0.6,0.907,0.2995,0.4615
ITEX2.0,2,OTC,21/07/2013,01,0.55,100,0.5,0.907,0.2981,0.4615
ITEX2.0,2,OTC,21/07/2013,02,0.577,100,0.6,0.907,0.2966,0.4615
ITEX2.0,2,OTC,21/07/2013,03,0.605,100,0.6,0.907,0.2959,0.4608
ITEX2.0,2,OTC,21/07/2013,04,0.55,100,0.5,0.907,0.2944,0.4608
ITEX2.0,2,OTC,21/07/2013,05,0.55,100,0.5,0.907,0.293,0.4601
ITEX2.0,2,OTC,21/07/2013,06,0.55,100,0.5,0.907,0.2915,0.4593
ITEX2.0,2,OTC,21/07/2013,07,0.495,100,0.5,0.907,0.2901,0.4601
ITEX2.0,2,OTC,21/07/2013,08,0.55,100,0.5,0.907,0.2886,0.4571
ITEX2.0,2,OTC,21/07/2013,09,0.55,100,0.5,0.907,0.2872,0.4542
ITEX2.0,2,OTC,21/07/2013,10,0.577,100,0.6,0.907,0.2857,0.4542
ITEX2.0,2,OTC,21/07/2013,11,0.522,100,0.5,0.907,0.2836,0.4528
ITEX2.0,2,OTC,21/07/2013,12,0.522,100,0.5,0.907,0.2828,0.4535
ITEX2.0,2,OTC,21/07/2013,13,0.522,100,0.5,0.907,0.2814,0.4535
ITEX2.0,2,OTC,21/07/2013,14,0.55,100,0.5,0.907,0.2799,0.4535
ITEX2.0,2,OTC,21/07/2013,15,0.522,100,0.5,0.907,0.2777,0.4535
ITEX2.0,2,OTC,21/07/2013,16,0.522,100,0.5,0.907,0.2763,0.4528
ITEX2.0,2,OTC,21/07/2013,17,0.522,100,0.5,0.907,0.2748,0.4521
ITEX2.0,2,OTC,21/07/2013,18,0.522,100,0.5,0.88,0.2734,0.4542
ITEX2.0,2,OTC,21/07/2013,19,0.522,100,0.5,0.88,0.2727,0.4528
ITEX2.0,2,OTC,21/07/2013,20,0.495,100,0.5,0.88,0.2712,0.4528
ITEX2.0,2,OTC,21/07/2013,21,0.522,100,0.5,0.88,0.2705,0.4441
ITEX2.0,2,OTC,21/07/2013,22,0.467,100,0.5,0.88,0.2683,0.4194
ITEX2.0,2,OTC,21/07/2013,23,0.495,100,0.5,0.88,0.2683,0.415
ITEX2.0,2,OTC,22/07/2013,00,0.495,100,0.5,0.88,0.2668,0.4121
ITEX2.0,2,OTC,22/07/2013,01,0.439,100,0.4,0.88,0.2654,0.4092
ITEX2.0,2,OTC,22/07/2013,02,0.412,100,0.4,0.88,0.2639,0.4078
ITEX2.0,2,OTC,22/07/2013,03,0.495,100,0.5,0.852,0.2618,0.4063
ITEX2.0,2,OTC,22/07/2013,04,0.467,100,0.5,0.852,0.2596,0.4049
ITEX2.0,2,OTC,22/07/2013,05,0.439,100,0.4,0.852,0.2589,0.4027
ITEX2.0,2,OTC,22/07/2013,06,0.439,100,0.4,0.852,0.2581,0.4019
ITEX2.0,2,OTC,22/07/2013,07,0.439,100,0.4,0.852,0.2567,0.3998
ITEX2.0,2,OTC,22/07/2013,08,0.412,100,0.4,0.825,0.2552,0.3983
ITEX2.0,2,OTC,22/07/2013,09,0.384,100,0.4,0.852,0.2538,0.3961
ITEX2.0,2,OTC,22/07/2013,10,0.439,100,0.4,0.825,0.253,0.3896
ITEX2.0,2,OTC,22/07/2013,11,0.412,100,0.4,0.825,0.2509,0.3867
ITEX2.0,2,OTC,22/07/2013,12,0.439,100,0.4,0.825,0.2509,0.3852
ITEX2.0,2,OTC,22/07/2013,13,0.439,100,0.4,0.825,0.2494,0.3845
ITEX2.0,2,OTC,22/07/2013,14,0.439,100,0.4,0.825,0.248,0.3773
ITEX2.0,2,OTC,22/07/2013,15,0.439,100,0.4,0.825,0.2465,0.3729
ITEX2.0,2,OTC,22/07/2013,16,0.412,100,0.4,0.825,0.2451,0.3693
ITEX2.0,2,OTC,22/07/2013,17,0.467,100,0.5,0.825,0.2443,0.3678
ITEX2.0,2,OTC,22/07/2013,18,0.467,100,0.5,0.825,0.2443,0.3656
ITEX2.0,2,OTC,22/07/2013,19,0.467,100,0.5,0.825,0.2429,0.3627
ITEX2.0,2,OTC,22/07/2013,20,0.439,100,0.4,0.825,0.2414,0.3605
ITEX2.0,2,OTC,22/07/2013,21,0.384,100,0.4,0.825,0.2407,0.3591
ITEX2.0,2,OTC,22/07/2013,22,0.384,100,0.4,0.825,0.24,0.3562
ITEX2.0,2,OTC,22/07/2013,23,0.356,100,0.4,0.825,0.2385,0.3547
ITEX2.0,2,OTC,23/07/2013,00,0.384,100,0.4,0.797,0.2378,0.3526
ITEX2.0,2,OTC,23/07/2013,01,0.356,100,0.4,0.797,0.2371,0.3504
ITEX2.0,2,OTC,23/07/2013,02,0.329,100,0.3,0.797,0.2363,0.346
ITEX2.0,2,OTC,23/07/2013,03,0.329,100,0.3,0.797,0.2349,0.3438
ITEX2.0,2,OTC,23/07/2013,04,0.356,100,0.4,0.797,0.2342,0.3424
ITEX2.0,2,OTC,23/07/2013,05,0.384,100,0.4,0.797,0.2334,0.3402
ITEX2.0,2,OTC,23/07/2013,06,0.384,100,0.4,0.797,0.2327,0.338
ITEX2.0,2,OTC,23/07/2013,07,0.384,100,0.4,0.797,0.232,0.3373
ITEX2.0,2,OTC,23/07/2013,08,0.412,100,0.4,0.797,0.2305,0.3351
ITEX2.0,2,OTC,23/07/2013,09,0.412,100,0.4,0.797,0.2298,0.3329
ITEX2.0,2,OTC,23/07/2013,10,0.412,100,0.4,0.797,0.2291,0.3315
ITEX2.0,2,OTC,23/07/2013,11,0.412,100,0.4,0.797,0.2284,0.33
ITEX2.0,2,OTC,23/07/2013,12,0.439,100,0.4,0.797,0.2269,0.3279
ITEX2.0,2,OTC,23/07/2013,13,0.467,100,0.5,0.797,0.2269,0.3264
ITEX2.0,2,OTC,23/07/2013,14,0.467,100,0.5,0.797,0.2254,0.3257
ITEX2.0,2,OTC,23/07/2013,15,0.467,100,0.5,0.797,0.2254,0.3242
ITEX2.0,2,OTC,23/07/2013,16,0.495,100,0.5,0.797,0.224,0.3228
ITEX2.0,2,OTC,23/07/2013,17,0.467,100,0.5,0.797,0.2225,0.3206
ITEX2.0,2,OTC,23/07/2013,18,0.495,100,0.5,0.797,0.2225,0.3199
ITEX2.0,2,OTC,23/07/2013,19,0.467,100,0.5,0.77,0.2211,0.3184
ITEX2.0,2,OTC,23/07/2013,20,0.467,100,0.5,0.797,0.2196,0.3177
ITEX2.0,2,OTC,23/07/2013,21,0.467,100,0.5,0.77,0.2182,0.3162
ITEX2.0,2,OTC,23/07/2013,22,0.467,100,0.5,0.77,0.2182,0.3155
ITEX2.0,2,OTC,23/07/2013,23,0.467,100,0.5,0.77,0.2167,0.3148
ITEX2.0,2,OTC,24/07/2013,00,0.467,100,0.5,0.77,0.2167,0.3133
ITEX2.0,2,OTC,24/07/2013,01,0.467,100,0.5,0.77,0.216,0.3126
ITEX2.0,2,OTC,24/07/2013,02,0.467,100,0.5,0.77,0.2131,0.3112
ITEX2.0,2,OTC,24/07/2013,03,0.467,100,0.5,0.77,0.2124,0.3104
ITEX2.0,2,OTC,24/07/2013,04,0.467,100,0.5,0.77,0.2124,0.3082
ITEX2.0,2,OTC,24/07/2013,05,0.439,100,0.4,0.77,0.2116,0.3082
ITEX2.0,2,OTC,24/07/2013,06,0.439,100,0.4,0.77,0.2109,0.3075
ITEX2.0,2,OTC,24/07/2013,07,0.412,100,0.4,0.77,0.2109,0.3061
ITEX2.0,2,OTC,24/07/2013,08,0.384,100,0.4,0.77,0.2102,0.3053
ITEX2.0,2,OTC,24/07/2013,09,0.384,100,0.4,0.77,0.2095,0.3046
ITEX2.0,2,OTC,24/07/2013,10,0.356,100,0.4,0.77,0.208,0.3039
ITEX2.0,2,OTC,24/07/2013,11,0.329,100,0.3,0.77,0.208,0.3024
ITEX2.0,2,OTC,24/07/2013,12,0.329,100,0.3,0.742,0.2073,0.3017
ITEX2.0,2,OTC,24/07/2013,13,0.356,100,0.4,0.742,0.2066,0.301
ITEX2.0,2,OTC,24/07/2013,14,0.384,100,0.4,0.742,0.2066,0.3003
ITEX2.0,2,OTC,24/07/2013,15,0.412,100,0.4,0.742,0.2058,0.2995
ITEX2.0,2,OTC,24/07/2013,16,0.439,100,0.4,0.742,0.2058,0.2988
ITEX2.0,2,OTC,24/07/2013,17,0.467,100,0.5,0.742,0.2051,0.2988
ITEX2.0,2,OTC,24/07/2013,18,0.467,100,0.5,0.77,0.2058,0.2981
ITEX2.0,2,OTC,24/07/2013,19,0.467,100,0.5,0.77,0.2044,0.2974
ITEX2.0,2,OTC,24/07/2013,20,0.412,100,0.4,0.77,0.2044,0.2966
ITEX2.0,2,OTC,24/07/2013,21,0.356,100,0.4,0.77,0.2037,0.2959
ITEX2.0,2,OTC,24/07/2013,22,0.273,100,0.3,0.77,0.2037,0.2959
ITEX2.0,2,OTC,24/07/2013,23,0.218,100,0.2,0.77,0.2029,0.2952
ITEX2.0,2,OTC,25/07/2013,00,0.163,100,0.2,0.77,0.2029,0.2952
ITEX2.0,2,OTC,25/07/2013,01,0.051,100,0,0.77,0.2022,0.2937
ITEX2.0,2,OTC,25/07/2013,02,-0.088,100,-0.1,0.77,0.2015,0.293
ITEX2.0,2,OTC,25/07/2013,03,-0.227,100,-0.2,0.742,0.2022,0.293
ITEX2.0,2,OTC,25/07/2013,04,-0.283,100,-0.3,0.715,0.2022,0.2923
ITEX2.0,2,OTC,25/07/2013,05,-0.423,100,-0.4,0.687,0.2015,0.2915
ITEX2.0,2,OTC,25/07/2013,06,-0.535,100,-0.5,0.632,0.2015,0.2915
ITEX2.0,2,OTC,25/07/2013,07,-0.62,100,-0.6,0.55,0.2008,0.2908
ITEX2.0,2,OTC,25/07/2013,08,-0.676,100,-0.7,0.467,0.2,0.2901
ITEX2.0,2,OTC,25/07/2013,09,-0.732,100,-0.7,0.412,0.2008,0.2901
ITEX2.0,2,OTC,25/07/2013,10,-0.732,100,-0.7,0.356,0.2,0.2886
ITEX2.0,2,OTC,25/07/2013,11,-0.76,100,-0.8,0.301,0.2,0.2886
ITEX2.0,2,OTC,25/07/2013,12,-0.732,100,-0.7,0.273,0.1993,0.2886
ITEX2.0,2,OTC,25/07/2013,13,-0.648,100,-0.7,0.246,0.1986,0.2879
ITEX2.0,2,OTC,25/07/2013,14,-0.648,100,-0.7,0.246,0.1986,0.2879
ITEX2.0,2,OTC,25/07/2013,15,-0.507,100,-0.5,0.218,0.1978,0.2872
ITEX2.0,2,OTC,25/07/2013,16,-0.479,100,-0.5,0.218,0.1978,0.2865
ITEX2.0,2,OTC,25/07/2013,17,-0.423,100,-0.4,0.246,0.1971,0.2857
ITEX2.0,2,OTC,25/07/2013,18,-0.367,100,-0.4,0.246,0.1971,0.2857
ITEX2.0,2,OTC,25/07/2013,19,-0.395,100,-0.4,0.273,0.1964,0.2857
ITEX2.0,2,OTC,25/07/2013,20,-0.479,100,-0.5,0.273,0.1964,0.2857
ITEX2.0,2,OTC,25/07/2013,21,-0.507,100,-0.5,0.273,0.1964,0.285
ITEX2.0,2,OTC,25/07/2013,22,-0.62,100,-0.6,0.246,0.1964,0.285
ITEX2.0,2,OTC,25/07/2013,23,-0.591,100,-0.6,0.218,0.1957,0.2843
ITEX2.0,2,OTC,26/07/2013,00,-0.676,100,-0.7,0.19,0.1957,0.2843
ITEX2.0,2,OTC,26/07/2013,01,-0.732,100,-0.7,0.19,0.1957,0.2836
ITEX2.0,2,OTC,26/07/2013,02,-0.76,100,-0.8,0.163,0.1949,0.2828
ITEX2.0,2,OTC,26/07/2013,03,-0.817,100,-0.8,0.135,0.1949,0.2828
ITEX2.0,2,OTC,26/07/2013,04,-0.845,100,-0.9,0.135,0.1942,0.2828
ITEX2.0,2,OTC,26/07/2013,05,-0.817,100,-0.8,0.135,0.1942,0.2821
ITEX2.0,2,OTC,26/07/2013,06,-0.817,100,-0.8,0.107,0.1942,0.2821
ITEX2.0,2,OTC,26/07/2013,07,-0.817,99.9,-0.8,0.107,0.1935,0.2814
ITEX2.0,2,OTC,26/07/2013,08,-0.789,99.9,-0.8,0.107,0.1935,0.2814
ITEX2.0,2,OTC,26/07/2013,09,-0.789,99.8,-0.8,0.107,0.1935,0.2814
ITEX2.0,2,OTC,26/07/2013,10,-0.732,99.9,-0.8,0.107,0.1935,0.2806
ITEX2.0,2,OTC,26/07/2013,11,-0.648,100,-0.7,0.079,0.1928,0.2806
ITEX2.0,2,OTC,26/07/2013,12,-0.591,100,-0.6,0.079,0.1928,0.2792
ITEX2.0,2,OTC,26/07/2013,13,-0.451,100,-0.5,0.107,0.192,0.2792
ITEX2.0,2,OTC,26/07/2013,14,-0.311,100,-0.3,0.107,0.192,0.2799
ITEX2.0,2,OTC,26/07/2013,15,-0.199,100,-0.2,0.135,0.1913,0.2785
ITEX2.0,2,OTC,26/07/2013,16,-0.116,100,-0.1,0.163,0.192,0.2792
ITEX2.0,2,OTC,26/07/2013,17,-0.088,100,-0.1,0.19,0.1913,0.2785
ITEX2.0,2,OTC,26/07/2013,18,-0.06,100,-0.1,0.218,0.1913,0.2785
ITEX2.0,2,OTC,26/07/2013,19,-0.06,100,-0.1,0.246,0.1913,0.2785
ITEX2.0,2,OTC,26/07/2013,20,-0.06,100,-0.1,0.273,0.1913,0.2777
ITEX2.0,2,OTC,26/07/2013,21,-0.088,100,-0.1,0.301,0.1906,0.2777
ITEX2.0,2,OTC,26/07/2013,22,-0.171,100,-0.2,0.329,0.1906,0.277
ITEX2.0,2,OTC,26/07/2013,23,-0.227,100,-0.2,0.329,0.1913,0.277
ITEX2.0,2,OTC,27/07/2013,00,-0.339,100,-0.3,0.329,0.1906,0.277
ITEX2.0,2,OTC,27/07/2013,01,-0.451,100,-0.5,0.329,0.1906,0.277
ITEX2.0,2,OTC,27/07/2013,02,-0.563,100,-0.6,0.329,0.1906,0.2763
ITEX2.0,2,OTC,27/07/2013,03,-0.676,100,-0.7,0.301,0.1906,0.2763
ITEX2.0,2,OTC,27/07/2013,04,-0.732,100,-0.7,0.246,0.1899,0.2756
ITEX2.0,2,OTC,27/07/2013,05,-1.071,99.3,-1.2,0.218,0.1899,0.2756
ITEX2.0,2,OTC,27/07/2013,06,-1.384,97.8,-1.7,0.163,0.1899,0.2756
ITEX2.0,2,OTC,27/07/2013,07,-1.441,97.4,-1.8,0.107,0.1891,0.2748
ITEX2.0,2,OTC,27/07/2013,08,-1.441,97.4,-1.8,0.051,0.1891,0.2748
ITEX2.0,2,OTC,27/07/2013,09,-1.47,97.8,-1.8,0.024,0.1884,0.2741
ITEX2.0,2,OTC,27/07/2013,10,-1.27,98.5,-1.5,-0.004,0.1877,0.2734
ITEX2.0,2,OTC,27/07/2013,11,-1.242,99.4,-1.3,-0.004,0.1877,0.2734
ITEX2.0,2,OTC,27/07/2013,12,-1.1,100,-1.1,-0.004,0.187,0.2741
ITEX2.0,2,OTC,27/07/2013,13,-0.676,100,-0.7,-0.004,0.1862,0.2734
