"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 9832561, SEN S/N: 9818218, LBL: Ambient)","RH, % (LGR S/N: 9832561, SEN S/N: 9818218)","DewPt, °C (LGR S/N: 9832561, SEN S/N: 9818218)","Temp, °C (LGR S/N: 9832561, SEN S/N: 9824740, LBL: 3cmBG)","Water Content, m³/m³ (LGR S/N: 9832561, SEN S/N: 9833758, LBL: 5cmBG)","Water Content, m³/m³ (LGR S/N: 9832561, SEN S/N: 9833760, LBL: 10cmBG)"
17/11/2013,09:21:03,16.654,71.400,11.5,13.040,0.1405,0.2487
17/11/2013,10:21:04,18.509,67.800,12.5,19.413,0.1426,0.2494
17/11/2013,11:21:05,20.865,64.800,14.0,25.501,0.1412,0.2472
17/11/2013,12:21:06,22.321,63.200,15.0,38.756,0.1434,0.2472
17/11/2013,13:21:07,27.382,59.400,18.8,37.233,0.1463,0.2480
17/11/2013,14:21:08,27.186,49.100,15.6,39.205,0.1448,0.2465
17/11/2013,15:21:09,26.720,46.100,14.2,35.475,0.1419,0.2465
17/11/2013,16:21:10,18.794,49.100,7.9,24.243,0.1376,0.2472
17/11/2013,17:21:11,16.654,52.600,6.9,19.460,0.1347,0.2465
17/11/2013,18:21:12,15.652,58.700,7.6,16.773,0.1310,0.2465
17/11/2013,19:21:13,12.630,67.800,6.8,14.361,0.1274,0.2451
17/11/2013,20:21:14,10.100,79.400,6.7,12.147,0.1259,0.2458
17/11/2013,21:21:15,9.262,84.200,6.7,10.614,0.1245,0.2458
17/11/2013,22:21:16,8.866,86.600,6.8,9.731,0.1230,0.2443
17/11/2013,23:21:17,8.519,89.400,6.9,9.657,0.1230,0.2451
18/11/2013,00:21:18,7.845,88.900,6.1,8.841,0.1223,0.2451
18/11/2013,01:21:19,4.584,80.900,1.6,5.924,0.1201,0.2443
18/11/2013,02:21:20,3.089,80.600,0.1,4.350,0.1194,0.2436
18/11/2013,03:21:21,2.155,80.200,-0.9,3.274,0.1194,0.2436
18/11/2013,04:21:22,1.398,80.200,-1.6,2.530,0.1180,0.2429
18/11/2013,05:21:23,0.577,79.000,-2.6,1.805,0.1172,0.2429
18/11/2013,06:21:24,0.687,80.300,-2.3,1.615,0.1172,0.2422
18/11/2013,07:21:25,5.796,91.000,4.4,4.272,0.1172,0.2422
18/11/2013,08:21:26,13.040,82.200,10.1,8.792,0.1172,0.2414
18/11/2013,09:21:27,17.510,65.500,11.0,14.098,0.1165,0.2414
18/11/2013,10:21:28,21.819,60.700,13.9,21.915,0.1172,0.2407
18/11/2013,11:21:29,20.817,51.300,10.4,27.924,0.1187,0.2400
18/11/2013,12:21:30,24.484,58.600,15.9,42.356,0.1201,0.2392
18/11/2013,13:21:31,29.414,52.400,18.7,41.007,0.1223,0.2400
18/11/2013,14:21:32,29.240,45.700,16.3,42.923,0.1230,0.2400
18/11/2013,15:21:33,27.924,44.600,14.8,38.756,0.1194,0.2400
18/11/2013,16:21:34,27.087,45.100,14.2,29.966,0.1158,0.2400
18/11/2013,17:21:35,17.130,53.100,7.5,21.270,0.1121,0.2407
18/11/2013,18:21:36,18.557,62.300,11.2,17.415,0.1063,0.2392
18/11/2013,19:21:37,13.618,63.800,6.9,15.390,0.1042,0.2385
18/11/2013,20:21:38,10.492,74.300,6.1,11.346,0.1005,0.2378
18/11/2013,21:21:39,7.945,77.000,4.2,8.767,0.0991,0.2378
18/11/2013,22:21:40,6.712,79.100,3.4,7.217,0.0983,0.2385
18/11/2013,23:21:41,5.719,80.800,2.7,6.408,0.0962,0.2371
19/11/2013,00:21:42,4.792,81.100,1.8,5.385,0.0954,0.2371
19/11/2013,01:21:43,4.063,81.700,1.2,4.662,0.0947,0.2363
19/11/2013,02:21:44,4.402,85.200,2.1,4.662,0.0954,0.2356
19/11/2013,03:21:45,4.636,88.000,2.8,4.792,0.0940,0.2356
19/11/2013,04:21:46,4.714,89.000,3.1,4.558,0.0940,0.2363
19/11/2013,05:21:47,5.591,93.200,4.6,5.257,0.0940,0.2356
19/11/2013,06:21:48,6.077,92.100,4.9,5.385,0.0940,0.2356
19/11/2013,07:21:49,10.907,87.000,8.8,7.920,0.0940,0.2356
19/11/2013,08:21:50,13.738,68.200,8.0,10.785,0.0940,0.2356
19/11/2013,09:21:51,16.844,54.900,7.7,14.912,0.0933,0.2342
19/11/2013,10:21:52,19.936,54.500,10.5,22.178,0.0940,0.2342
19/11/2013,11:21:53,21.748,51.200,11.2,27.801,0.0947,0.2334
19/11/2013,12:21:54,21.175,48.700,10.0,39.715,0.0954,0.2327
19/11/2013,13:21:55,25.866,49.900,14.6,38.700,0.0983,0.2327
19/11/2013,14:21:56,23.304,46.900,11.3,36.606,0.0991,0.2334
19/11/2013,15:21:57,25.768,48.500,14.1,35.182,0.0976,0.2334
19/11/2013,16:21:58,18.961,49.400,8.1,27.333,0.0947,0.2327
19/11/2013,17:21:59,16.249,61.700,8.9,19.579,0.0918,0.2327
19/11/2013,18:22:00,15.414,62.400,8.3,17.106,0.0904,0.2327
19/11/2013,19:22:01,14.816,63.700,8.0,15.986,0.0889,0.2320
19/11/2013,20:22:02,11.200,70.200,6.0,12.775,0.0867,0.2320
19/11/2013,21:22:03,8.941,76.800,5.1,9.608,0.0838,0.2313
19/11/2013,22:22:04,7.494,79.900,4.3,8.095,0.0824,0.2320
19/11/2013,23:22:05,6.712,82.300,3.9,7.041,0.0816,0.2313
20/11/2013,00:22:06,5.796,83.300,3.2,6.331,0.0809,0.2298
20/11/2013,01:22:07,6.077,86.500,4.0,6.128,0.0802,0.2305
20/11/2013,02:22:08,5.745,87.500,3.8,6.026,0.0802,0.2305
20/11/2013,03:22:09,5.949,89.600,4.4,6.000,0.0795,0.2298
20/11/2013,04:22:10,5.949,90.200,4.5,5.975,0.0795,0.2298
20/11/2013,05:22:11,5.437,89.100,3.8,5.616,0.0795,0.2298
20/11/2013,06:22:12,5.205,89.600,3.6,5.257,0.0780,0.2298
20/11/2013,07:22:13,11.200,86.900,9.1,8.891,0.0787,0.2298
20/11/2013,08:22:14,12.992,67.400,7.1,12.050,0.0787,0.2298
20/11/2013,09:22:15,15.151,58.500,7.1,14.912,0.0795,0.2291
20/11/2013,10:22:16,15.819,52.800,6.2,19.460,0.0809,0.2291
20/11/2013,11:22:17,18.057,51.300,7.9,22.800,0.0824,0.2284
20/11/2013,12:22:18,17.296,49.900,6.8,26.061,0.0845,0.2284
20/11/2013,13:22:19,16.701,50.800,6.5,22.657,0.0853,0.2284
20/11/2013,14:22:20,22.082,47.700,10.5,29.115,0.0860,0.2276
20/11/2013,15:22:21,17.582,47.500,6.3,27.210,0.0853,0.2276
20/11/2013,16:22:22,17.106,53.300,7.5,21.413,0.0838,0.2284
20/11/2013,17:22:23,16.725,53.400,7.2,19.175,0.0809,0.2276
20/11/2013,18:22:24,14.721,50.700,4.6,16.963,0.0787,0.2276
20/11/2013,19:22:25,12.050,62.400,5.1,13.570,0.0773,0.2276
20/11/2013,20:22:26,10.394,78.500,6.8,11.175,0.0744,0.2269
20/11/2013,21:22:27,9.706,83.100,7.0,9.731,0.0744,0.2269
20/11/2013,22:22:28,10.173,79.600,6.8,10.198,0.0736,0.2276
20/11/2013,23:22:29,10.051,77.200,6.3,10.051,0.0722,0.2269
21/11/2013,00:22:30,10.345,59.100,2.7,9.977,0.0722,0.2269
21/11/2013,01:22:31,8.593,71.100,3.7,8.693,0.0715,0.2269
21/11/2013,02:22:32,8.220,76.500,4.3,7.745,0.0707,0.2262
21/11/2013,03:22:33,7.419,79.600,4.1,6.864,0.0700,0.2262
21/11/2013,04:22:34,8.519,69.000,3.2,7.569,0.0700,0.2254
21/11/2013,05:22:35,8.469,66.400,2.6,7.469,0.0693,0.2254
21/11/2013,06:22:36,8.693,77.000,4.9,8.170,0.0693,0.2254
21/11/2013,07:22:37,8.220,83.400,5.6,8.965,0.0693,0.2254
21/11/2013,08:22:38,7.820,96.100,7.2,8.767,0.0686,0.2233
21/11/2013,09:22:39,8.593,98.300,8.3,9.163,0.0693,0.2233
21/11/2013,10:22:40,9.435,99.300,9.3,10.001,0.0700,0.2225
21/11/2013,11:22:41,9.064,99.300,9.0,10.124,0.0715,0.2233
21/11/2013,12:22:42,8.270,99.300,8.2,10.149,0.0744,0.2240
21/11/2013,13:22:43,13.281,100.000,13.3,13.522,0.0773,0.2247
21/11/2013,14:22:44,14.002,93.600,13.0,18.129,0.0845,0.2240
21/11/2013,15:22:45,13.642,82.800,10.8,18.961,0.0867,0.2247
21/11/2013,16:22:46,12.968,84.400,10.4,15.223,0.0853,0.2254
21/11/2013,17:22:47,10.883,87.300,8.9,13.642,0.0845,0.2262
21/11/2013,18:22:48,10.100,91.700,8.8,11.783,0.0831,0.2254
21/11/2013,19:22:49,9.952,94.700,9.2,11.053,0.0816,0.2254
21/11/2013,20:22:50,9.336,96.300,8.8,10.173,0.0809,0.2269
21/11/2013,21:22:51,8.668,97.400,8.3,9.460,0.0787,0.2254
21/11/2013,22:22:52,8.792,99.100,8.7,9.139,0.0780,0.2254
21/11/2013,23:22:53,8.369,98.000,8.1,8.817,0.0773,0.2247
22/11/2013,00:22:54,8.070,97.300,7.7,8.369,0.0773,0.2262
22/11/2013,01:22:55,7.870,97.800,7.6,8.070,0.0758,0.2240
22/11/2013,02:22:56,7.820,98.400,7.6,8.170,0.0766,0.2247
22/11/2013,03:22:57,7.544,98.900,7.4,8.070,0.0766,0.2240
22/11/2013,04:22:58,6.636,97.400,6.3,7.419,0.0758,0.2247
22/11/2013,05:22:59,6.408,94.600,5.6,6.788,0.0758,0.2240
22/11/2013,06:23:00,6.763,94.400,5.9,6.611,0.0758,0.2240
22/11/2013,07:23:01,9.139,92.100,7.9,7.544,0.0758,0.2240
22/11/2013,08:23:02,11.370,82.400,8.5,9.139,0.0766,0.2240
22/11/2013,09:23:03,12.678,73.500,8.1,11.443,0.0766,0.2240
22/11/2013,10:23:04,14.481,69.300,8.9,15.199,0.0787,0.2233
22/11/2013,11:23:05,15.438,66.900,9.3,18.390,0.0802,0.2225
22/11/2013,12:23:06,15.414,68.000,9.6,22.106,0.0816,0.2233
22/11/2013,13:23:07,15.986,62.600,8.9,24.195,0.0853,0.2225
22/11/2013,14:23:08,16.725,58.300,8.5,26.231,0.0874,0.2225
22/11/2013,15:23:09,16.534,55.500,7.6,23.472,0.0860,0.2233
22/11/2013,16:23:10,15.843,51.500,5.9,18.961,0.0809,0.2240
22/11/2013,17:23:11,15.557,47.300,4.4,15.939,0.0729,0.2225
22/11/2013,18:23:12,12.654,49.100,2.3,13.281,0.0678,0.2225
22/11/2013,19:23:13,10.443,54.300,1.6,11.370,0.0649,0.2225
22/11/2013,20:23:14,7.268,66.500,1.5,8.841,0.0628,0.2218
22/11/2013,21:23:15,5.024,74.600,0.9,6.560,0.0598,0.2211
22/11/2013,22:23:16,3.985,79.100,0.7,5.385,0.0598,0.2211
22/11/2013,23:23:17,3.301,81.200,0.4,4.766,0.0584,0.2189
23/11/2013,00:23:18,3.380,84.600,1.0,4.350,0.0591,0.2196
23/11/2013,01:23:19,3.195,86.600,1.2,4.298,0.0591,0.2189
23/11/2013,02:23:20,3.248,88.300,1.5,3.932,0.0591,0.2189
23/11/2013,03:23:21,3.354,89.800,1.8,3.827,0.0598,0.2182
23/11/2013,04:23:22,3.722,93.200,2.7,4.194,0.0598,0.2182
23/11/2013,05:23:23,2.903,91.800,1.7,3.854,0.0591,0.2182
23/11/2013,06:23:24,3.116,87.600,1.3,3.380,0.0591,0.2182
23/11/2013,07:23:25,6.255,81.800,3.4,4.480,0.0598,0.2182
23/11/2013,08:23:26,9.114,73.600,4.7,7.142,0.0598,0.2189
23/11/2013,09:23:27,11.200,67.900,5.5,11.005,0.0598,0.2182
23/11/2013,10:23:28,8.220,71.800,3.4,11.953,0.0635,0.2182
23/11/2013,11:23:29,10.980,73.300,6.4,13.401,0.0635,0.2182
23/11/2013,12:23:30,13.618,70.500,8.4,17.653,0.0649,0.2182
23/11/2013,13:23:31,13.137,67.200,7.2,18.842,0.0671,0.2182
23/11/2013,14:23:32,10.810,72.400,6.1,15.055,0.0664,0.2189
23/11/2013,15:23:33,12.799,71.300,7.7,14.361,0.0657,0.2182
23/11/2013,16:23:34,11.102,68.800,5.6,14.840,0.0657,0.2189
23/11/2013,17:23:35,7.945,84.800,5.6,10.638,0.0649,0.2189
23/11/2013,18:23:36,7.217,93.100,6.2,7.870,0.0649,0.2196
23/11/2013,19:23:37,8.990,96.200,8.4,9.361,0.0635,0.2196
23/11/2013,20:23:38,7.795,94.800,7.0,9.213,0.0628,0.2182
23/11/2013,21:23:39,6.331,94.200,5.5,7.469,0.0613,0.2182
23/11/2013,22:23:40,4.818,93.100,3.8,5.770,0.0606,0.2175
23/11/2013,23:23:41,4.636,93.700,3.7,5.257,0.0606,0.2175
24/11/2013,00:23:42,4.246,94.200,3.4,5.050,0.0598,0.2175
24/11/2013,01:23:43,4.532,95.200,3.8,5.154,0.0598,0.2175
24/11/2013,02:23:44,4.973,96.400,4.5,5.693,0.0606,0.2167
24/11/2013,03:23:45,5.102,96.400,4.6,5.770,0.0606,0.2175
24/11/2013,04:23:46,4.895,96.100,4.3,5.719,0.0606,0.2175
24/11/2013,05:23:47,4.063,94.900,3.3,5.231,0.0606,0.2175
24/11/2013,06:23:48,3.354,93.800,2.5,4.194,0.0598,0.2175
24/11/2013,07:23:49,6.000,98.400,5.8,6.179,0.0606,0.2175
24/11/2013,08:23:50,7.444,98.300,7.2,8.494,0.0613,0.2175
24/11/2013,09:23:51,10.394,96.200,9.8,11.370,0.0613,0.2175
24/11/2013,10:23:52,11.321,86.400,9.1,13.401,0.0635,0.2175
24/11/2013,11:23:53,16.963,81.300,13.8,18.509,0.0657,0.2182
24/11/2013,12:23:54,18.200,74.000,13.5,23.713,0.0671,0.2175
24/11/2013,13:23:55,13.353,70.900,8.2,20.007,0.0671,0.2182
24/11/2013,14:23:56,11.759,72.800,7.1,17.034,0.0664,0.2182
24/11/2013,15:23:57,10.858,76.000,6.8,15.819,0.0664,0.2182
24/11/2013,16:23:58,12.389,81.700,9.4,16.320,0.0678,0.2182
24/11/2013,17:23:59,10.883,85.000,8.5,13.088,0.0671,0.2189
24/11/2013,18:24:00,8.693,87.100,6.7,11.662,0.0657,0.2182
24/11/2013,19:24:01,7.393,89.900,5.9,10.222,0.0649,0.2189
24/11/2013,20:24:02,5.898,91.400,4.6,8.742,0.0642,0.2189
24/11/2013,21:24:03,4.999,93.100,4.0,7.670,0.0635,0.2182
24/11/2013,22:24:04,4.376,94.400,3.6,6.914,0.0635,0.2182
24/11/2013,23:24:05,4.089,95.400,3.4,6.382,0.0620,0.2182
25/11/2013,00:24:06,4.115,96.200,3.6,6.026,0.0620,0.2175
25/11/2013,01:24:07,4.428,97.000,4.0,6.000,0.0620,0.2182
25/11/2013,02:24:08,4.506,97.500,4.1,6.077,0.0620,0.2175
25/11/2013,03:24:09,4.662,97.800,4.3,6.051,0.0620,0.2175
25/11/2013,04:24:10,4.532,97.900,4.2,6.000,0.0628,0.2175
25/11/2013,05:24:11,4.740,98.300,4.5,6.051,0.0628,0.2175
25/11/2013,06:24:12,4.947,98.800,4.8,6.102,0.0628,0.2182
25/11/2013,07:24:13,5.360,99.300,5.3,6.484,0.0635,0.2182
25/11/2013,08:24:14,6.153,99.500,6.1,7.343,0.0642,0.2182
25/11/2013,09:24:15,8.170,98.800,8.0,9.163,0.0664,0.2182
25/11/2013,10:24:16,13.449,95.700,12.8,12.847,0.0678,0.2182
25/11/2013,11:24:17,15.867,81.400,12.7,20.007,0.0736,0.2189
25/11/2013,12:24:18,16.630,78.700,12.9,22.729,0.0758,0.2196
25/11/2013,13:24:19,17.582,75.300,13.2,23.617,0.0787,0.2211
25/11/2013,14:24:20,21.939,64.300,14.9,29.615,0.0809,0.2204
25/11/2013,15:24:21,20.055,59.900,12.0,28.295,0.0816,0.2211
25/11/2013,16:24:22,17.534,65.800,11.1,22.753,0.0780,0.2211
25/11/2013,17:24:23,15.843,66.400,9.6,19.579,0.0751,0.2204
25/11/2013,18:24:24,14.768,68.900,9.1,17.391,0.0744,0.2211
25/11/2013,19:24:25,10.638,73.400,6.1,14.601,0.0729,0.2204
25/11/2013,20:24:26,7.066,81.400,4.1,11.102,0.0700,0.2211
25/11/2013,21:24:27,6.560,81.800,3.7,8.319,0.0664,0.2204
25/11/2013,22:24:28,4.246,79.800,1.1,6.306,0.0649,0.2196
25/11/2013,23:24:29,2.503,78.600,-0.8,4.272,0.0657,0.2204
26/11/2013,00:24:30,2.584,78.600,-0.8,3.564,0.0649,0.2182
26/11/2013,01:24:31,1.588,79.700,-1.5,2.903,0.0642,0.2182
26/11/2013,02:24:32,0.632,77.800,-2.8,2.047,0.0642,0.2182
26/11/2013,03:24:33,-0.789,74.000,-4.8,0.852,0.0642,0.2175
26/11/2013,04:24:34,-1.556,73.900,-5.6,-0.004,0.0635,0.2175
26/11/2013,05:24:35,-1.814,75.800,-5.5,-0.395,0.0642,0.2167
26/11/2013,06:24:36,-1.128,80.500,-4.1,-0.311,0.0642,0.2167
26/11/2013,07:24:37,7.419,79.500,4.1,2.236,0.0642,0.2167
26/11/2013,08:24:38,13.064,60.700,5.7,7.066,0.0649,0.2167
26/11/2013,09:24:39,16.344,52.500,6.6,12.340,0.0649,0.2160
26/11/2013,10:24:40,20.674,51.400,10.3,20.031,0.0649,0.2160
26/11/2013,11:24:41,23.160,48.900,11.8,27.136,0.0671,0.2153
26/11/2013,12:24:42,24.532,50.900,13.7,41.123,0.0707,0.2146
26/11/2013,13:24:43,29.090,50.700,17.8,40.085,0.0751,0.2153
26/11/2013,14:24:44,28.617,47.800,16.5,38.868,0.0773,0.2160
26/11/2013,15:24:45,26.085,47.100,13.9,33.887,0.0766,0.2160
26/11/2013,16:24:46,20.579,51.200,10.2,26.744,0.0751,0.2160
26/11/2013,17:24:47,18.414,58.700,10.2,22.417,0.0715,0.2167
26/11/2013,18:24:48,16.725,64.300,10.0,18.913,0.0700,0.2167
26/11/2013,19:24:49,13.425,69.700,8.0,15.796,0.0671,0.2153
26/11/2013,20:24:50,11.637,78.400,8.0,12.582,0.0649,0.2160
26/11/2013,21:24:51,9.238,81.500,6.2,10.247,0.0628,0.2160
26/11/2013,22:24:52,6.687,79.200,3.3,7.544,0.0613,0.2153
26/11/2013,23:24:53,5.411,80.800,2.4,6.230,0.0598,0.2138
27/11/2013,00:24:54,4.662,82.700,2.0,5.411,0.0591,0.2138
27/11/2013,01:24:55,4.141,83.900,1.7,4.895,0.0591,0.2138
27/11/2013,02:24:56,3.775,84.700,1.4,4.506,0.0591,0.2131
27/11/2013,03:24:57,4.141,88.200,2.4,4.454,0.0584,0.2131
27/11/2013,04:24:58,4.376,91.400,3.1,4.584,0.0584,0.2131
27/11/2013,05:24:59,3.827,90.000,2.3,4.220,0.0584,0.2131
27/11/2013,06:25:00,5.565,90.900,4.2,4.740,0.0584,0.2124
27/11/2013,07:25:01,10.492,83.900,7.9,7.594,0.0584,0.2124
27/11/2013,08:25:02,13.810,70.600,8.6,10.810,0.0591,0.2124
27/11/2013,09:25:03,16.820,61.600,9.4,14.816,0.0591,0.2124
27/11/2013,10:25:04,19.627,58.000,11.2,21.581,0.0613,0.2124
27/11/2013,11:25:05,23.713,61.700,15.9,27.628,0.0628,0.2116
27/11/2013,12:25:06,25.501,61.000,17.4,40.343,0.0649,0.2116
27/11/2013,13:25:07,25.355,60.500,17.2,33.469,0.0657,0.2109
27/11/2013,14:25:08,22.393,61.700,14.7,30.243,0.0671,0.2116
27/11/2013,15:25:09,19.175,63.000,12.0,23.593,0.0664,0.2124
27/11/2013,16:25:10,18.390,65.600,11.9,23.256,0.0671,0.2116
27/11/2013,17:25:11,15.700,69.000,10.0,17.510,0.0649,0.2131
27/11/2013,18:25:12,15.438,73.500,10.7,16.725,0.0642,0.2124
27/11/2013,19:25:13,14.122,75.900,10.0,14.984,0.0628,0.2116
27/11/2013,20:25:14,12.509,74.300,8.1,13.522,0.0606,0.2116
27/11/2013,21:25:15,10.443,80.200,7.2,10.883,0.0606,0.2116
27/11/2013,22:25:16,9.854,80.800,6.7,10.124,0.0598,0.2116
27/11/2013,23:25:17,9.361,83.700,6.8,9.386,0.0584,0.2116
28/11/2013,00:25:18,9.287,83.700,6.7,9.089,0.0577,0.2102
28/11/2013,01:25:19,10.736,78.700,7.2,9.632,0.0584,0.2116
28/11/2013,02:25:20,10.320,72.800,5.7,9.854,0.0584,0.2109
28/11/2013,03:25:21,10.369,71.700,5.5,9.534,0.0577,0.2109
28/11/2013,04:25:22,10.443,70.700,5.4,9.632,0.0577,0.2109
28/11/2013,05:25:23,10.271,70.700,5.2,9.558,0.0577,0.2109
28/11/2013,06:25:24,10.345,69.900,5.1,9.583,0.0577,0.2109
28/11/2013,07:25:25,10.761,69.400,5.4,10.051,0.0577,0.2102
28/11/2013,08:25:26,10.614,67.100,4.8,10.663,0.0577,0.2102
28/11/2013,09:25:27,13.401,62.000,6.3,11.807,0.0569,0.2109
28/11/2013,10:25:28,16.773,54.500,7.6,17.486,0.0577,0.2102
28/11/2013,11:25:29,17.486,51.500,7.4,22.800,0.0606,0.2095
28/11/2013,12:25:30,17.843,50.000,7.3,30.646,0.0635,0.2102
28/11/2013,13:25:31,19.532,47.200,8.0,31.816,0.0664,0.2095
28/11/2013,14:25:32,17.034,44.200,4.8,26.965,0.0657,0.2095
28/11/2013,15:25:33,16.344,46.100,4.7,20.865,0.0628,0.2102
28/11/2013,16:25:34,11.637,64.700,5.2,16.963,0.0606,0.2102
28/11/2013,17:25:35,10.247,82.700,7.4,13.064,0.0591,0.2095
28/11/2013,18:25:36,8.568,93.600,7.6,10.467,0.0584,0.2080
28/11/2013,19:25:37,8.220,97.800,7.9,9.238,0.1470,0.2044
28/11/2013,20:25:38,8.070,98.300,7.8,8.817,0.1281,0.2044
28/11/2013,21:25:39,7.895,98.100,7.6,8.543,0.1259,0.2044
28/11/2013,22:25:40,7.795,96.600,7.3,8.270,0.1223,0.2037
28/11/2013,23:25:41,7.091,97.600,6.7,7.945,0.1230,0.2029
29/11/2013,00:25:42,6.813,98.900,6.7,7.569,0.2538,0.2044
29/11/2013,01:25:43,6.408,98.200,6.1,7.167,0.1768,0.2247
29/11/2013,02:25:44,6.255,97.500,5.9,7.167,0.1630,0.2298
29/11/2013,03:25:45,5.411,95.900,4.8,6.737,0.1557,0.2320
29/11/2013,04:25:46,3.985,94.600,3.2,5.872,0.1514,0.2334
29/11/2013,05:25:47,3.591,94.400,2.8,5.179,0.1463,0.2342
29/11/2013,06:25:48,3.564,95.000,2.8,4.792,0.1434,0.2342
29/11/2013,07:25:49,4.688,96.500,4.2,6.077,0.1419,0.2334
29/11/2013,08:25:50,6.051,97.000,5.6,7.845,0.1405,0.2334
29/11/2013,09:25:51,6.179,95.800,5.6,8.990,0.1397,0.2334
29/11/2013,10:25:52,6.661,96.200,6.1,10.149,0.1383,0.2327
29/11/2013,11:25:53,12.413,89.000,10.7,15.724,0.1376,0.2334
29/11/2013,12:25:54,17.320,74.600,12.8,27.259,0.1354,0.2320
29/11/2013,13:25:55,15.390,74.000,10.8,21.223,0.1354,0.2320
29/11/2013,14:25:56,20.198,69.500,14.5,24.653,0.1332,0.2313
29/11/2013,15:25:57,17.177,61.200,9.7,25.137,0.1310,0.2305
29/11/2013,16:25:58,17.534,62.400,10.3,21.056,0.1288,0.2298
29/11/2013,17:25:59,18.747,59.000,10.6,18.129,0.1259,0.2291
29/11/2013,18:26:00,16.010,60.500,8.4,15.461,0.1216,0.2276
29/11/2013,19:26:01,10.492,67.700,4.8,13.834,0.1194,0.2269
29/11/2013,20:26:02,7.268,77.600,3.6,10.222,0.1187,0.2269
29/11/2013,21:26:03,5.668,83.300,3.1,8.742,0.1158,0.2262
29/11/2013,22:26:04,3.801,85.300,1.6,7.368,0.1143,0.2247
29/11/2013,23:26:05,2.477,86.700,0.5,5.975,0.1136,0.2254
30/11/2013,00:26:06,1.724,88.600,0.0,4.792,0.1129,0.2262
30/11/2013,01:26:07,1.289,89.400,-0.3,4.141,0.1136,0.2284
30/11/2013,02:26:08,1.561,87.900,-0.2,3.354,0.1114,0.2240
30/11/2013,03:26:09,2.289,89.600,0.8,3.670,0.1107,0.2240
30/11/2013,04:26:10,2.396,88.700,0.7,3.722,0.1107,0.2254
30/11/2013,05:26:11,0.632,81.500,-2.2,2.236,0.1100,0.2218
30/11/2013,06:26:12,-0.116,78.700,-3.4,0.962,0.1092,0.2211
30/11/2013,07:26:13,5.462,89.400,3.9,3.538,0.1092,0.2211
30/11/2013,08:26:14,11.734,72.900,7.0,7.469,0.1085,0.2204
30/11/2013,09:26:15,16.082,64.000,9.3,12.292,0.1085,0.2196
30/11/2013,10:26:16,19.270,62.000,11.8,19.627,0.1085,0.2189
30/11/2013,11:26:17,21.413,60.700,13.5,26.598,0.1100,0.2182
30/11/2013,12:26:18,22.896,62.500,15.4,41.123,0.1114,0.2175
30/11/2013,13:26:19,28.048,58.100,19.1,40.028,0.1136,0.2175
30/11/2013,14:26:20,28.023,49.500,16.5,42.714,0.1129,0.2175
30/11/2013,15:26:21,23.545,50.500,12.7,32.458,0.1107,0.2175
30/11/2013,16:26:22,25.574,53.500,15.5,26.549,0.1056,0.2160
30/11/2013,17:26:23,19.436,52.900,9.6,22.657,0.1020,0.2160
30/11/2013,18:26:24,16.677,62.800,9.6,17.986,0.0976,0.2153
30/11/2013,19:26:25,13.762,65.900,7.5,15.318,0.0947,0.2153
30/11/2013,20:26:26,10.100,73.000,5.5,11.686,0.0918,0.2146
30/11/2013,21:26:27,8.070,77.000,4.3,8.792,0.0904,0.2131
30/11/2013,22:26:28,5.924,76.800,2.2,6.636,0.0874,0.2131
30/11/2013,23:26:29,4.921,79.300,1.6,5.514,0.0867,0.2116
01/12/2013,00:26:30,4.037,80.500,1.0,4.740,0.0860,0.2109
01/12/2013,01:26:31,3.406,81.000,0.5,3.906,0.0853,0.2109
01/12/2013,02:26:32,2.450,80.800,-0.5,3.248,0.0845,0.2109
01/12/2013,03:26:33,1.967,80.900,-1.0,2.530,0.0838,0.2095
01/12/2013,04:26:34,1.561,82.200,-1.1,2.074,0.0838,0.2102
01/12/2013,05:26:35,1.126,81.500,-1.7,1.615,0.0838,0.2095
01/12/2013,06:26:36,2.983,88.100,1.2,2.343,0.0831,0.2095
01/12/2013,07:26:37,8.742,85.000,6.4,5.719,0.0831,0.2095
01/12/2013,08:26:38,11.224,67.400,5.4,8.792,0.0831,0.2095
01/12/2013,09:26:39,14.385,62.700,7.4,12.751,0.0824,0.2095
01/12/2013,10:26:40,17.011,55.800,8.1,19.484,0.0838,0.2087
01/12/2013,11:26:41,18.390,56.700,9.7,24.702,0.0853,0.2080
01/12/2013,12:26:42,20.984,57.000,12.2,39.886,0.0853,0.2073
01/12/2013,13:26:43,19.746,56.800,11.0,36.471,0.0874,0.2073
01/12/2013,14:26:44,24.050,51.400,13.4,41.619,0.0889,0.2073
01/12/2013,15:26:45,22.872,50.500,12.1,35.877,0.0867,0.2073
01/12/2013,16:26:46,22.321,51.500,11.9,27.530,0.0824,0.2066
01/12/2013,17:26:47,20.293,52.400,10.2,22.681,0.0780,0.2066
01/12/2013,18:26:48,14.529,57.600,6.3,17.843,0.0751,0.2058
01/12/2013,19:26:49,12.582,65.000,6.2,14.912,0.0715,0.2051
01/12/2013,20:26:50,10.418,72.100,5.6,11.856,0.0700,0.2051
01/12/2013,21:26:51,8.419,77.900,4.8,9.386,0.0671,0.2044
01/12/2013,22:26:52,8.792,80.700,5.7,8.916,0.0657,0.2037
01/12/2013,23:26:53,9.287,73.200,4.7,9.213,0.0664,0.2029
