"Date","Time, GMT+10:00","Temp, °C (LGR S/N: 2426035, SEN S/N: 2426035)","Temp, °C (LGR S/N: 2426035, SEN S/N: 2426035)","Temp, °C (LGR S/N: 2426035, SEN S/N: 2426035)","Temp, °C (LGR S/N: 2426035, SEN S/N: 2426035)"
15/06/14,08:14:47,0.934,2.262,2.770,3.248
15/06/14,09:14:47,1.208,2.236,2.717,3.221
15/06/14,10:14:47,3.142,2.584,2.690,3.168
15/06/14,11:14:47,4.089,3.089,2.664,3.142
15/06/14,12:14:47,6.509,3.670,2.664,3.116
15/06/14,13:14:47,8.070,4.194,2.744,3.116
15/06/14,14:14:47,7.895,4.298,2.877,3.168
15/06/14,15:14:47,5.668,3.801,2.930,3.195
15/06/14,16:14:47,3.643,3.406,2.956,3.221
15/06/14,17:14:47,1.289,2.903,2.930,3.248
15/06/14,18:14:47,0.880,2.584,2.903,3.248
15/06/14,19:14:47,0.301,2.370,2.823,3.221
15/06/14,20:14:47,0.190,2.209,2.770,3.195
15/06/14,21:14:47,-0.171,2.047,2.690,3.168
15/06/14,22:14:47,0.051,1.994,2.664,3.142
15/06/14,23:14:47,-0.004,1.913,2.610,3.116
16/06/14,00:14:47,-1.699,1.778,2.530,3.036
16/06/14,01:14:47,-2.392,1.534,2.477,3.009
16/06/14,02:14:47,-3.747,1.262,2.423,2.956
16/06/14,03:14:47,-3.717,1.044,2.370,2.930
16/06/14,04:14:47,-2.712,0.962,2.289,2.903
16/06/14,05:14:47,-1.986,0.907,2.262,2.850
16/06/14,06:14:47,-1.785,0.852,2.209,2.823
16/06/14,07:14:47,-2.044,0.797,2.155,2.770
16/06/14,08:14:47,-1.958,0.742,2.128,2.744
16/06/14,09:14:47,-1.384,0.715,2.074,2.717
16/06/14,10:14:47,-0.171,0.770,2.047,2.690
16/06/14,11:14:47,1.235,0.880,1.994,2.637
16/06/14,12:14:47,2.021,1.235,1.967,2.610
16/06/14,13:14:47,1.371,1.534,1.940,2.584
16/06/14,14:14:47,1.615,1.832,1.940,2.557
16/06/14,15:14:47,0.550,1.697,1.940,2.530
16/06/14,16:14:47,0.301,1.425,1.940,2.530
16/06/14,17:14:47,0.301,1.289,1.940,2.530
16/06/14,18:14:47,0.163,1.317,1.940,2.503
16/06/14,19:14:47,0.329,1.289,1.913,2.503
16/06/14,20:14:47,0.301,1.344,1.913,2.503
16/06/14,21:14:47,0.439,1.371,1.940,2.477
16/06/14,22:14:47,0.412,1.398,1.967,2.477
16/06/14,23:14:47,0.384,1.398,1.967,2.477
17/06/14,00:14:47,0.495,1.425,1.967,2.477
17/06/14,01:14:47,0.550,1.453,2.021,2.477
17/06/14,02:14:47,0.605,1.480,2.021,2.503
17/06/14,03:14:47,0.632,1.534,2.047,2.503
17/06/14,04:14:47,0.742,1.561,2.047,2.530
17/06/14,05:14:47,0.797,1.643,2.074,2.530
17/06/14,06:14:47,0.825,1.670,2.074,2.530
17/06/14,07:14:47,0.825,1.643,2.074,2.530
17/06/14,08:14:47,0.989,1.697,2.074,2.530
17/06/14,09:14:47,1.425,1.832,2.101,2.530
17/06/14,10:14:47,1.805,1.913,2.101,2.557
17/06/14,11:14:47,2.503,2.182,2.128,2.557
17/06/14,12:14:47,3.591,2.530,2.128,2.557
17/06/14,13:14:47,6.585,3.327,2.209,2.584
17/06/14,14:14:47,9.114,3.906,2.316,2.610
17/06/14,15:14:47,5.360,3.327,2.423,2.664
17/06/14,16:14:47,3.116,2.930,2.477,2.717
17/06/14,17:14:47,-0.199,2.316,2.503,2.744
17/06/14,18:14:47,-1.270,1.859,2.450,2.744
17/06/14,19:14:47,-1.641,1.588,2.396,2.744
17/06/14,20:14:47,-0.620,1.534,2.370,2.770
17/06/14,21:14:47,-2.566,1.317,2.316,2.717
17/06/14,22:14:47,-3.153,1.126,2.262,2.690
17/06/14,23:14:47,-3.717,0.989,2.209,2.690
18/06/14,00:14:47,-4.560,0.797,2.128,2.637
18/06/14,01:14:47,-5.018,0.660,2.074,2.610
18/06/14,02:14:47,-5.388,0.522,2.021,2.557
18/06/14,03:14:47,-4.957,0.412,1.967,2.530
18/06/14,04:14:47,-5.574,0.273,1.886,2.477
18/06/14,05:14:47,-5.636,0.190,1.832,2.423
18/06/14,06:14:47,-6.357,0.051,1.778,2.396
18/06/14,07:14:47,-6.199,-0.032,1.697,2.343
18/06/14,08:14:47,-5.449,-0.143,1.670,2.316
18/06/14,09:14:47,-3.687,-0.143,1.643,2.289
18/06/14,10:14:47,-1.213,-0.116,1.588,2.262
18/06/14,11:14:47,0.273,-0.060,1.561,2.236
18/06/14,12:14:47,3.512,-0.004,1.534,2.182
18/06/14,13:14:47,7.015,0.051,1.507,2.155
18/06/14,14:14:47,7.795,0.218,1.480,2.128
18/06/14,15:14:47,4.168,0.797,1.453,2.101
18/06/14,16:14:47,1.180,0.934,1.453,2.074
18/06/14,17:14:47,-1.871,0.715,1.425,2.047
18/06/14,18:14:47,-3.360,0.550,1.371,2.021
18/06/14,19:14:47,-4.651,0.384,1.344,1.994
18/06/14,20:14:47,-5.916,0.246,1.344,1.967
18/06/14,21:14:47,-5.979,0.107,1.317,1.940
18/06/14,22:14:47,-5.916,-0.004,1.289,1.940
18/06/14,23:14:47,-6.042,-0.088,1.262,1.913
19/06/14,00:14:47,-6.547,-0.199,1.208,1.886
