"Date","Time, GMT+10:00","Rain, mm (SEN S/N: 668163, LBL: Rain)","Wind Speed, m/s (SEN S/N: 2282103, LBL: Wind Speed (3.3 m))","Gust Speed, m/s (SEN S/N: 2282103, LBL: Gust Speed (3.3 m))","Water Content, m?/m? (SEN S/N: 2282783, LBL: Soil Moisture (5cm))","Temp, ¡C (SEN S/N: 9818217, LBL: Ambient Temp (1.2 m))","RH, % (SEN S/N: 9818217, LBL: Relative Humidity)","DewPt, ¡C (SEN S/N: 9818217)","Temp, ¡C (SEN S/N: 9824741, LBL: Temp (Surface))","Temp, ¡C (SEN S/N: 9824744, LBL: Temp (5cm))","Temp, ¡C (SEN S/N: 9824749, LBL: Temp (10cm))","Batt, V"
07-08-2012,15:00:00,0.00,-888.88,-888.88,0.1170,-2.189,100.000,-2.2,0.742,0.907,1.044,4.393
07-08-2012,16:00:00,0.00,-888.88,-888.88,0.1170,-2.508,100.000,-2.5,0.742,0.907,1.044,4.369
07-08-2012,17:00:00,0.00,-888.88,-888.88,0.1170,-2.947,100.000,-3.0,0.742,0.907,1.044,4.363
07-08-2012,18:00:00,0.00,-888.88,-888.88,0.1166,-3.065,100.000,-3.1,0.742,0.934,1.044,4.339
07-08-2012,19:00:00,0.00,-888.88,-888.88,0.1170,-3.568,100.000,-3.6,0.742,0.934,1.071,4.333
07-08-2012,20:00:00,0.00,-888.88,-888.88,0.1166,-3.449,100.000,-3.5,0.742,0.934,1.044,4.321
07-08-2012,21:00:00,0.00,-888.88,-888.88,0.1166,-3.242,100.000,-3.3,0.742,0.934,1.044,4.321
07-08-2012,22:00:00,0.00,-888.88,-888.88,0.1166,-2.566,100.000,-2.6,0.742,0.907,1.044,4.315
07-08-2012,23:00:00,0.00,-888.88,-888.88,0.1166,-2.334,100.000,-2.3,0.742,0.934,1.044,4.309
08-08-2012,00:00:00,0.00,-888.88,-888.88,0.1166,-2.073,100.000,-2.1,0.742,0.907,1.044,4.303
08-08-2012,01:00:00,0.00,-888.88,-888.88,0.1166,-2.131,100.000,-2.1,0.742,0.907,1.044,4.303
08-08-2012,02:00:00,0.00,-888.88,-888.88,0.1166,-1.900,100.000,-1.9,0.742,0.907,1.044,4.303
08-08-2012,03:00:00,0.25,-888.88,-888.88,0.1166,-1.929,100.000,-1.9,0.742,0.907,1.044,4.303
08-08-2012,04:00:00,0.00,-888.88,-888.88,0.1166,-1.270,100.000,-1.3,0.715,0.907,1.044,4.297
08-08-2012,05:00:00,0.00,-888.88,-888.88,0.1153,-1.299,100.000,-1.3,0.715,0.907,1.044,4.297
08-08-2012,06:00:00,0.00,-888.88,-888.88,0.1153,-1.470,100.000,-1.5,0.715,0.907,1.044,4.297
08-08-2012,07:00:00,0.00,-888.88,-888.88,0.1153,-1.814,100.000,-1.8,0.715,0.907,1.044,4.291
08-08-2012,08:00:00,0.00,-888.88,-888.88,0.1153,-1.756,100.000,-1.8,0.715,0.907,1.044,4.291
08-08-2012,09:00:00,0.00,-888.88,-888.88,0.1153,-1.556,100.000,-1.6,0.715,0.907,1.044,4.381
08-08-2012,10:00:00,0.00,-888.88,-888.88,0.1153,-1.157,100.000,-1.2,0.715,0.907,1.044,4.375
08-08-2012,11:00:00,0.00,-888.88,-888.88,0.1153,-0.648,100.000,-0.7,0.715,0.907,1.044,4.393
08-08-2012,12:00:00,0.00,-888.88,-888.88,0.1153,-0.451,100.000,-0.5,0.715,0.907,1.044,4.369
08-08-2012,13:00:00,0.00,-888.88,-888.88,0.1153,-0.311,100.000,-0.3,0.715,0.907,1.044,4.369
08-08-2012,14:00:00,0.25,-888.88,-888.88,0.1153,-0.199,100.000,-0.2,0.715,0.907,1.044,4.363
08-08-2012,15:00:00,0.25,-888.88,-888.88,0.1153,-0.032,100.000,-0.0,0.715,0.907,1.044,4.381
08-08-2012,16:00:00,0.25,-888.88,-888.88,0.1153,-0.088,100.000,-0.1,0.715,0.907,1.044,4.363
08-08-2012,17:00:00,0.25,-888.88,-888.88,0.1153,-0.088,100.000,-0.1,0.715,0.907,1.044,4.339
08-08-2012,18:00:00,0.00,-888.88,-888.88,0.1153,-0.088,100.000,-0.1,0.715,0.907,1.044,4.333
08-08-2012,19:00:00,0.00,-888.88,-888.88,0.1153,-0.088,100.000,-0.1,0.715,0.907,1.044,4.321
08-08-2012,20:00:00,0.00,-888.88,-888.88,0.1153,-0.143,100.000,-0.1,0.715,0.907,1.044,4.321
08-08-2012,21:00:00,0.00,-888.88,-888.88,0.1153,-0.171,100.000,-0.2,0.715,0.907,1.044,4.321
08-08-2012,22:00:00,0.00,-888.88,-888.88,0.1153,-0.116,100.000,-0.1,0.715,0.907,1.044,4.315
08-08-2012,23:00:00,0.00,-888.88,-888.88,0.1153,-0.060,100.000,-0.1,0.715,0.907,1.044,4.309
09-08-2012,00:00:00,0.00,-888.88,-888.88,0.1153,-0.116,100.000,-0.1,0.715,0.907,1.044,4.303
09-08-2012,01:00:00,0.00,-888.88,-888.88,0.1153,-0.199,100.000,-0.2,0.715,0.907,1.044,4.303
09-08-2012,02:00:00,0.00,-888.88,-888.88,0.1153,-0.676,100.000,-0.7,0.715,0.907,1.044,4.303
09-08-2012,03:00:00,0.00,-888.88,-888.88,0.1149,-1.785,100.000,-1.8,0.742,0.907,1.044,4.297
09-08-2012,04:00:00,0.00,-888.88,-888.88,0.1149,-3.717,100.000,-3.7,0.742,0.934,1.071,4.297
09-08-2012,05:00:00,0.00,-888.88,-888.88,0.1149,-3.390,100.000,-3.4,0.742,0.934,1.071,4.297
09-08-2012,06:00:00,0.00,-888.88,-888.88,0.1149,-4.227,100.000,-4.2,0.742,0.934,1.071,4.291
09-08-2012,07:00:00,0.00,-888.88,-888.88,0.1149,-3.777,100.000,-3.8,0.742,0.934,1.071,4.291
09-08-2012,08:00:00,0.00,-888.88,-888.88,0.1149,-3.006,100.000,-3.0,0.742,0.934,1.071,4.363
09-08-2012,09:00:00,0.00,-888.88,-888.88,0.1149,-2.392,100.000,-2.4,0.742,0.907,1.044,4.393
09-08-2012,10:00:00,0.00,-888.88,-888.88,0.1149,-3.065,100.000,-3.1,0.742,0.907,1.044,4.381
09-08-2012,11:00:00,0.00,-888.88,-888.88,0.1149,-3.153,100.000,-3.2,0.715,0.907,1.044,4.490
09-08-2012,12:00:00,0.00,-888.88,-888.88,0.1149,-3.035,100.000,-3.0,0.715,0.907,1.044,4.369
09-08-2012,13:00:00,0.00,-888.88,-888.88,0.1149,-3.926,100.000,-3.9,0.742,0.934,1.044,4.393
09-08-2012,14:00:00,0.00,-888.88,-888.88,0.1149,-4.348,100.000,-4.4,0.715,0.934,1.044,4.375
09-08-2012,15:00:00,0.00,-888.88,-888.88,0.1149,-5.018,99.800,-5.1,0.742,0.934,1.071,4.430
09-08-2012,16:00:00,0.00,-888.88,-888.88,0.1149,-4.712,100.000,-4.7,0.742,0.934,1.071,4.393
09-08-2012,17:00:00,0.00,-888.88,-888.88,0.1149,-4.895,100.000,-4.9,0.742,0.934,1.071,4.369
09-08-2012,18:00:00,0.00,-888.88,-888.88,0.1149,-5.264,100.000,-5.3,0.742,0.934,1.071,4.345
09-08-2012,19:00:00,0.00,-888.88,-888.88,0.1153,-5.264,99.900,-5.3,0.742,0.934,1.071,4.339
09-08-2012,20:00:00,0.00,-888.88,-888.88,0.1153,-5.233,100.000,-5.2,0.742,0.934,1.071,4.327
09-08-2012,21:00:00,0.00,-888.88,-888.88,0.1153,-5.295,100.000,-5.3,0.742,0.934,1.071,4.321
09-08-2012,22:00:00,0.00,-888.88,-888.88,0.1153,-5.418,99.900,-5.4,0.742,0.934,1.071,4.321
09-08-2012,23:00:00,0.00,-888.88,-888.88,0.1153,-5.418,99.900,-5.4,0.742,0.934,1.071,4.309
10-08-2012,00:00:00,0.00,-888.88,-888.88,0.1153,-6.073,99.600,-6.1,0.742,0.934,1.071,4.303
10-08-2012,01:00:00,0.00,-888.88,-888.88,0.1153,-6.579,99.200,-6.7,0.742,0.934,1.071,4.303
10-08-2012,02:00:00,0.00,-888.88,-888.88,0.1153,-7.155,98.700,-7.3,0.742,0.934,1.071,4.297
10-08-2012,03:00:00,0.00,-888.88,-888.88,0.1153,-6.770,98.700,-7.0,0.742,0.934,1.071,4.297
10-08-2012,04:00:00,0.00,-888.88,-888.88,0.1153,-6.579,98.500,-6.8,0.742,0.934,1.071,4.291
10-08-2012,05:00:00,0.00,-888.88,-888.88,0.1153,-5.357,99.300,-5.5,0.742,0.934,1.071,4.291
10-08-2012,06:00:00,0.00,-888.88,-888.88,0.1153,-4.804,99.900,-4.8,0.742,0.934,1.044,4.291
10-08-2012,07:00:00,0.00,-888.88,-888.88,0.1153,-4.197,100.000,-4.2,0.715,0.934,1.044,4.291
10-08-2012,08:00:00,0.00,-888.88,-888.88,0.1153,-4.106,100.000,-4.1,0.715,0.907,1.044,4.321
10-08-2012,09:00:00,0.00,-888.88,-888.88,0.1153,-3.657,100.000,-3.7,0.715,0.907,1.044,4.381
10-08-2012,10:00:00,0.00,-888.88,-888.88,0.1157,-3.538,100.000,-3.5,0.715,0.907,1.044,4.381
10-08-2012,11:00:00,0.00,-888.88,-888.88,0.1157,-3.301,100.000,-3.3,0.715,0.907,1.044,4.363
10-08-2012,12:00:00,0.25,-888.88,-888.88,0.1157,-2.450,100.000,-2.5,0.715,0.880,1.017,4.375
10-08-2012,13:00:00,0.00,-888.88,-888.88,0.1157,-2.073,100.000,-2.1,0.687,0.880,1.017,4.363
10-08-2012,14:00:00,0.00,-888.88,-888.88,0.1157,-1.584,100.000,-1.6,0.687,0.880,1.017,4.375
10-08-2012,15:00:00,0.00,-888.88,-888.88,0.1157,-1.157,100.000,-1.2,0.687,0.880,1.017,4.369
10-08-2012,16:00:00,0.00,-888.88,-888.88,0.1157,-0.817,100.000,-0.8,0.687,0.880,1.017,4.369
10-08-2012,17:00:00,0.00,-888.88,-888.88,0.1157,-0.873,100.000,-0.9,0.687,0.880,1.017,4.363
10-08-2012,18:00:00,0.00,-888.88,-888.88,0.1157,-1.413,100.000,-1.4,0.687,0.880,1.044,4.339
10-08-2012,19:00:00,0.00,-888.88,-888.88,0.1157,-1.613,100.000,-1.6,0.715,0.907,1.044,4.333
10-08-2012,20:00:00,0.00,-888.88,-888.88,0.1157,-1.498,100.000,-1.5,0.715,0.907,1.044,4.321
10-08-2012,21:00:00,0.00,-888.88,-888.88,0.1157,-1.213,100.000,-1.2,0.687,0.907,1.017,4.321
10-08-2012,22:00:00,0.00,-888.88,-888.88,0.1157,-1.699,100.000,-1.7,0.715,0.907,1.044,4.321
10-08-2012,23:00:00,0.00,-888.88,-888.88,0.1157,-1.498,100.000,-1.5,0.687,0.880,1.044,4.321
11-08-2012,00:00:00,0.00,-888.88,-888.88,0.1157,-1.814,100.000,-1.8,0.687,0.880,1.044,4.309
11-08-2012,01:00:00,0.00,-888.88,-888.88,0.1157,-2.015,100.000,-2.0,0.715,0.907,1.044,4.303
11-08-2012,02:00:00,0.00,-888.88,-888.88,0.1157,-1.986,100.000,-2.0,0.715,0.907,1.044,4.303
11-08-2012,03:00:00,0.00,-888.88,-888.88,0.1157,-1.842,100.000,-1.8,0.715,0.880,1.044,4.303
11-08-2012,04:00:00,0.00,-888.88,-888.88,0.1157,-2.044,100.000,-2.1,0.715,0.907,1.044,4.297
11-08-2012,05:00:00,0.00,-888.88,-888.88,0.1157,-1.958,100.000,-2.0,0.715,0.880,1.044,4.297
11-08-2012,06:00:00,0.00,-888.88,-888.88,0.1157,-2.247,100.000,-2.3,0.687,0.907,1.044,4.303
11-08-2012,07:00:00,0.00,-888.88,-888.88,0.1157,-2.566,100.000,-2.6,0.715,0.907,1.044,4.297
11-08-2012,08:00:00,0.00,-888.88,-888.88,0.1157,-2.566,100.000,-2.6,0.715,0.907,1.044,4.339
11-08-2012,09:00:00,0.00,-888.88,-888.88,0.1153,-2.160,100.000,-2.2,0.687,0.880,1.017,4.363
11-08-2012,10:00:00,0.00,-888.88,-888.88,0.1153,-1.814,100.000,-1.8,0.687,0.880,1.017,4.393
11-08-2012,11:00:00,0.00,-888.88,-888.88,0.1153,-1.157,100.000,-1.2,0.687,0.880,1.017,4.393
11-08-2012,12:00:00,0.00,-888.88,-888.88,0.1153,-1.242,100.000,-1.2,0.687,0.880,1.017,4.375
11-08-2012,13:00:00,1.27,-888.88,-888.88,0.1153,-0.845,100.000,-0.9,0.687,0.880,1.017,4.406
11-08-2012,14:00:00,2.79,-888.88,-888.88,0.1153,-0.648,100.000,-0.7,0.687,0.880,1.017,4.363
11-08-2012,15:00:00,1.52,-888.88,-888.88,0.1153,-0.817,100.000,-0.8,0.687,0.880,1.017,4.387
11-08-2012,16:00:00,0.51,-888.88,-888.88,0.1153,-1.071,100.000,-1.1,0.687,0.880,1.017,4.387
11-08-2012,17:00:00,0.00,-888.88,-888.88,0.1153,-1.584,100.000,-1.6,0.687,0.880,1.017,4.363
11-08-2012,18:00:00,0.00,-888.88,-888.88,0.1153,-1.100,100.000,-1.1,0.687,0.880,1.017,4.339
11-08-2012,19:00:00,0.00,-888.88,-888.88,0.1153,-1.043,100.000,-1.0,0.687,0.880,1.017,4.333
11-08-2012,20:00:00,0.00,-888.88,-888.88,0.1153,-1.185,100.000,-1.2,0.687,0.880,1.017,4.321
11-08-2012,21:00:00,0.00,-888.88,-888.88,0.1153,-1.727,100.000,-1.7,0.687,0.880,1.017,4.321
11-08-2012,22:00:00,0.00,-888.88,-888.88,0.1153,-1.699,100.000,-1.7,0.687,0.880,1.017,4.321
11-08-2012,23:00:00,0.00,-888.88,-888.88,0.1153,-2.073,100.000,-2.1,0.687,0.880,1.017,4.315
12-08-2012,00:00:00,0.00,-888.88,-888.88,0.1149,-2.102,100.000,-2.1,0.687,0.880,1.017,4.321
12-08-2012,01:00:00,0.00,-888.88,-888.88,0.1153,-1.871,100.000,-1.9,0.687,0.880,1.017,4.303
12-08-2012,02:00:00,0.00,-888.88,-888.88,0.1149,-2.073,100.000,-2.1,0.687,0.880,1.017,4.303
12-08-2012,03:00:00,0.00,-888.88,-888.88,0.1153,-2.131,100.000,-2.1,0.687,0.880,1.017,4.303
12-08-2012,04:00:00,0.00,-888.88,-888.88,0.1149,-2.683,100.000,-2.7,0.687,0.880,1.017,4.297
12-08-2012,05:00:00,0.00,-888.88,-888.88,0.1153,-2.218,100.000,-2.2,0.687,0.880,1.017,4.297
12-08-2012,06:00:00,0.00,-888.88,-888.88,0.1153,-2.247,100.000,-2.3,0.687,0.880,1.017,4.297
12-08-2012,07:00:00,0.00,-888.88,-888.88,0.1153,-2.160,100.000,-2.2,0.687,0.880,1.017,4.291
12-08-2012,08:00:00,0.00,-888.88,-888.88,0.1166,-2.160,100.000,-2.2,0.687,0.880,1.017,4.400
12-08-2012,09:00:00,0.00,-888.88,-888.88,0.1187,-1.699,100.000,-1.7,0.687,0.880,1.017,4.393
12-08-2012,10:00:00,0.00,-888.88,-888.88,0.1153,-1.100,100.000,-1.1,0.687,0.852,1.017,4.363
12-08-2012,11:00:00,0.25,-888.88,-888.88,0.1157,-0.648,100.000,-0.7,0.687,0.852,1.017,4.369
12-08-2012,12:00:00,0.25,-888.88,-888.88,0.1170,-0.060,100.000,-0.1,0.687,0.852,1.017,4.369
12-08-2012,13:00:00,0.00,-888.88,-888.88,0.1183,0.190,100.000,0.2,0.687,0.852,1.017,4.393
12-08-2012,14:00:00,0.25,-888.88,-888.88,0.1179,0.577,100.000,0.6,0.660,0.852,0.989,4.369
12-08-2012,15:00:00,0.25,-888.88,-888.88,0.1153,0.797,100.000,0.8,0.660,0.852,0.989,4.363
12-08-2012,16:00:00,0.00,-888.88,-888.88,0.1179,1.317,99.900,1.3,0.660,0.852,0.989,4.381
12-08-2012,17:00:00,0.00,-888.88,-888.88,0.1200,0.079,100.000,0.1,0.660,0.852,1.017,4.363
12-08-2012,18:00:00,0.00,-888.88,-888.88,0.1196,-0.004,100.000,-0.0,0.660,0.852,1.017,4.345
12-08-2012,19:00:00,0.00,-888.88,-888.88,0.1196,-0.116,100.000,-0.1,0.660,0.852,1.017,4.339
12-08-2012,20:00:00,0.00,-888.88,-888.88,0.1162,-0.451,100.000,-0.5,0.660,0.852,1.017,4.333
12-08-2012,21:00:00,0.00,-888.88,-888.88,0.1191,-1.128,100.000,-1.1,0.660,0.852,1.017,4.321
12-08-2012,22:00:00,0.00,-888.88,-888.88,0.1200,-2.712,100.000,-2.7,0.687,0.880,1.017,4.321
12-08-2012,23:00:00,0.00,-888.88,-888.88,0.1174,-1.641,100.000,-1.6,0.687,0.880,1.017,4.321
13-08-2012,00:00:00,0.00,-888.88,-888.88,0.1187,-2.073,96.400,-2.6,0.715,0.880,1.017,4.315
13-08-2012,01:00:00,0.00,-888.88,-888.88,0.1204,-2.247,84.500,-4.5,0.715,0.880,1.017,4.309
13-08-2012,02:00:00,0.00,-888.88,-888.88,0.1179,-3.807,81.600,-6.5,0.715,0.880,1.044,4.303
13-08-2012,03:00:00,0.00,-888.88,-888.88,0.1179,-2.508,95.700,-3.1,0.715,0.880,1.017,4.303
13-08-2012,04:00:00,0.00,-888.88,-888.88,0.1179,-0.227,99.800,-0.3,0.687,0.880,1.017,4.303
13-08-2012,05:00:00,0.00,-888.88,-888.88,0.1174,-0.563,100.000,-0.6,0.687,0.852,1.017,4.303
13-08-2012,06:00:00,0.00,-888.88,-888.88,0.1179,-1.441,99.000,-1.6,0.687,0.880,1.017,4.297
13-08-2012,07:00:00,0.00,-888.88,-888.88,0.1179,-1.584,97.300,-2.0,0.687,0.880,1.017,4.297
13-08-2012,08:00:00,0.00,-888.88,-888.88,0.1179,-0.789,95.600,-1.4,0.687,0.880,1.017,4.393
13-08-2012,09:00:00,0.00,-888.88,-888.88,0.1179,-0.311,94.000,-1.2,0.660,0.852,1.017,4.363
13-08-2012,10:00:00,0.00,-888.88,-888.88,0.1179,0.550,95.400,-0.1,0.660,0.852,0.989,4.393
13-08-2012,11:00:00,0.00,-888.88,-888.88,0.1183,0.907,95.800,0.3,0.660,0.852,0.989,4.387
13-08-2012,12:00:00,0.00,-888.88,-888.88,0.1166,0.880,96.900,0.4,0.660,0.852,0.989,4.363
13-08-2012,13:00:00,0.00,-888.88,-888.88,0.1166,0.715,98.000,0.4,0.660,0.852,0.989,4.387
13-08-2012,14:00:00,0.00,-888.88,-888.88,0.1166,0.605,97.000,0.2,0.660,0.852,0.989,4.514
13-08-2012,15:00:00,0.00,-888.88,-888.88,0.1166,0.577,96.100,0.0,0.660,0.852,0.989,4.363
13-08-2012,16:00:00,0.00,-888.88,-888.88,0.1166,0.687,93.700,-0.2,0.660,0.852,0.989,4.363
13-08-2012,17:00:00,0.00,-888.88,-888.88,0.1166,-0.591,94.700,-1.3,0.687,0.852,0.989,4.363
13-08-2012,18:00:00,0.00,-888.88,-888.88,0.1170,-2.102,99.300,-2.2,0.687,0.880,1.017,4.339
13-08-2012,19:00:00,0.00,-888.88,-888.88,0.1170,-1.413,93.100,-2.4,0.687,0.880,1.017,4.339
13-08-2012,20:00:00,0.00,-888.88,-888.88,0.1170,-1.100,92.000,-2.2,0.687,0.852,1.017,4.333
13-08-2012,21:00:00,0.00,-888.88,-888.88,0.1170,-1.670,92.900,-2.7,0.687,0.852,1.017,4.321
13-08-2012,22:00:00,0.00,-888.88,-888.88,0.1170,0.273,82.200,-2.4,0.687,0.852,1.017,4.321
13-08-2012,23:00:00,0.00,-888.88,-888.88,0.1170,0.329,63.800,-5.7,0.660,0.852,0.989,4.321
14-08-2012,00:00:00,0.00,-888.88,-888.88,0.1174,-0.507,63.400,-6.6,0.660,0.852,0.989,4.315
14-08-2012,01:00:00,0.00,-888.88,-888.88,0.1174,-0.004,63.300,-6.1,0.687,0.852,0.989,4.309
14-08-2012,02:00:00,0.00,-888.88,-888.88,0.1174,-1.299,73.600,-5.4,0.687,0.852,1.017,4.315
14-08-2012,03:00:00,0.00,-888.88,-888.88,0.1174,-1.613,66.900,-7.0,0.687,0.852,0.989,4.303
14-08-2012,04:00:00,0.00,-888.88,-888.88,0.1174,-2.160,87.200,-4.0,0.687,0.852,1.017,4.303
14-08-2012,05:00:00,0.00,-888.88,-888.88,0.1174,-1.527,85.400,-3.7,0.687,0.852,1.017,4.303
14-08-2012,06:00:00,0.00,-888.88,-888.88,0.1174,-1.299,92.400,-2.4,0.687,0.852,0.989,4.297
14-08-2012,07:00:00,0.00,-888.88,-888.88,0.1174,-1.100,94.800,-1.8,0.660,0.852,0.989,4.297
14-08-2012,08:00:00,0.00,-888.88,-888.88,0.1174,-1.242,97.400,-1.6,0.660,0.852,0.989,4.309
14-08-2012,09:00:00,0.00,-888.88,-888.88,0.1170,-0.902,100.000,-0.9,0.660,0.852,0.989,4.393
14-08-2012,10:00:00,0.00,-888.88,-888.88,0.1174,-0.704,100.000,-0.7,0.660,0.852,0.989,4.393
14-08-2012,11:00:00,0.00,-888.88,-888.88,0.1174,-0.255,99.500,-0.3,0.660,0.852,0.989,4.369
14-08-2012,12:00:00,0.00,-888.88,-888.88,0.1170,0.135,98.200,-0.1,0.660,0.852,0.989,4.393
14-08-2012,13:00:00,0.00,-888.88,-888.88,0.1170,0.190,97.800,-0.1,0.660,0.852,0.989,4.393
14-08-2012,14:00:00,0.00,-888.88,-888.88,0.1170,0.273,97.000,-0.2,0.660,0.852,0.989,4.363
14-08-2012,15:00:00,0.00,-888.88,-888.88,0.1170,0.522,97.200,0.1,0.660,0.852,0.989,4.369
14-08-2012,16:00:00,0.00,-888.88,-888.88,0.1170,0.522,97.700,0.2,0.660,0.852,0.989,4.381
14-08-2012,17:00:00,0.00,-888.88,-888.88,0.1170,0.079,99.900,0.1,0.660,0.852,0.989,4.345
14-08-2012,18:00:00,0.00,-888.88,-888.88,0.1170,-0.004,100.000,-0.0,0.660,0.852,0.989,4.339
14-08-2012,19:00:00,0.00,-888.88,-888.88,0.1170,-0.116,100.000,-0.1,0.660,0.852,0.989,4.333
14-08-2012,20:00:00,0.00,-888.88,-888.88,0.1170,-0.339,100.000,-0.3,0.660,0.852,0.989,4.321
14-08-2012,21:00:00,0.00,-888.88,-888.88,0.1170,-0.367,100.000,-0.4,0.660,0.852,0.989,4.321
14-08-2012,22:00:00,0.00,-888.88,-888.88,0.1166,-0.648,100.000,-0.7,0.660,0.852,0.989,4.321
14-08-2012,23:00:00,0.00,-888.88,-888.88,0.1166,-0.986,100.000,-1.0,0.660,0.852,0.989,4.315
15-08-2012,00:00:00,0.00,-888.88,-888.88,0.1166,-0.873,100.000,-0.9,0.660,0.852,0.989,4.309
15-08-2012,01:00:00,0.00,-888.88,-888.88,0.1166,-1.556,100.000,-1.6,0.660,0.852,0.989,4.309
15-08-2012,02:00:00,0.00,-888.88,-888.88,0.1166,-2.131,99.800,-2.2,0.687,0.852,0.989,4.303
15-08-2012,03:00:00,0.00,-888.88,-888.88,0.1166,-2.537,97.600,-2.9,0.687,0.852,0.989,4.303
15-08-2012,04:00:00,0.00,-888.88,-888.88,0.1166,-2.771,96.800,-3.2,0.687,0.852,0.989,4.303
15-08-2012,05:00:00,0.00,-888.88,-888.88,0.1162,-3.006,97.700,-3.3,0.687,0.852,0.989,4.297
15-08-2012,06:00:00,0.00,-888.88,-888.88,0.1162,-2.742,99.000,-2.9,0.687,0.852,0.989,4.297
15-08-2012,07:00:00,0.00,-888.88,-888.88,0.1162,-2.450,100.000,-2.5,0.687,0.852,0.989,4.297
15-08-2012,08:00:00,0.00,-888.88,-888.88,0.1162,-2.537,100.000,-2.5,0.687,0.852,0.989,4.369
15-08-2012,09:00:00,0.00,-888.88,-888.88,0.1162,-2.537,99.500,-2.6,0.687,0.852,0.989,4.393
15-08-2012,10:00:00,0.00,-888.88,-888.88,0.1162,-2.131,99.900,-2.2,0.660,0.852,0.989,4.381
15-08-2012,11:00:00,0.00,-888.88,-888.88,0.1162,-1.441,100.000,-1.4,0.660,0.852,0.989,4.496
15-08-2012,12:00:00,0.00,-888.88,-888.88,0.1162,-1.213,100.000,-1.2,0.660,0.852,0.989,4.363
15-08-2012,13:00:00,2.29,-888.88,-888.88,0.1162,-1.128,100.000,-1.1,0.660,0.852,0.989,4.369
15-08-2012,14:00:00,0.51,-888.88,-888.88,0.1162,-1.242,100.000,-1.2,0.660,0.852,0.989,4.393
15-08-2012,15:00:00,0.51,-888.88,-888.88,0.1162,-1.242,100.000,-1.2,0.660,0.852,0.989,4.430
15-08-2012,16:00:00,0.00,-888.88,-888.88,0.1162,-1.670,100.000,-1.7,0.660,0.852,0.989,4.381
15-08-2012,17:00:00,0.00,-888.88,-888.88,0.1162,-1.842,100.000,-1.8,0.660,0.852,0.989,4.369
15-08-2012,18:00:00,0.00,-888.88,-888.88,0.1162,-2.392,99.600,-2.5,0.660,0.852,0.989,4.345
15-08-2012,19:00:00,0.00,-888.88,-888.88,0.1157,-1.727,99.800,-1.8,0.660,0.852,0.989,4.339
15-08-2012,20:00:00,0.00,-888.88,-888.88,0.1157,-1.900,100.000,-1.9,0.660,0.852,0.989,4.333
15-08-2012,21:00:00,0.00,-888.88,-888.88,0.1162,-1.727,100.000,-1.7,0.660,0.852,0.989,4.321
15-08-2012,22:00:00,0.00,-888.88,-888.88,0.1157,-1.527,100.000,-1.5,0.660,0.852,0.989,4.321
15-08-2012,23:00:00,0.00,-888.88,-888.88,0.1157,-1.441,100.000,-1.4,0.660,0.852,0.989,4.321
16-08-2012,00:00:00,0.00,-888.88,-888.88,0.1157,-1.100,100.000,-1.1,0.660,0.852,0.989,4.315
16-08-2012,01:00:00,0.00,-888.88,-888.88,0.1157,-1.413,100.000,-1.4,0.660,0.852,0.989,4.309
16-08-2012,02:00:00,0.00,-888.88,-888.88,0.1157,-1.299,100.000,-1.3,0.660,0.852,0.989,4.303
16-08-2012,03:00:00,0.00,-888.88,-888.88,0.1157,-1.299,100.000,-1.3,0.660,0.852,0.989,4.303
16-08-2012,04:00:00,0.00,-888.88,-888.88,0.1157,-1.699,100.000,-1.7,0.660,0.852,0.989,4.303
16-08-2012,05:00:00,0.00,-888.88,-888.88,0.1157,-1.470,100.000,-1.5,0.660,0.852,0.989,4.303
16-08-2012,06:00:00,0.00,-888.88,-888.88,0.1157,-2.276,100.000,-2.3,0.660,0.852,0.989,4.297
16-08-2012,07:00:00,0.00,-888.88,-888.88,0.1157,-3.035,100.000,-3.0,0.660,0.852,0.989,4.297
16-08-2012,08:00:00,0.00,-888.88,-888.88,0.1157,-3.065,100.000,-3.1,0.660,0.852,0.989,4.381
16-08-2012,09:00:00,0.00,-888.88,-888.88,0.1153,-2.654,100.000,-2.7,0.660,0.852,0.989,4.387
16-08-2012,10:00:00,0.00,-888.88,-888.88,0.1157,-2.160,100.000,-2.2,0.660,0.852,0.989,4.369
16-08-2012,11:00:00,0.00,-888.88,-888.88,0.1157,-1.871,100.000,-1.9,0.660,0.852,0.989,4.393
16-08-2012,12:00:00,0.25,-888.88,-888.88,0.1157,-1.470,100.000,-1.5,0.660,0.852,0.989,4.369
16-08-2012,13:00:00,0.25,-888.88,-888.88,0.1157,-1.270,100.000,-1.3,0.632,0.825,0.962,4.369
16-08-2012,14:00:00,0.25,-888.88,-888.88,0.1157,-0.958,100.000,-1.0,0.660,0.825,0.989,4.381
16-08-2012,15:00:00,0.51,-888.88,-888.88,0.1157,-1.413,100.000,-1.4,0.660,0.825,0.962,4.393
16-08-2012,16:00:00,0.00,-888.88,-888.88,0.1153,-2.479,100.000,-2.5,0.660,0.852,0.989,4.369
16-08-2012,17:00:00,0.00,-888.88,-888.88,0.1153,-1.756,100.000,-1.8,0.660,0.852,0.989,4.363
16-08-2012,18:00:00,0.00,-888.88,-888.88,0.1153,-1.556,100.000,-1.6,0.660,0.852,0.989,4.339
