Site	Plot	Treatment	Year	Date	Julian	Hour	Ambient	Surface	5_cm	10_cm
1	12	OTC	2006	24/07/2006	205	4	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	24/07/2006	205	5	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	24/07/2006	205	6	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	24/07/2006	205	7	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	24/07/2006	205	8	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	24/07/2006	205	9	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	24/07/2006	205	10	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	24/07/2006	205	11	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	24/07/2006	205	12	-0.16	0.29	0.29	0.73
1	12	OTC	2006	24/07/2006	205	13	-0.16	0.29	0.29	0.73
1	12	OTC	2006	24/07/2006	205	14	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	24/07/2006	205	15	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	24/07/2006	205	16	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	24/07/2006	205	17	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	24/07/2006	205	18	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	24/07/2006	205	19	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	24/07/2006	205	20	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	24/07/2006	205	21	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	24/07/2006	205	22	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	24/07/2006	205	23	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	25/07/2006	206	0	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	25/07/2006	206	1	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	25/07/2006	206	2	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	25/07/2006	206	3	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	25/07/2006	206	4	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	25/07/2006	206	5	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	25/07/2006	206	6	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	25/07/2006	206	7	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	25/07/2006	206	8	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	25/07/2006	206	9	-0.16	0.29	0.29	0.73
1	12	OTC	2006	25/07/2006	206	10	-0.16	0.29	0.29	0.73
1	12	OTC	2006	25/07/2006	206	11	-0.16	0.29	0.29	0.73
1	12	OTC	2006	25/07/2006	206	12	-0.16	0.29	0.29	0.73
1	12	OTC	2006	25/07/2006	206	13	0.29	0.29	0.29	0.73
1	12	OTC	2006	25/07/2006	206	14	-0.16	0.29	0.29	0.73
1	12	OTC	2006	25/07/2006	206	15	-0.16	0.29	0.29	0.73
1	12	OTC	2006	25/07/2006	206	16	-0.16	0.29	0.29	0.73
1	12	OTC	2006	25/07/2006	206	17	-0.16	0.29	0.29	0.73
1	12	OTC	2006	25/07/2006	206	18	-0.16	0.29	0.29	0.73
1	12	OTC	2006	25/07/2006	206	19	-0.16	0.29	0.29	0.73
1	12	OTC	2006	25/07/2006	206	20	-0.16	0.29	0.29	0.73
1	12	OTC	2006	25/07/2006	206	21	-0.16	0.29	0.29	0.73
1	12	OTC	2006	25/07/2006	206	22	-0.16	0.29	0.29	0.73
1	12	OTC	2006	25/07/2006	206	23	-0.16	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	0	-0.16	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	1	-0.16	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	2	-0.16	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	3	-0.16	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	4	-0.16	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	5	-0.16	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	6	-0.16	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	7	-0.16	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	8	-0.16	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	9	-0.16	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	10	-0.16	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	11	-0.16	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	12	0.29	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	13	0.29	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	14	0.29	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	15	0.29	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	16	0.29	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	17	0.29	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	18	-0.16	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	19	-0.16	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	20	-0.16	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	21	-0.16	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	22	-0.16	0.29	0.29	0.73
1	12	OTC	2006	26/07/2006	207	23	-0.16	0.29	0.29	0.73
1	12	OTC	2006	27/07/2006	208	0	-0.16	0.29	0.29	0.73
1	12	OTC	2006	27/07/2006	208	1	-0.16	0.29	0.29	0.73
1	12	OTC	2006	27/07/2006	208	2	-0.16	0.29	0.29	0.73
1	12	OTC	2006	27/07/2006	208	3	-0.61	0.29	0.29	0.73
1	12	OTC	2006	27/07/2006	208	4	-1.06	0.29	0.29	0.73
1	12	OTC	2006	27/07/2006	208	5	-1.06	0.29	0.29	0.73
1	12	OTC	2006	27/07/2006	208	6	-1.51	0.29	0.29	0.73
1	12	OTC	2006	27/07/2006	208	7	-1.51	0.29	0.29	0.73
1	12	OTC	2006	27/07/2006	208	8	-1.51	-0.16	0.29	0.73
1	12	OTC	2006	27/07/2006	208	9	-1.51	-0.16	0.29	0.73
1	12	OTC	2006	27/07/2006	208	10	-1.97	-0.16	0.29	0.73
1	12	OTC	2006	27/07/2006	208	11	-1.51	-0.16	0.29	0.73
1	12	OTC	2006	27/07/2006	208	12	-1.06	0.29	0.29	0.73
1	12	OTC	2006	27/07/2006	208	13	-0.61	0.29	0.29	0.73
1	12	OTC	2006	27/07/2006	208	14	-0.16	0.29	0.29	0.73
1	12	OTC	2006	27/07/2006	208	15	-0.16	0.29	0.29	0.73
1	12	OTC	2006	27/07/2006	208	16	-0.16	0.29	0.29	0.73
1	12	OTC	2006	27/07/2006	208	17	-0.16	0.29	0.29	0.73
1	12	OTC	2006	27/07/2006	208	18	-0.16	0.29	0.29	0.73
1	12	OTC	2006	27/07/2006	208	19	-0.16	0.29	0.73	0.73
1	12	OTC	2006	27/07/2006	208	20	-0.16	0.29	0.29	0.73
1	12	OTC	2006	27/07/2006	208	21	-0.16	0.29	0.29	0.73
1	12	OTC	2006	27/07/2006	208	22	-0.16	0.29	0.29	0.73
1	12	OTC	2006	27/07/2006	208	23	-0.61	0.29	0.73	0.73
1	12	OTC	2006	28/07/2006	209	0	-1.06	0.29	0.29	0.73
1	12	OTC	2006	28/07/2006	209	1	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	28/07/2006	209	2	-1.51	-0.16	0.73	0.73
1	12	OTC	2006	28/07/2006	209	3	-1.51	-0.16	0.73	0.73
1	12	OTC	2006	28/07/2006	209	4	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	28/07/2006	209	5	-1.51	-0.16	0.73	0.73
1	12	OTC	2006	28/07/2006	209	6	-1.51	-0.16	0.73	0.73
1	12	OTC	2006	28/07/2006	209	7	-1.51	-0.16	0.29	0.73
1	12	OTC	2006	28/07/2006	209	8	-1.51	-0.16	0.29	0.73
1	12	OTC	2006	28/07/2006	209	9	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	28/07/2006	209	10	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	28/07/2006	209	11	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	28/07/2006	209	12	-0.16	0.29	0.29	0.73
1	12	OTC	2006	28/07/2006	209	13	-0.16	0.29	0.29	0.73
1	12	OTC	2006	28/07/2006	209	14	-0.16	0.29	0.29	0.73
1	12	OTC	2006	28/07/2006	209	15	-0.16	0.29	0.73	0.73
1	12	OTC	2006	28/07/2006	209	16	-0.16	0.29	0.73	0.73
1	12	OTC	2006	28/07/2006	209	17	-0.16	0.29	0.73	0.73
1	12	OTC	2006	28/07/2006	209	18	-0.16	0.29	0.73	0.73
1	12	OTC	2006	28/07/2006	209	19	-0.16	0.29	0.73	0.73
1	12	OTC	2006	28/07/2006	209	20	-0.16	-0.16	0.73	0.73
1	12	OTC	2006	28/07/2006	209	21	-0.16	-0.16	0.73	0.73
1	12	OTC	2006	28/07/2006	209	22	-0.61	-0.16	0.73	0.73
1	12	OTC	2006	28/07/2006	209	23	-0.61	-0.16	0.73	0.73
1	12	OTC	2006	29/07/2006	210	0	-0.61	-0.16	0.73	0.73
1	12	OTC	2006	29/07/2006	210	1	-0.61	-0.16	0.73	0.73
1	12	OTC	2006	29/07/2006	210	2	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	29/07/2006	210	3	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	29/07/2006	210	4	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	29/07/2006	210	5	-1.51	-0.16	0.29	0.73
1	12	OTC	2006	29/07/2006	210	6	-1.51	-0.16	0.29	0.73
1	12	OTC	2006	29/07/2006	210	7	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	29/07/2006	210	8	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	29/07/2006	210	9	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	29/07/2006	210	10	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	29/07/2006	210	11	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	29/07/2006	210	12	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	29/07/2006	210	13	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	29/07/2006	210	14	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	29/07/2006	210	15	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	29/07/2006	210	16	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	29/07/2006	210	17	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	29/07/2006	210	18	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	29/07/2006	210	19	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	29/07/2006	210	20	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	29/07/2006	210	21	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	29/07/2006	210	22	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	29/07/2006	210	23	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	30/07/2006	211	0	-0.61	0.29	0.29	0.73
1	12	OTC	2006	30/07/2006	211	1	-0.61	0.29	0.29	0.73
1	12	OTC	2006	30/07/2006	211	2	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	30/07/2006	211	3	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	30/07/2006	211	4	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	30/07/2006	211	5	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	30/07/2006	211	6	-0.61	0.29	0.29	0.73
1	12	OTC	2006	30/07/2006	211	7	-0.61	0.29	0.29	0.73
1	12	OTC	2006	30/07/2006	211	8	-0.61	0.29	0.29	0.73
1	12	OTC	2006	30/07/2006	211	9	-0.61	0.29	0.29	0.73
1	12	OTC	2006	30/07/2006	211	10	-0.16	0.29	0.29	0.73
1	12	OTC	2006	30/07/2006	211	11	-0.16	0.29	0.29	0.73
1	12	OTC	2006	30/07/2006	211	12	-0.16	0.29	0.29	0.73
1	12	OTC	2006	30/07/2006	211	13	-0.16	0.29	0.29	0.73
1	12	OTC	2006	30/07/2006	211	14	-0.16	0.29	0.29	0.73
1	12	OTC	2006	30/07/2006	211	15	-0.16	0.29	0.29	0.73
1	12	OTC	2006	30/07/2006	211	16	-0.16	0.29	0.29	0.73
1	12	OTC	2006	30/07/2006	211	17	-0.16	0.29	0.29	0.73
1	12	OTC	2006	30/07/2006	211	18	-0.16	0.29	0.29	0.73
1	12	OTC	2006	30/07/2006	211	19	-0.16	0.29	0.29	0.73
1	12	OTC	2006	30/07/2006	211	20	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	30/07/2006	211	21	-0.16	0.29	0.29	0.73
1	12	OTC	2006	30/07/2006	211	22	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	30/07/2006	211	23	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	31/07/2006	212	0	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	31/07/2006	212	1	-0.16	0.29	0.29	0.73
1	12	OTC	2006	31/07/2006	212	2	-0.16	0.29	0.29	0.73
1	12	OTC	2006	31/07/2006	212	3	-0.16	0.29	0.29	0.73
1	12	OTC	2006	31/07/2006	212	4	-0.16	0.29	0.29	0.73
1	12	OTC	2006	31/07/2006	212	5	-0.16	0.29	0.29	0.73
1	12	OTC	2006	31/07/2006	212	6	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	31/07/2006	212	7	-0.16	0.29	0.29	0.73
1	12	OTC	2006	31/07/2006	212	8	-0.16	0.29	0.29	0.73
1	12	OTC	2006	31/07/2006	212	9	-0.16	0.29	0.73	0.73
1	12	OTC	2006	31/07/2006	212	10	-0.61	0.29	0.73	0.73
1	12	OTC	2006	31/07/2006	212	11	-0.61	0.29	0.73	0.73
1	12	OTC	2006	31/07/2006	212	12	-0.61	0.29	0.73	0.73
1	12	OTC	2006	31/07/2006	212	13	-0.61	0.29	0.73	0.73
1	12	OTC	2006	31/07/2006	212	14	-0.16	0.29	0.73	0.73
1	12	OTC	2006	31/07/2006	212	15	-0.16	0.29	0.73	0.73
1	12	OTC	2006	31/07/2006	212	16	-0.16	0.29	0.73	0.73
1	12	OTC	2006	31/07/2006	212	17	-0.16	0.29	0.73	0.73
1	12	OTC	2006	31/07/2006	212	18	-0.16	0.29	0.73	0.73
1	12	OTC	2006	31/07/2006	212	19	-0.16	0.29	0.73	0.73
1	12	OTC	2006	31/07/2006	212	20	-0.16	0.29	0.73	0.73
1	12	OTC	2006	31/07/2006	212	21	-0.16	0.29	0.73	0.73
1	12	OTC	2006	31/07/2006	212	22	-0.16	0.29	0.73	0.73
1	12	OTC	2006	31/07/2006	212	23	-0.16	0.29	0.73	0.73
1	12	OTC	2006	01/08/2006	213	0	-0.16	0.29	0.73	0.73
1	12	OTC	2006	01/08/2006	213	1	-0.61	0.29	0.73	0.73
1	12	OTC	2006	01/08/2006	213	2	-0.61	0.29	0.73	0.73
1	12	OTC	2006	01/08/2006	213	3	-0.61	0.29	0.73	0.73
1	12	OTC	2006	01/08/2006	213	4	-0.61	0.29	0.73	0.73
1	12	OTC	2006	01/08/2006	213	5	-0.61	0.29	0.73	0.73
1	12	OTC	2006	01/08/2006	213	6	-0.61	0.29	0.73	0.73
1	12	OTC	2006	01/08/2006	213	7	-0.61	0.29	0.73	0.73
1	12	OTC	2006	01/08/2006	213	8	-0.61	0.29	0.73	0.73
1	12	OTC	2006	01/08/2006	213	9	-0.61	0.29	0.73	0.73
1	12	OTC	2006	01/08/2006	213	10	-0.61	0.29	0.73	0.73
1	12	OTC	2006	01/08/2006	213	11	-0.61	0.29	0.73	0.73
1	12	OTC	2006	01/08/2006	213	12	-1.06	0.29	0.73	0.73
1	12	OTC	2006	01/08/2006	213	13	-1.06	0.29	0.73	0.73
1	12	OTC	2006	01/08/2006	213	14	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	01/08/2006	213	15	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	01/08/2006	213	16	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	01/08/2006	213	17	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	01/08/2006	213	18	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	01/08/2006	213	19	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	01/08/2006	213	20	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	01/08/2006	213	21	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	01/08/2006	213	22	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	01/08/2006	213	23	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	0	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	1	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	2	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	3	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	4	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	5	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	6	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	7	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	8	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	9	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	10	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	11	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	12	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	13	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	14	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	15	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	16	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	17	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	18	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	19	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	20	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	21	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	22	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	02/08/2006	214	23	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	03/08/2006	215	0	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	03/08/2006	215	1	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	03/08/2006	215	2	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	03/08/2006	215	3	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	03/08/2006	215	4	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	03/08/2006	215	5	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	03/08/2006	215	6	-0.16	-0.16	0.29	0.73
1	12	OTC	2006	03/08/2006	215	7	-0.16	0.29	0.29	0.73
1	12	OTC	2006	03/08/2006	215	8	-0.16	0.29	0.29	0.73
1	12	OTC	2006	03/08/2006	215	9	-0.16	0.29	0.29	0.73
1	12	OTC	2006	03/08/2006	215	10	-0.16	0.29	0.29	0.73
1	12	OTC	2006	03/08/2006	215	11	-0.16	0.29	0.29	0.73
1	12	OTC	2006	03/08/2006	215	12	-0.16	0.29	0.29	0.73
1	12	OTC	2006	03/08/2006	215	13	-0.16	0.29	0.29	0.73
1	12	OTC	2006	03/08/2006	215	14	-0.16	0.29	0.29	0.73
1	12	OTC	2006	03/08/2006	215	15	-0.16	0.29	0.29	0.73
1	12	OTC	2006	03/08/2006	215	16	-0.16	0.29	0.29	0.73
1	12	OTC	2006	03/08/2006	215	17	-0.16	0.29	0.29	0.73
1	12	OTC	2006	03/08/2006	215	18	-0.16	0.29	0.29	0.73
1	12	OTC	2006	03/08/2006	215	19	-0.16	0.29	0.29	0.73
1	12	OTC	2006	03/08/2006	215	20	-0.16	0.29	0.29	0.73
1	12	OTC	2006	03/08/2006	215	21	-0.16	0.29	0.29	0.73
1	12	OTC	2006	03/08/2006	215	22	-0.16	0.29	0.29	0.73
1	12	OTC	2006	03/08/2006	215	23	-0.16	0.29	0.29	0.73
1	12	OTC	2006	04/08/2006	216	0	-0.16	0.29	0.29	0.73
1	12	OTC	2006	04/08/2006	216	1	-0.16	0.29	0.29	0.73
1	12	OTC	2006	04/08/2006	216	2	-0.16	0.29	0.29	0.73
1	12	OTC	2006	04/08/2006	216	3	-0.16	0.29	0.29	0.73
1	12	OTC	2006	04/08/2006	216	4	-0.16	0.29	0.29	0.73
1	12	OTC	2006	04/08/2006	216	5	-0.16	0.29	0.73	0.73
1	12	OTC	2006	04/08/2006	216	6	-0.16	0.29	0.73	0.73
1	12	OTC	2006	04/08/2006	216	7	-0.61	0.29	0.29	0.73
1	12	OTC	2006	04/08/2006	216	8	-0.61	0.29	0.73	0.73
1	12	OTC	2006	04/08/2006	216	9	-0.61	0.29	0.73	0.73
1	12	OTC	2006	04/08/2006	216	10	-0.61	0.29	0.73	0.73
1	12	OTC	2006	04/08/2006	216	11	-0.61	0.29	0.73	0.73
1	12	OTC	2006	04/08/2006	216	12	-0.16	0.29	0.73	0.73
1	12	OTC	2006	04/08/2006	216	13	-0.16	0.29	0.73	0.73
1	12	OTC	2006	04/08/2006	216	14	-0.16	0.29	0.73	0.73
1	12	OTC	2006	04/08/2006	216	15	-0.16	0.29	0.73	0.73
1	12	OTC	2006	04/08/2006	216	16	-0.16	0.29	0.73	0.73
1	12	OTC	2006	04/08/2006	216	17	-0.16	0.29	0.73	0.73
1	12	OTC	2006	04/08/2006	216	18	-0.16	0.29	0.73	0.73
1	12	OTC	2006	04/08/2006	216	19	-0.16	0.29	0.73	0.73
1	12	OTC	2006	04/08/2006	216	20	-0.16	0.29	0.73	0.73
1	12	OTC	2006	04/08/2006	216	21	-0.16	0.29	0.73	0.73
1	12	OTC	2006	04/08/2006	216	22	-0.16	0.29	0.73	0.73
1	12	OTC	2006	04/08/2006	216	23	-0.61	0.29	0.73	0.73
1	12	OTC	2006	05/08/2006	217	0	-0.61	0.29	0.73	0.73
1	12	OTC	2006	05/08/2006	217	1	-0.61	0.29	0.73	0.73
1	12	OTC	2006	05/08/2006	217	2	-0.61	0.29	0.73	0.73
1	12	OTC	2006	05/08/2006	217	3	-1.06	0.29	0.73	0.73
1	12	OTC	2006	05/08/2006	217	4	-1.06	0.29	0.73	0.73
1	12	OTC	2006	05/08/2006	217	5	-1.06	0.29	0.73	0.73
1	12	OTC	2006	05/08/2006	217	6	-1.51	0.29	0.73	0.73
1	12	OTC	2006	05/08/2006	217	7	-1.51	-0.16	0.73	0.73
1	12	OTC	2006	05/08/2006	217	8	-1.51	-0.16	0.73	0.73
1	12	OTC	2006	05/08/2006	217	9	-1.51	-0.16	0.73	0.73
1	12	OTC	2006	05/08/2006	217	10	-1.51	-0.16	0.29	0.73
1	12	OTC	2006	05/08/2006	217	11	-1.51	-0.61	0.29	0.73
1	12	OTC	2006	05/08/2006	217	12	-1.51	-0.61	0.29	0.73
1	12	OTC	2006	05/08/2006	217	13	-1.51	-0.61	0.29	0.73
1	12	OTC	2006	05/08/2006	217	14	-1.51	-0.61	0.29	0.73
1	12	OTC	2006	05/08/2006	217	15	-1.51	-0.16	0.29	0.73
1	12	OTC	2006	05/08/2006	217	16	-1.51	-0.16	0.29	0.73
1	12	OTC	2006	05/08/2006	217	17	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	05/08/2006	217	18	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	05/08/2006	217	19	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	05/08/2006	217	20	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	05/08/2006	217	21	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	05/08/2006	217	22	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	05/08/2006	217	23	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	06/08/2006	218	0	-1.51	-0.16	0.29	0.73
1	12	OTC	2006	06/08/2006	218	1	-1.51	-0.16	0.29	0.73
1	12	OTC	2006	06/08/2006	218	2	-1.51	-0.16	0.29	0.73
1	12	OTC	2006	06/08/2006	218	3	-1.51	-0.61	0.29	0.73
1	12	OTC	2006	06/08/2006	218	4	-1.51	-0.61	0.29	0.73
1	12	OTC	2006	06/08/2006	218	5	-1.51	-0.61	0.29	0.73
1	12	OTC	2006	06/08/2006	218	6	-1.51	-0.61	0.29	0.73
1	12	OTC	2006	06/08/2006	218	7	-1.97	-0.61	0.29	0.73
1	12	OTC	2006	06/08/2006	218	8	-1.97	-0.61	0.29	0.73
1	12	OTC	2006	06/08/2006	218	9	-1.97	-0.61	0.29	0.73
1	12	OTC	2006	06/08/2006	218	10	-2.44	-0.61	0.29	0.73
1	12	OTC	2006	06/08/2006	218	11	-1.97	-0.61	0.29	0.73
1	12	OTC	2006	06/08/2006	218	12	-1.97	-0.61	0.29	0.73
1	12	OTC	2006	06/08/2006	218	13	-1.97	-0.61	0.29	0.73
1	12	OTC	2006	06/08/2006	218	14	-1.51	-0.61	0.29	0.73
1	12	OTC	2006	06/08/2006	218	15	-1.51	-0.61	0.29	0.73
1	12	OTC	2006	06/08/2006	218	16	-1.51	-0.61	0.29	0.73
1	12	OTC	2006	06/08/2006	218	17	-1.06	-0.61	0.29	0.73
1	12	OTC	2006	06/08/2006	218	18	-1.06	-0.61	0.29	0.73
1	12	OTC	2006	06/08/2006	218	19	-0.61	-0.61	0.29	0.73
1	12	OTC	2006	06/08/2006	218	20	-0.61	-0.61	0.29	0.73
1	12	OTC	2006	06/08/2006	218	21	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	06/08/2006	218	22	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	06/08/2006	218	23	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	07/08/2006	219	0	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	07/08/2006	219	1	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	07/08/2006	219	2	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	07/08/2006	219	3	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	07/08/2006	219	4	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	07/08/2006	219	5	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	07/08/2006	219	6	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	07/08/2006	219	7	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	07/08/2006	219	8	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	07/08/2006	219	9	-1.51	-0.16	0.29	0.73
1	12	OTC	2006	07/08/2006	219	10	-1.51	-0.61	0.29	0.73
1	12	OTC	2006	07/08/2006	219	11	-1.51	-0.61	0.29	0.73
1	12	OTC	2006	07/08/2006	219	12	-1.51	-0.61	0.29	0.73
1	12	OTC	2006	07/08/2006	219	13	-1.51	-0.61	0.29	0.73
1	12	OTC	2006	07/08/2006	219	14	-1.06	-0.61	0.29	0.73
1	12	OTC	2006	07/08/2006	219	15	-1.06	-0.61	0.29	0.73
1	12	OTC	2006	07/08/2006	219	16	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	07/08/2006	219	17	-1.06	-0.16	0.29	0.73
1	12	OTC	2006	07/08/2006	219	18	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	07/08/2006	219	19	-0.61	-0.16	0.29	0.73
1	12	OTC	2006	07/08/2006	219	20	-0.61	-0.16	0.29	0.73
