Date,"Time, GMT+10:00","Rain, mm (SEN S/N: 10284092, LBL: Rain)","Temp, °C (SEN S/N: 9824749, LBL: Temp (10cm))",,"Temp, °C (SEN S/N: 9824744, LBL: Temp (5cm))","Temp, °C (SEN S/N: 9824741, LBL: Temp (Surface))","Temp, °C (SEN S/N: 9818217, LBL: Ambient Temp (1.2 m))","RH, % (SEN S/N: 9818217, LBL: Relative Humidity)","DewPt, °C (SEN S/N: 9818217)",,,,,"Water Content, m³/m³ (SEN S/N: 2282783, LBL: Soil Moisture (5cm))"
30/7/14,14:00:00,0.8,0.495,,0.412,0.467,2.289,100,2.3,,,,,0.2477
30/7/14,15:00:00,0.8,0.439,,0.412,0.467,2.503,100,2.5,,,,,0.2494
30/7/14,16:00:00,1.2,0.384,,0.384,0.467,2.503,100,2.5,,,,,0.2506
30/7/14,17:00:00,0.8,0.301,,0.356,0.467,2.903,100,2.9,,,,,0.2515
30/7/14,18:00:00,0.8,0.329,,0.329,0.467,2.69,100,2.7,,,,,0.2519
30/7/14,19:00:00,0.2,0.329,,0.329,0.467,2.717,99.9,2.7,,,,,0.2515
30/7/14,20:00:00,0.6,0.356,,0.329,0.467,2.584,99.7,2.5,,,,,0.2511
30/7/14,21:00:00,0.6,0.356,,0.329,0.467,2.557,100,2.6,,,,,0.2519
30/7/14,22:00:00,0,0.384,,0.356,0.467,2.209,99.7,2.2,,,,,0.2506
30/7/14,23:00:00,0,0.412,,0.356,0.467,2.182,100,2.2,,,,,0.2494
31/7/14,0:00:00,1.4,0.439,,0.384,0.467,2.101,99.9,2.1,,,,,0.2498
31/7/14,1:00:00,0.4,0.412,,0.356,0.467,1.994,100,2,,,,,0.2502
31/7/14,2:00:00,0,0.439,,0.384,0.467,2.101,99.4,2,,,,,0.2494
31/7/14,3:00:00,1,0.467,,0.384,0.439,2.53,99.2,2.4,,,,,0.2481
31/7/14,4:00:00,0.8,0.467,,0.384,0.439,2.343,100,2.3,,,,,0.2498
31/7/14,5:00:00,0.6,0.439,,0.384,0.439,2.343,100,2.3,,,,,0.2502
31/7/14,6:00:00,0.2,0.412,,0.356,0.439,2.128,100,2.1,,,,,0.2498
31/7/14,7:00:00,0,0.439,,0.384,0.439,2.155,100,2.2,,,,,0.2494
31/7/14,8:00:00,0,0.467,,0.384,0.439,1.859,100,1.9,,,,,0.2485
31/7/14,9:00:00,0.2,0.467,,0.412,0.439,1.317,100,1.3,,,,,0.2477
31/7/14,10:00:00,0,0.495,,0.412,0.439,1.017,100,1,,,,,0.2472
31/7/14,11:00:00,0,0.522,,0.439,0.439,1.044,100,1,,,,,0.246
31/7/14,12:00:00,0,0.522,,0.439,0.439,1.18,100,1.2,,,,,0.2455
31/7/14,13:00:00,0,0.55,,0.467,0.439,1.697,100,1.7,,,,,0.2451
31/7/14,14:00:00,0,0.55,,0.467,0.439,2.021,99.1,1.9,,,,,0.2455
31/7/14,15:00:00,0,0.522,,0.439,0.439,2.61,96.9,2.2,,,,,0.2464
31/7/14,16:00:00,0,0.522,,0.439,0.439,2.93,93.2,1.9,,,,,0.2468
31/7/14,17:00:00,0,0.522,,0.439,0.439,3.142,87.6,1.3,,,,,0.2464
31/7/14,18:00:00,0,0.522,,0.439,0.439,3.354,83.7,0.9,,,,,0.2455
31/7/14,19:00:00,0,0.55,,0.467,0.439,3.406,80.8,0.4,,,,,0.2447
31/7/14,20:00:00,0,0.577,,0.495,0.439,3.38,76.8,-0.3,,,,,0.2434
31/7/14,21:00:00,0,0.605,,0.522,0.439,3.009,77.1,-0.6,,,,,0.2422
31/7/14,22:00:00,0,0.66,,0.55,0.439,0.605,88.7,-1,,,,,0.2413
31/7/14,23:00:00,0.2,0.687,,0.577,0.467,-0.423,98.7,-0.6,,,,,0.24
1/8/14,0:00:00,0,0.715,,0.605,0.467,-2.189,98.7,-2.4,,,,,0.2392
1/8/14,1:00:00,0,0.742,,0.632,0.467,-2.888,98.5,-3.1,,,,,0.2383
1/8/14,2:00:00,0,0.77,,0.687,0.467,-3.627,98.3,-3.9,,,,,0.2371
1/8/14,3:00:00,0,0.825,,0.715,0.495,-5.018,96,-5.6,,,,,0.2358
1/8/14,4:00:00,0,0.825,,0.742,0.495,-5.326,95.2,-6,,,,,0.2345
1/8/14,5:00:00,0,0.852,,0.77,0.495,-5.388,95.9,-6,,,,,0.2337
1/8/14,6:00:00,0,0.852,,0.77,0.495,-6.01,96.8,-6.4,,,,,0.2324
1/8/14,7:00:00,0,0.88,,0.77,0.495,-6.073,95.3,-6.7,,,,,0.2311
1/8/14,8:00:00,0,0.88,,0.797,0.495,-5.542,97.7,-5.9,,,,,0.2303
1/8/14,9:00:00,0,0.907,,0.797,0.495,-5.449,97.1,-5.8,,,,,0.2299
1/8/14,10:00:00,0,0.907,,0.797,0.495,-5.049,97.2,-5.4,,,,,0.229
1/8/14,11:00:00,0,0.907,,0.797,0.495,-5.141,96.7,-5.6,,,,,0.2282
1/8/14,12:00:00,0,0.907,,0.825,0.495,-4.773,97,-5.2,,,,,0.2277
1/8/14,13:00:00,0,0.907,,0.825,0.495,-4.865,97.1,-5.3,,,,,0.2273
1/8/14,14:00:00,0,0.907,,0.825,0.495,-4.865,96.6,-5.3,,,,,0.2269
1/8/14,15:00:00,0,0.934,,0.825,0.495,-5.11,96,-5.7,,,,,0.226
1/8/14,16:00:00,0,0.934,,0.825,0.495,-4.651,97.7,-5,,,,,0.2256
1/8/14,17:00:00,0,0.934,,0.852,0.495,-4.651,96.5,-5.1,,,,,0.2256
1/8/14,18:00:00,0,0.934,,0.852,0.495,-5.233,97.1,-5.6,,,,,0.2252
1/8/14,19:00:00,0,0.934,,0.852,0.495,-5.172,97.1,-5.6,,,,,0.2248
1/8/14,20:00:00,0,0.934,,0.852,0.495,-5.11,96.6,-5.6,,,,,0.2243
1/8/14,21:00:00,0,0.934,,0.852,0.495,-5.018,97.5,-5.4,,,,,0.2239
1/8/14,22:00:00,0,0.962,,0.852,0.522,-6.294,95,-7,,,,,0.2235
1/8/14,23:00:00,0,0.962,,0.88,0.522,-6.357,94.2,-7.1,,,,,0.2235
2/8/14,0:00:00,0,0.962,,0.88,0.522,-6.231,93.6,-7.1,,,,,0.2231
2/8/14,1:00:00,0,0.962,,0.88,0.522,-5.854,96.7,-6.3,,,,,0.2235
2/8/14,2:00:00,0,0.962,,0.88,0.522,-5.823,97.5,-6.2,,,,,0.2231
2/8/14,3:00:00,0,0.962,,0.88,0.522,-5.885,96.3,-6.4,,,,,0.2231
2/8/14,4:00:00,0,0.962,,0.88,0.522,-6.547,95.4,-7.2,,,,,0.2226
2/8/14,5:00:00,0,0.962,,0.88,0.522,-6.547,94.8,-7.3,,,,,0.2226
2/8/14,6:00:00,0,0.989,,0.88,0.522,-7.122,93.7,-8,,,,,0.2222
2/8/14,7:00:00,0,0.989,,0.88,0.55,-7.738,91.7,-8.9,,,,,0.2222
2/8/14,8:00:00,0,0.989,,0.907,0.55,-7.608,94.3,-8.4,,,,,0.2218
2/8/14,9:00:00,0,0.989,,0.88,0.522,-7.058,91.7,-8.2,,,,,0.2218
2/8/14,10:00:00,0,0.989,,0.88,0.522,-6.042,91.6,-7.2,,,,,0.2214
2/8/14,11:00:00,0,0.989,,0.88,0.522,-4.895,89.6,-6.3,,,,,0.2209
2/8/14,12:00:00,0,0.989,,0.88,0.522,-4.016,86.6,-5.9,,,,,0.2209
2/8/14,13:00:00,0.2,0.962,,0.88,0.522,-3.508,82.6,-6,,,,,0.2209
2/8/14,14:00:00,0.4,0.989,,0.88,0.522,-3.419,81.1,-6.2,,,,,0.2205
2/8/14,15:00:00,0.8,0.962,,0.88,0.495,-3.538,81.4,-6.3,,,,,0.2205
2/8/14,16:00:00,0,0.962,,0.88,0.495,-3.657,77.9,-7,,,,,0.2201
2/8/14,17:00:00,0,0.989,,0.907,0.522,-4.621,79,-7.7,,,,,0.2201
2/8/14,18:00:00,0,0.989,,0.907,0.55,-5.605,82.1,-8.2,,,,,0.2197
2/8/14,19:00:00,0,1.017,,0.907,0.55,-7.51,86,-9.5,,,,,0.2197
2/8/14,20:00:00,0,1.017,,0.934,0.55,-7.543,91,-8.8,,,,,0.2197
2/8/14,21:00:00,0,1.017,,0.907,0.55,-6.994,92.4,-8,,,,,0.2197
2/8/14,22:00:00,0,1.017,,0.907,0.55,-6.898,94.6,-7.6,,,,,0.2192
2/8/14,23:00:00,0,1.017,,0.934,0.55,-8.965,97,-9.4,,,,,0.2188
3/8/14,0:00:00,0,1.017,,0.934,0.55,-10.197,98.1,-10.5,,,,,0.2188
3/8/14,1:00:00,0,1.017,,0.934,0.55,-8.797,96.5,-9.3,,,,,0.2188
3/8/14,2:00:00,0,1.017,,0.934,0.55,-7.608,85.5,-9.6,,,,,0.2188
3/8/14,3:00:00,0,1.017,,0.934,0.55,-8,84.8,-10.1,,,,,0.2184
3/8/14,4:00:00,0,1.017,,0.934,0.55,-6.994,83.8,-9.3,,,,,0.2184
3/8/14,5:00:00,0,1.017,,0.934,0.55,-7.413,72.2,-11.6,,,,,0.2184
3/8/14,6:00:00,0,1.017,,0.934,0.55,-9.851,72,-14,,,,,0.218
3/8/14,7:00:00,0,1.017,,0.934,0.55,-7.608,71.9,-11.8,,,,,0.218
3/8/14,8:00:00,0,1.017,,0.934,0.55,-7.673,62.6,-13.6,,,,,0.218
3/8/14,9:00:00,0,1.017,,0.907,0.55,-4.318,63.8,-10.1,,,,,0.2175
3/8/14,10:00:00,0,1.017,,0.907,0.522,-3.777,68.2,-8.8,,,,,0.2175
3/8/14,11:00:00,0,1.017,,0.907,0.522,-2.742,74,-6.7,,,,,0.2175
3/8/14,12:00:00,0.2,0.989,,0.907,0.522,-2.276,76.2,-5.9,,,,,0.2171
3/8/14,13:00:00,0,0.989,,0.88,0.522,-1.9,80.6,-4.8,,,,,0.2171
3/8/14,14:00:00,0,0.989,,0.88,0.522,-1.785,83.1,-4.3,,,,,0.2171
3/8/14,15:00:00,0,0.989,,0.88,0.495,-1.699,83.8,-4.1,,,,,0.2171
3/8/14,16:00:00,0,0.989,,0.88,0.495,-1.699,82.6,-4.3,,,,,0.2167
3/8/14,17:00:00,0,1.017,,0.907,0.522,-3.627,86.2,-5.6,,,,,0.2167
3/8/14,18:00:00,0,1.017,,0.934,0.55,-4.59,93.3,-5.5,,,,,0.2167
3/8/14,19:00:00,0,1.017,,0.934,0.55,-4.439,95.6,-5,,,,,0.2163
3/8/14,20:00:00,0,1.017,,0.934,0.577,-4.59,79.7,-7.6,,,,,0.2163
3/8/14,21:00:00,0,1.044,,0.934,0.577,-5.079,62.7,-11.1,,,,,0.2159
3/8/14,22:00:00,0,1.044,,0.934,0.577,-6.866,70.1,-11.4,,,,,0.2159
3/8/14,23:00:00,0,1.044,,0.934,0.577,-7.771,68.1,-12.6,,,,,0.2159
4/8/14,0:00:00,0,1.044,,0.934,0.577,-9.885,67.6,-14.8,,,,,0.2159
4/8/14,1:00:00,0,1.044,,0.934,0.577,-5.295,63.3,-11.2,,,,,0.2154
4/8/14,2:00:00,0,1.017,,0.934,0.55,-4.106,60.1,-10.7,,,,,0.2154
4/8/14,3:00:00,0,1.017,,0.934,0.55,-3.986,68.7,-8.9,,,,,0.2154
4/8/14,4:00:00,0,1.017,,0.934,0.55,-4.076,52.9,-12.3,,,,,0.215
4/8/14,5:00:00,0,1.017,,0.934,0.55,-4.743,69.2,-9.5,,,,,0.215
4/8/14,6:00:00,0,1.017,,0.934,0.55,-4.59,60,-11.2,,,,,0.215
4/8/14,7:00:00,0,1.044,,0.934,0.55,-3.777,60.3,-10.3,,,,,0.2146
4/8/14,8:00:00,0,1.017,,0.934,0.55,-3.836,48.9,-13,,,,,0.2146
4/8/14,9:00:00,0,1.017,,0.934,0.55,-3.807,57.9,-10.9,,,,,0.2146
4/8/14,10:00:00,0,1.017,,0.934,0.522,-2.247,65.1,-7.9,,,,,0.2142
4/8/14,11:00:00,0,1.017,,0.907,0.522,-0.648,59.6,-7.5,,,,,0.2142
4/8/14,12:00:00,0,1.017,,0.907,0.495,-0.143,57.3,-7.6,,,,,0.2142
4/8/14,13:00:00,0,1.017,,0.907,0.495,-0.171,70.1,-5,,,,,0.2137
4/8/14,14:00:00,0,1.017,,0.907,0.467,-0.143,77.3,-3.6,,,,,0.2137
4/8/14,15:00:00,0,1.017,,0.907,0.467,-0.171,73.5,-4.3,,,,,0.2137
4/8/14,16:00:00,0,1.017,,0.907,0.467,-1.413,79,-4.6,,,,,0.2133
4/8/14,17:00:00,0,1.017,,0.934,0.467,-3.479,86.3,-5.4,,,,,0.2133
4/8/14,18:00:00,0,1.044,,0.962,0.495,-4.287,93.8,-5.1,,,,,0.2133
4/8/14,19:00:00,0,1.044,,0.962,0.495,-4.499,94.8,-5.2,,,,,0.2129
4/8/14,20:00:00,0,1.044,,0.962,0.495,-3.212,80.8,-6,,,,,0.2129
4/8/14,21:00:00,0,1.044,,0.962,0.495,-5.542,81.7,-8.2,,,,,0.2129
4/8/14,22:00:00,0,1.044,,0.962,0.495,-3.717,83.3,-6.1,,,,,0.2125
4/8/14,23:00:00,0,1.044,,0.962,0.467,-3.094,52.4,-11.5,,,,,0.2125
5/8/14,0:00:00,0,1.044,,0.962,0.467,-4.895,46.3,-14.6,,,,,0.212
5/8/14,1:00:00,0,1.044,,0.962,0.467,-3.538,45.3,-13.7,,,,,0.212
5/8/14,2:00:00,0,1.044,,0.962,0.439,-6.642,38.7,-18.4,,,,,0.212
5/8/14,3:00:00,0,1.044,,0.962,0.467,-3.568,38.9,-15.5,,,,,0.212
5/8/14,4:00:00,0,1.044,,0.962,0.439,-4.712,29.6,-19.8,,,,,0.2116
5/8/14,5:00:00,0,1.044,,0.962,0.439,-3.836,52.5,-12.1,,,,,0.2116
5/8/14,6:00:00,0,1.044,,0.934,0.439,-4.287,86.9,-6.1,,,,,0.2112
5/8/14,7:00:00,0,1.017,,0.934,0.412,-4.106,94.5,-4.9,,,,,0.2112
5/8/14,8:00:00,0,1.044,,0.934,0.412,-3.301,95.9,-3.9,,,,,0.2112
5/8/14,9:00:00,0,1.017,,0.907,0.384,-2.45,91.9,-3.6,,,,,0.2108
5/8/14,10:00:00,0,1.017,,0.907,0.356,-1.584,88.5,-3.2,,,,,0.2103
5/8/14,11:00:00,0.2,0.989,,0.88,0.356,0.66,90,-0.8,,,,,0.2108
5/8/14,12:00:00,0,0.989,,0.852,0.329,0.605,87.4,-1.2,,,,,0.2103
5/8/14,13:00:00,0,0.962,,0.852,0.301,1.48,82.8,-1.1,,,,,0.2103
5/8/14,14:00:00,0,0.962,,0.852,0.273,1.561,83.2,-1,,,,,0.2099
5/8/14,15:00:00,0,0.934,,0.825,0.246,4.089,80.5,1,,,,,0.2099
5/8/14,16:00:00,0,0.934,,0.797,0.218,2.182,76.4,-1.5,,,,,0.2099
5/8/14,17:00:00,0,0.934,,0.825,0.246,1.071,85,-1.2,,,,,0.2095
5/8/14,18:00:00,0,0.962,,0.852,0.301,-1.015,92.7,-2.1,,,,,0.2095
5/8/14,19:00:00,0,0.962,,0.852,0.301,-2.392,95.4,-3,,,,,0.2095
5/8/14,20:00:00,0,0.962,,0.852,0.301,-1.242,90.4,-2.6,,,,,0.2095
5/8/14,21:00:00,0,0.962,,0.852,0.301,-3.449,77.6,-6.8,,,,,0.2091
5/8/14,22:00:00,0,0.962,,0.852,0.273,-2.102,67.3,-7.3,,,,,0.2091
5/8/14,23:00:00,0,0.962,,0.852,0.273,-2.102,64.4,-7.9,,,,,0.2086
6/8/14,0:00:00,0,0.962,,0.825,0.273,-0.032,56.2,-7.7,,,,,0.2086
6/8/14,1:00:00,0,0.962,,0.852,0.273,0.852,51.5,-8,,,,,0.2086
6/8/14,2:00:00,0,0.962,,0.825,0.273,-1.584,40.9,-13.1,,,,,0.2086
6/8/14,3:00:00,0,0.934,,0.825,0.246,2.877,39.5,-9.5,,,,,0.2082
6/8/14,4:00:00,0,0.934,,0.825,0.246,-0.93,34.7,-14.6,,,,,0.2082
6/8/14,5:00:00,0,0.934,,0.825,0.246,1.235,37,-11.8,,,,,0.2082
6/8/14,6:00:00,0,0.934,,0.797,0.218,1.289,36.7,-11.9,,,,,0.2078
6/8/14,7:00:00,0,0.907,,0.797,0.218,2.262,35.8,-11.3,,,,,0.2078
6/8/14,8:00:00,0,0.907,,0.797,0.19,2.664,36.7,-10.7,,,,,0.2078
6/8/14,9:00:00,0,0.907,,0.77,0.19,1.289,46.7,-8.9,,,,,0.2074
6/8/14,10:00:00,0,0.907,,0.77,0.19,1.886,53.6,-6.5,,,,,0.2074
6/8/14,11:00:00,0,0.907,,0.77,0.163,0.577,68.4,-4.6,,,,,0.2074
6/8/14,12:00:00,0,0.907,,0.77,0.163,1.832,80.3,-1.2,,,,,0.2069
6/8/14,13:00:00,0,0.907,,0.77,0.163,0.742,73.7,-3.4,,,,,0.2069
6/8/14,14:00:00,0,0.907,,0.77,0.163,1.153,71.8,-3.4,,,,,0.2069
6/8/14,15:00:00,0,0.907,,0.77,0.163,-0.423,88.5,-2.1,,,,,0.2069
6/8/14,16:00:00,0,0.907,,0.77,0.163,-1.185,94.8,-1.9,,,,,0.2069
6/8/14,17:00:00,0,0.907,,0.77,0.163,-1.356,98.6,-1.6,,,,,0.2065
6/8/14,18:00:00,0,0.907,,0.77,0.163,-1.584,99.6,-1.6,,,,,0.2065
6/8/14,19:00:00,0,0.907,,0.77,0.163,-1.929,99.7,-2,,,,,0.2065
6/8/14,20:00:00,0,0.907,,0.77,0.163,-1.9,99.9,-1.9,,,,,0.2061
6/8/14,21:00:00,0,0.907,,0.77,0.163,-1.699,100,-1.7,,,,,0.2061
6/8/14,22:00:00,0,0.907,,0.77,0.163,-1.384,100,-1.4,,,,,0.2061
6/8/14,23:00:00,0,0.907,,0.77,0.163,-1.1,100,-1.1,,,,,0.2061
7/8/14,0:00:00,0,0.907,,0.77,0.163,-1.213,100,-1.2,,,,,0.2061
7/8/14,1:00:00,0,0.907,,0.77,0.163,-1.299,100,-1.3,,,,,0.2057
7/8/14,2:00:00,0,0.907,,0.77,0.19,-1.384,100,-1.4,,,,,0.2057
7/8/14,3:00:00,0,0.907,,0.797,0.19,-1.527,100,-1.5,,,,,0.2057
7/8/14,4:00:00,0,0.907,,0.797,0.19,-1.527,100,-1.5,,,,,0.2052
7/8/14,5:00:00,0,0.907,,0.797,0.19,-1.213,100,-1.2,,,,,0.2052
7/8/14,6:00:00,0,0.907,,0.797,0.19,-1.157,100,-1.2,,,,,0.2052
7/8/14,7:00:00,0,0.907,,0.797,0.19,-1.128,100,-1.1,,,,,0.2052
7/8/14,8:00:00,0,0.907,,0.797,0.19,-0.032,100,0,,,,,0.2052
7/8/14,9:00:00,0,0.907,,0.797,0.19,0.715,98.8,0.5,,,,,0.2052
7/8/14,10:00:00,0,0.907,,0.797,0.19,1.561,96.1,1,,,,,0.2048
7/8/14,11:00:00,0,0.907,,0.797,0.19,1.126,95.8,0.5,,,,,0.2052
7/8/14,12:00:00,0,0.907,,0.797,0.19,2.343,94.7,1.6,,,,,0.2048
7/8/14,13:00:00,0,0.907,,0.797,0.19,2.477,91.6,1.2,,,,,0.2048
7/8/14,14:00:00,0,0.907,,0.797,0.19,2.69,90.4,1.3,,,,,0.2048
7/8/14,15:00:00,0,0.907,,0.797,0.19,2.209,91.1,0.9,,,,,0.2044
7/8/14,16:00:00,0,0.907,,0.797,0.19,1.453,91.5,0.2,,,,,0.2044
7/8/14,17:00:00,0,0.934,,0.825,0.218,1.153,91.5,-0.1,,,,,0.2044
7/8/14,18:00:00,0,0.934,,0.825,0.218,0.907,91.6,-0.3,,,,,0.2044
7/8/14,19:00:00,0,0.934,,0.825,0.246,0.246,92.8,-0.8,,,,,0.2044
7/8/14,20:00:00,0,0.934,,0.825,0.246,-0.311,96.1,-0.9,,,,,0.2044
7/8/14,21:00:00,0,0.934,,0.825,0.246,-0.902,97.7,-1.2,,,,,0.2044
7/8/14,22:00:00,0,0.934,,0.852,0.273,-0.873,96.2,-1.4,,,,,0.2044
7/8/14,23:00:00,0,0.962,,0.852,0.273,-1.556,95.6,-2.2,,,,,0.2048
8/8/14,0:00:00,0,0.962,,0.852,0.301,-2.421,97.8,-2.7,,,,,0.2048
8/8/14,1:00:00,0,0.962,,0.88,0.301,-2.073,99.2,-2.2,,,,,0.2044
8/8/14,2:00:00,0,0.962,,0.88,0.301,-2.508,97.6,-2.8,,,,,0.2048
8/8/14,3:00:00,0,0.962,,0.88,0.301,-2.305,98.6,-2.5,,,,,0.2048
8/8/14,4:00:00,0,0.962,,0.88,0.301,-1.556,97.3,-1.9,,,,,0.2048
8/8/14,5:00:00,0,0.962,,0.88,0.301,-0.873,97.3,-1.3,,,,,0.2048
8/8/14,6:00:00,0,0.962,,0.852,0.301,-0.986,97.4,-1.4,,,,,0.2048
8/8/14,7:00:00,0,0.962,,0.88,0.301,-1.556,97.9,-1.9,,,,,0.2048
8/8/14,8:00:00,0,0.962,,0.88,0.301,-1.47,98.4,-1.7,,,,,0.2048
8/8/14,9:00:00,0,0.962,,0.88,0.301,-1.1,97.8,-1.4,,,,,0.2048
8/8/14,10:00:00,0,0.962,,0.88,0.301,-0.06,96.3,-0.6,,,,,0.2048
8/8/14,11:00:00,0,0.962,,0.852,0.301,0.024,93.7,-0.9,,,,,0.2048
8/8/14,12:00:00,0,0.962,,0.852,0.301,1.48,91.9,0.3,,,,,0.2048
8/8/14,13:00:00,0,0.962,,0.852,0.301,0.715,90.1,-0.7,,,,,0.2048
8/8/14,14:00:00,0,0.962,,0.852,0.329,0.962,91.8,-0.2,,,,,0.2048
8/8/14,15:00:00,0,0.962,,0.88,0.329,1.208,91.5,0,,,,,0.2048
8/8/14,16:00:00,0,0.962,,0.88,0.329,0.687,92,-0.5,,,,,0.2048
8/8/14,17:00:00,0,0.989,,0.88,0.356,-0.704,94.3,-1.5,,,,,0.2048
8/8/14,18:00:00,0,0.989,,0.907,0.384,-0.873,99.1,-1,,,,,0.2048
8/8/14,19:00:00,0,0.989,,0.907,0.384,-1.584,100,-1.6,,,,,0.2048
8/8/14,20:00:00,0,0.989,,0.907,0.384,-2.596,99.8,-2.6,,,,,0.2048
8/8/14,21:00:00,0,1.017,,0.907,0.384,-1.498,95.9,-2.1,,,,,0.2048
8/8/14,22:00:00,0,0.989,,0.907,0.412,-2.392,99.5,-2.5,,,,,0.2048
8/8/14,23:00:00,0,0.989,,0.907,0.412,-1.699,93.9,-2.6,,,,,0.2048
9/8/14,0:00:00,0,1.017,,0.934,0.412,-3.271,90.2,-4.7,,,,,0.2048
9/8/14,1:00:00,0,1.017,,0.934,0.439,-0.255,74.4,-4.3,,,,,0.2048
9/8/14,2:00:00,0,1.017,,0.934,0.439,-0.199,69.9,-5,,,,,0.2048
9/8/14,3:00:00,0,1.017,,0.907,0.439,0.218,50.1,-8.9,,,,,0.2048
9/8/14,4:00:00,0,1.017,,0.907,0.412,1.398,47,-8.7,,,,,0.2048
9/8/14,5:00:00,0,1.017,,0.934,0.439,-0.958,39.8,-12.9,,,,,0.2048
9/8/14,6:00:00,0,1.017,,0.934,0.439,0.852,42.4,-10.5,,,,,0.2048
9/8/14,7:00:00,0,0.989,,0.907,0.439,1.751,34.5,-12.2,,,,,0.2048
9/8/14,8:00:00,0,0.989,,0.907,0.439,3.142,32.8,-11.6,,,,,0.2048
9/8/14,9:00:00,0,0.989,,0.907,0.412,3.459,38.8,-9.2,,,,,0.2048
9/8/14,10:00:00,0,0.989,,0.907,0.412,3.142,39.1,-9.4,,,,,0.2048
9/8/14,11:00:00,0,0.989,,0.907,0.412,3.168,56.8,-4.6,,,,,0.2044
9/8/14,12:00:00,0,0.989,,0.907,0.412,1.967,58.2,-5.4,,,,,0.2048
9/8/14,13:00:00,0,0.989,,0.907,0.439,1.886,80.2,-1.2,,,,,0.2048
9/8/14,14:00:00,0,1.017,,0.907,0.439,1.099,86.2,-0.9,,,,,0.2048
9/8/14,15:00:00,0,1.017,,0.907,0.439,0.687,92.5,-0.4,,,,,0.2048
9/8/14,16:00:00,0,1.017,,0.907,0.439,1.18,90.3,-0.2,,,,,0.2044
9/8/14,17:00:00,0,1.017,,0.934,0.467,0.107,95.2,-0.6,,,,,0.2044
9/8/14,18:00:00,0,1.017,,0.934,0.467,-0.143,96.9,-0.6,,,,,0.2048
9/8/14,19:00:00,0,1.017,,0.934,0.467,-0.283,95.5,-0.9,,,,,0.2044
9/8/14,20:00:00,0,1.017,,0.934,0.467,-0.62,96.5,-1.1,,,,,0.2044
9/8/14,21:00:00,0,1.017,,0.934,0.467,-0.339,94.5,-1.1,,,,,0.2044
9/8/14,22:00:00,0,1.017,,0.934,0.467,-0.62,94.5,-1.4,,,,,0.2044
9/8/14,23:00:00,0,1.017,,0.934,0.467,-0.479,96.2,-1,,,,,0.2044
10/8/14,0:00:00,0,1.017,,0.934,0.467,-0.199,96.4,-0.7,,,,,0.204
10/8/14,1:00:00,0,1.017,,0.934,0.467,-0.06,96,-0.6,,,,,0.204
10/8/14,2:00:00,0,1.017,,0.934,0.467,-0.032,97.5,-0.4,,,,,0.204
10/8/14,3:00:00,0,1.017,,0.934,0.467,0.051,96.9,-0.4,,,,,0.204
10/8/14,4:00:00,0,1.017,,0.934,0.467,-0.255,98.5,-0.5,,,,,0.204
10/8/14,5:00:00,0,1.017,,0.934,0.467,-0.535,99.9,-0.6,,,,,0.204
10/8/14,6:00:00,0,1.017,,0.934,0.467,-0.311,100,-0.3,,,,,0.204
10/8/14,7:00:00,0,1.017,,0.934,0.495,-0.648,100,-0.7,,,,,0.2036
10/8/14,8:00:00,0,1.044,,0.962,0.495,-0.902,100,-0.9,,,,,0.204
10/8/14,9:00:00,0,1.017,,0.934,0.495,-0.902,100,-0.9,,,,,0.2036
10/8/14,10:00:00,0.2,1.044,,0.962,0.495,-1.299,97.1,-1.7,,,,,0.2036
10/8/14,11:00:00,1.2,1.044,,0.962,0.495,-1.071,89,-2.7,,,,,0.2036
10/8/14,12:00:00,0.4,1.044,,0.962,0.495,-0.789,89,-2.4,,,,,0.2036
10/8/14,13:00:00,0,1.044,,0.962,0.495,-0.62,88.2,-2.3,,,,,0.2036
10/8/14,14:00:00,0,1.044,,0.962,0.467,-0.395,87.4,-2.2,,,,,0.2036
10/8/14,15:00:00,0,1.044,,0.962,0.495,-1.071,89.9,-2.5,,,,,0.2036
10/8/14,16:00:00,0,1.044,,0.962,0.495,-1.47,90.8,-2.8,,,,,0.2036
10/8/14,17:00:00,0,1.044,,0.962,0.522,-3.568,94.4,-4.3,,,,,0.2031
10/8/14,18:00:00,0,1.044,,0.989,0.522,-3.212,88.5,-4.8,,,,,0.2036
10/8/14,19:00:00,0,1.044,,0.962,0.522,-3.39,90.2,-4.8,,,,,0.2031
10/8/14,20:00:00,0,1.071,,0.989,0.522,-3.956,91,-5.2,,,,,0.2036
10/8/14,21:00:00,0,1.071,,0.989,0.522,-4.348,90.9,-5.6,,,,,0.2031
10/8/14,22:00:00,0,1.071,,0.989,0.522,-4.987,89.6,-6.4,,,,,0.2031
10/8/14,23:00:00,0,1.071,,0.989,0.55,-5.388,91,-6.6,,,,,0.2031
11/8/14,0:00:00,0,1.071,,0.989,0.55,-5.574,94.6,-6.3,,,,,0.2031
11/8/14,1:00:00,0,1.071,,0.989,0.55,-5.948,94,-6.8,,,,,0.2031
11/8/14,2:00:00,0,1.071,,0.989,0.55,-5.854,94.3,-6.6,,,,,0.2031
11/8/14,3:00:00,0,1.071,,0.989,0.55,-6.01,95.5,-6.6,,,,,0.2031
11/8/14,4:00:00,0,1.071,,0.989,0.55,-5.979,95.8,-6.6,,,,,0.2031
11/8/14,5:00:00,0,1.071,,0.989,0.55,-6.168,97,-6.6,,,,,0.2031
