"Date","Time, GMT+11:00","Temp, °C (LGR S/N: 2426028, SEN S/N: 2426028)","Temp, °C (LGR S/N: 2426028, SEN S/N: 2426028)","Temp, °C (LGR S/N: 2426028, SEN S/N: 2426028)","Temp, °C (LGR S/N: 2426028, SEN S/N: 2426028)"
16/04/15,16:00:00,-94.792,11.589,537.327,8.469
16/04/15,17:00:00,-94.792,11.053,537.327,8.593
16/04/15,18:00:00,-94.792,10.296,537.327,8.693
16/04/15,19:00:00,-94.792,9.583,537.327,8.767
16/04/15,20:00:00,-94.792,9.262,537.327,8.792
16/04/15,21:00:00,-94.792,9.040,537.327,8.817
16/04/15,22:00:00,-94.792,8.792,537.327,8.792
16/04/15,23:00:00,-94.792,8.668,537.327,8.792
17/04/15,00:00:00,-94.792,8.543,537.327,8.742
17/04/15,01:00:00,-94.792,8.369,537.327,8.717
17/04/15,02:00:00,-94.792,8.220,537.327,8.668
17/04/15,03:00:00,-94.792,8.120,537.327,8.643
17/04/15,04:00:00,-94.792,7.970,537.327,8.618
17/04/15,05:00:00,-94.792,7.670,537.327,8.568
17/04/15,06:00:00,-94.792,7.544,537.327,8.543
17/04/15,07:00:00,-91.857,7.419,537.327,8.494
17/04/15,08:00:00,-94.792,7.268,537.327,8.444
17/04/15,09:00:00,-94.792,7.494,537.327,8.394
17/04/15,10:00:00,-94.792,8.020,537.327,8.344
17/04/15,11:00:00,-94.792,8.494,537.327,8.319
17/04/15,12:00:00,-94.792,8.792,537.327,8.295
17/04/15,13:00:00,-94.792,9.238,537.327,8.295
17/04/15,14:00:00,-94.792,9.410,537.327,8.319
17/04/15,15:00:00,-91.857,9.682,537.327,8.344
17/04/15,16:00:00,-91.857,9.287,537.327,8.369
17/04/15,17:00:00,-94.792,8.941,537.327,8.394
17/04/15,18:00:00,-94.792,8.742,537.327,8.419
17/04/15,19:00:00,-94.792,8.693,537.327,8.419
17/04/15,20:00:00,-94.792,8.668,537.327,8.444
17/04/15,21:00:00,-94.792,8.717,537.327,8.444
17/04/15,22:00:00,-94.792,8.792,537.327,8.444
17/04/15,23:00:00,-94.792,8.841,537.327,8.444
18/04/15,00:00:00,-94.792,8.941,537.327,8.494
18/04/15,01:00:00,-94.792,9.064,537.327,8.519
18/04/15,02:00:00,-94.792,9.015,537.327,8.593
18/04/15,03:00:00,-94.792,9.015,537.327,8.643
18/04/15,04:00:00,-94.792,9.139,537.327,8.693
18/04/15,05:00:00,-94.792,9.188,537.327,8.767
18/04/15,06:00:00,-94.792,9.139,537.327,8.841
18/04/15,07:00:00,-94.792,8.990,537.327,8.891
18/04/15,08:00:00,-94.792,8.965,537.327,8.916
18/04/15,09:00:00,-94.792,8.866,537.327,8.916
18/04/15,10:00:00,-94.792,8.941,537.327,8.916
18/04/15,11:00:00,-94.792,8.990,537.327,8.891
18/04/15,12:00:00,-94.792,9.114,537.327,8.891
18/04/15,13:00:00,-94.792,9.238,537.327,8.891
18/04/15,14:00:00,-94.792,9.262,537.327,8.941
18/04/15,15:00:00,-91.857,9.386,537.327,8.965
18/04/15,16:00:00,-94.792,9.361,537.327,8.990
18/04/15,17:00:00,-94.792,9.312,537.327,8.990
18/04/15,18:00:00,-94.792,9.139,537.327,8.990
18/04/15,19:00:00,-94.792,8.767,537.327,8.990
18/04/15,20:00:00,-94.792,8.593,537.327,8.990
18/04/15,21:00:00,-94.792,8.319,537.327,8.990
18/04/15,22:00:00,-94.792,7.820,537.327,8.941
18/04/15,23:00:00,-94.792,7.645,537.327,8.916
19/04/15,00:00:00,-94.792,7.318,537.327,8.866
19/04/15,01:00:00,-94.792,7.041,537.327,8.817
19/04/15,02:00:00,-94.792,6.864,537.327,8.767
19/04/15,03:00:00,-94.792,6.990,537.327,8.717
19/04/15,04:00:00,-94.792,7.041,537.327,8.643
19/04/15,05:00:00,-94.792,6.990,537.327,8.593
19/04/15,06:00:00,-94.792,6.990,537.327,8.543
19/04/15,07:00:00,-94.792,6.763,537.327,8.494
19/04/15,08:00:00,-94.792,6.331,537.327,8.444
19/04/15,09:00:00,-94.792,6.357,537.327,8.419
19/04/15,10:00:00,-94.792,6.585,537.327,8.394
19/04/15,11:00:00,-94.792,6.687,537.327,8.344
19/04/15,12:00:00,-94.792,7.444,537.327,8.344
19/04/15,13:00:00,-94.792,7.920,537.327,8.295
19/04/15,14:00:00,-94.792,8.668,537.327,8.295
19/04/15,15:00:00,-94.792,8.841,537.327,8.270
19/04/15,16:00:00,-94.792,7.845,537.327,8.295
19/04/15,17:00:00,-94.792,6.611,537.327,8.295
19/04/15,18:00:00,-94.792,5.796,537.327,8.295
19/04/15,19:00:00,-94.792,5.257,537.327,8.295
19/04/15,20:00:00,-94.792,4.714,537.327,8.245
19/04/15,21:00:00,-94.792,4.272,537.327,8.220
19/04/15,22:00:00,-94.792,4.011,537.327,8.170
19/04/15,23:00:00,-94.792,3.643,537.327,8.120
20/04/15,00:00:00,-94.792,3.538,537.327,8.045
20/04/15,01:00:00,-94.792,3.354,537.327,7.995
20/04/15,02:00:00,-94.792,3.195,537.327,7.920
20/04/15,03:00:00,-94.792,3.089,537.327,7.870
20/04/15,04:00:00,-94.792,3.063,537.327,7.795
20/04/15,05:00:00,-94.792,2.956,537.327,7.745
20/04/15,06:00:00,-94.792,3.063,537.327,7.670
20/04/15,07:00:00,-94.792,3.063,537.327,7.594
20/04/15,08:00:00,-94.792,3.168,537.327,7.544
20/04/15,09:00:00,-94.792,3.195,537.327,7.469
20/04/15,10:00:00,-94.792,3.195,537.327,7.419
20/04/15,11:00:00,-94.792,3.327,537.327,7.368
20/04/15,12:00:00,-94.792,3.301,537.327,7.318
20/04/15,13:00:00,-94.792,3.433,537.327,7.268
20/04/15,14:00:00,-94.792,3.643,537.327,7.217
20/04/15,15:00:00,-94.792,4.350,537.327,7.167
20/04/15,16:00:00,-94.792,4.350,537.327,7.142
20/04/15,17:00:00,-94.792,4.063,537.327,7.116
20/04/15,18:00:00,-94.792,3.775,537.327,7.091
20/04/15,19:00:00,-94.792,3.512,537.327,7.091
20/04/15,20:00:00,-94.792,3.274,537.327,7.066
20/04/15,21:00:00,-94.792,3.274,537.327,7.015
20/04/15,22:00:00,-94.792,3.142,537.327,6.990
20/04/15,23:00:00,-94.792,3.089,537.327,6.940
21/04/15,00:00:00,-94.792,3.036,537.327,6.889
21/04/15,01:00:00,-94.792,3.009,537.327,6.839
21/04/15,02:00:00,-94.792,3.009,537.327,6.813
21/04/15,03:00:00,-94.792,2.983,537.327,6.763
21/04/15,04:00:00,-94.792,2.983,537.327,6.712
21/04/15,05:00:00,-94.792,3.009,537.327,6.687
21/04/15,06:00:00,-94.792,2.930,537.327,6.636
21/04/15,07:00:00,-94.792,2.930,537.327,6.585
21/04/15,08:00:00,-94.792,2.903,537.327,6.535
21/04/15,09:00:00,-94.792,2.877,537.327,6.509
21/04/15,10:00:00,-94.792,2.877,537.327,6.458
21/04/15,11:00:00,-94.792,2.930,537.327,6.433
21/04/15,12:00:00,-94.792,3.221,537.327,6.382
21/04/15,13:00:00,-94.792,3.749,537.327,6.357
21/04/15,14:00:00,-94.792,4.272,537.327,6.306
21/04/15,15:00:00,-94.792,4.324,537.327,6.281
21/04/15,16:00:00,-94.792,4.506,537.327,6.255
21/04/15,17:00:00,-94.792,4.298,537.327,6.255
21/04/15,18:00:00,-94.792,4.141,537.327,6.230
21/04/15,19:00:00,-94.792,3.985,537.327,6.255
21/04/15,20:00:00,-94.792,3.906,537.327,6.255
21/04/15,21:00:00,-94.792,3.880,537.327,6.255
21/04/15,22:00:00,-94.792,3.932,537.327,6.255
21/04/15,23:00:00,-94.792,3.958,537.327,6.230
22/04/15,00:00:00,-94.792,3.985,537.327,6.230
22/04/15,01:00:00,-94.792,4.063,537.327,6.230
22/04/15,02:00:00,-94.792,4.168,537.327,6.204
22/04/15,03:00:00,-94.792,4.272,537.327,6.204
22/04/15,04:00:00,-94.792,4.402,537.327,6.204
22/04/15,05:00:00,-94.792,4.506,537.327,6.204
22/04/15,06:00:00,-94.792,4.532,537.327,6.179
22/04/15,07:00:00,-94.792,4.662,537.327,6.179
22/04/15,08:00:00,-94.792,4.740,537.327,6.204
22/04/15,09:00:00,-94.792,4.973,537.327,6.179
22/04/15,10:00:00,-94.792,5.411,537.327,6.204
22/04/15,11:00:00,-94.792,5.821,537.327,6.204
22/04/15,12:00:00,-94.792,6.179,537.327,6.204
22/04/15,13:00:00,-94.792,6.585,537.327,6.230
22/04/15,14:00:00,-94.792,6.585,537.327,6.255
22/04/15,15:00:00,-94.792,6.712,537.327,6.281
22/04/15,16:00:00,-94.792,6.864,537.327,6.331
22/04/15,17:00:00,-94.792,6.661,537.327,6.382
22/04/15,18:00:00,-94.792,6.204,537.327,6.433
22/04/15,19:00:00,-94.792,6.026,537.327,6.458
22/04/15,20:00:00,-94.792,5.847,537.327,6.484
22/04/15,21:00:00,-94.792,5.796,537.327,6.509
22/04/15,22:00:00,-94.792,5.745,537.327,6.535
22/04/15,23:00:00,-94.792,5.719,537.327,6.535
23/04/15,00:00:00,-94.792,5.745,537.327,6.535
23/04/15,01:00:00,-94.792,5.745,537.327,6.535
