"Date","Time, GMT+11:00","Water Content, m³/m³ (LGR S/N: 9832566, SEN S/N: 9833752, LBL: 10cmBG)","Temp, °C (LGR S/N: 9832566, SEN S/N: 10284205)","RH, % (LGR S/N: 9832566, SEN S/N: 10284205)","DewPt, °C (LGR S/N: 9832566, SEN S/N: 10284205)"
30/09/16,19:20:22,0.2763,2.101,98.500,1.9
30/09/16,20:20:23,0.2756,2.101,98.600,1.9
30/09/16,21:20:24,0.2763,2.074,98.600,1.9
30/09/16,22:20:25,0.2756,2.047,98.600,1.8
30/09/16,23:20:26,0.2756,2.047,98.600,1.8
01/10/16,00:20:27,0.2756,2.021,98.700,1.8
01/10/16,01:20:28,0.2756,2.021,98.800,1.9
01/10/16,02:20:29,0.2748,2.021,98.800,1.9
01/10/16,03:20:30,0.2756,1.994,98.800,1.8
01/10/16,04:20:31,0.2756,1.967,98.900,1.8
01/10/16,05:20:32,0.2748,1.967,98.900,1.8
01/10/16,06:20:33,0.2748,1.967,98.900,1.8
01/10/16,07:20:34,0.2748,1.940,98.900,1.8
01/10/16,08:20:35,0.2748,1.940,98.900,1.8
01/10/16,09:20:36,0.2756,1.913,98.900,1.8
01/10/16,10:20:37,0.2756,1.913,98.900,1.8
01/10/16,11:20:38,0.2763,1.967,99.000,1.8
01/10/16,12:20:39,0.2770,2.047,99.300,1.9
01/10/16,13:20:40,0.2777,2.155,99.500,2.1
01/10/16,14:20:41,0.2777,2.289,99.800,2.3
01/10/16,15:20:42,0.2785,2.316,99.900,2.3
01/10/16,16:20:43,0.2799,2.289,99.800,2.3
01/10/16,17:20:44,0.2806,2.155,99.800,2.1
01/10/16,18:20:45,0.2828,2.101,99.800,2.1
01/10/16,19:20:46,0.2836,1.913,99.600,1.9
01/10/16,20:20:47,0.2843,1.859,99.700,1.8
01/10/16,21:20:48,0.2843,1.751,99.700,1.7
01/10/16,22:20:49,0.2843,1.724,99.700,1.7
01/10/16,23:20:50,0.2836,1.534,99.500,1.5
02/10/16,00:20:51,0.2828,1.398,99.300,1.3
02/10/16,01:20:52,0.2828,1.398,99.400,1.3
02/10/16,02:20:53,0.2828,1.371,99.500,1.3
02/10/16,03:20:54,0.2821,1.398,99.500,1.3
02/10/16,04:20:55,0.2821,1.507,99.600,1.4
02/10/16,05:20:56,0.2814,1.561,99.700,1.5
02/10/16,06:20:57,0.2806,1.588,99.700,1.5
02/10/16,07:20:58,0.2806,1.751,99.900,1.7
02/10/16,08:20:59,0.2806,1.913,100.000,1.9
02/10/16,09:21:00,0.2806,2.074,100.000,2.1
02/10/16,10:21:01,0.2806,2.343,100.000,2.3
02/10/16,11:21:02,0.2937,2.717,100.000,2.7
02/10/16,12:21:03,0.3656,3.301,99.900,3.3
02/10/16,13:21:04,0.3678,3.722,98.100,3.5
02/10/16,14:21:05,0.3649,3.906,96.700,3.4
02/10/16,15:21:06,0.3526,4.141,95.900,3.5
02/10/16,16:21:07,0.3402,4.454,94.600,3.7
02/10/16,17:21:08,0.3242,4.298,93.600,3.4
02/10/16,18:21:09,0.3141,4.141,93.200,3.1
02/10/16,19:21:10,0.3061,3.854,94.500,3.1
02/10/16,20:21:11,0.3017,3.696,96.000,3.1
02/10/16,21:21:12,0.3003,3.932,96.800,3.5
02/10/16,22:21:13,0.3075,3.880,96.800,3.4
02/10/16,23:21:14,0.3104,3.932,96.600,3.4
03/10/16,00:21:15,0.3286,3.670,96.500,3.2
03/10/16,01:21:16,0.3693,3.564,98.100,3.3
03/10/16,02:21:17,0.3736,3.880,99.000,3.7
03/10/16,03:21:18,0.3911,4.272,99.600,4.2
03/10/16,04:21:19,0.3838,4.168,99.900,4.2
03/10/16,05:21:20,0.3780,4.324,100.000,4.3
03/10/16,06:21:21,0.3431,2.877,99.600,2.8
03/10/16,07:21:22,0.3155,1.940,99.000,1.8
03/10/16,08:21:23,0.3024,1.643,99.200,1.5
03/10/16,09:21:24,0.2974,1.534,99.200,1.4
03/10/16,10:21:25,0.2952,1.453,99.200,1.3
03/10/16,11:21:26,0.2930,1.289,99.100,1.2
03/10/16,12:21:27,0.2915,1.317,99.200,1.2
03/10/16,13:21:28,0.2901,1.398,99.200,1.3
03/10/16,14:21:29,0.2886,1.425,99.300,1.3
03/10/16,15:21:30,0.2879,1.344,99.100,1.2
03/10/16,16:21:31,0.2865,1.317,99.100,1.2
03/10/16,17:21:32,0.2857,1.344,99.300,1.2
03/10/16,18:21:33,0.2843,1.344,99.300,1.2
03/10/16,19:21:34,0.2843,1.344,99.400,1.3
03/10/16,20:21:35,0.2836,1.317,99.400,1.2
03/10/16,21:21:36,0.2828,1.317,99.400,1.2
03/10/16,22:21:37,0.2821,1.317,99.500,1.2
03/10/16,23:21:38,0.2814,1.344,99.500,1.3
04/10/16,00:21:39,0.2806,1.317,99.500,1.2
04/10/16,01:21:40,0.2806,1.344,99.500,1.3
04/10/16,02:21:41,0.2799,1.344,99.500,1.3
04/10/16,03:21:42,0.2792,1.344,99.600,1.3
04/10/16,04:21:43,0.2792,1.344,99.600,1.3
04/10/16,05:21:44,0.2785,1.344,99.600,1.3
04/10/16,06:21:45,0.2785,1.317,99.700,1.3
04/10/16,07:21:46,0.2777,1.317,99.700,1.3
04/10/16,08:21:47,0.2777,1.344,99.700,1.3
04/10/16,09:21:48,0.2770,1.344,99.700,1.3
04/10/16,10:21:49,0.2770,1.344,99.700,1.3
04/10/16,11:21:50,0.2763,1.344,99.700,1.3
04/10/16,12:21:51,0.2763,1.344,99.700,1.3
04/10/16,13:21:52,0.2763,1.344,99.700,1.3
04/10/16,14:21:53,0.2763,1.344,99.700,1.3
04/10/16,15:21:54,0.2756,1.344,99.800,1.3
04/10/16,16:21:55,0.2756,1.344,99.800,1.3
04/10/16,17:21:56,0.2748,1.344,99.800,1.3
04/10/16,18:21:57,0.2756,1.344,99.800,1.3
04/10/16,19:21:58,0.2748,1.344,99.800,1.3
04/10/16,20:21:59,0.2748,1.344,99.800,1.3
04/10/16,21:22:00,0.2748,1.344,99.800,1.3
04/10/16,22:22:01,0.2748,1.344,99.900,1.3
04/10/16,23:22:02,0.2741,1.344,99.900,1.3
05/10/16,00:22:03,0.2741,1.344,99.900,1.3
05/10/16,01:22:04,0.2741,1.344,99.900,1.3
05/10/16,02:22:05,0.2741,1.344,99.900,1.3
05/10/16,03:22:06,0.2741,1.344,99.900,1.3
05/10/16,04:22:07,0.2734,1.344,99.900,1.3
05/10/16,05:22:08,0.2734,1.344,99.900,1.3
05/10/16,06:22:09,0.2734,1.344,99.900,1.3
05/10/16,07:22:10,0.2734,1.344,99.900,1.3
05/10/16,08:22:11,0.2734,1.344,99.900,1.3
05/10/16,09:22:12,0.2734,1.344,99.900,1.3
05/10/16,10:22:13,0.2727,1.344,99.900,1.3
05/10/16,11:22:14,0.2727,1.344,99.900,1.3
05/10/16,12:22:15,0.2727,1.344,99.900,1.3
05/10/16,13:22:16,0.2727,1.344,100.000,1.3
05/10/16,14:22:17,0.2727,1.344,100.000,1.3
05/10/16,15:22:18,0.2727,1.344,100.000,1.3
05/10/16,16:22:19,0.2727,1.344,100.000,1.3
05/10/16,17:22:20,0.2727,1.371,100.000,1.4
05/10/16,18:22:21,0.2727,1.371,100.000,1.4
05/10/16,19:22:22,0.2727,1.371,100.000,1.4
05/10/16,20:22:23,0.2727,1.371,100.000,1.4
05/10/16,21:22:24,0.2727,1.344,100.000,1.3
05/10/16,22:22:25,0.2727,1.344,100.000,1.3
05/10/16,23:22:26,0.2727,1.344,100.000,1.3
06/10/16,00:22:27,0.2727,1.344,100.000,1.3
06/10/16,01:22:28,0.2727,1.344,100.000,1.3
06/10/16,02:22:29,0.2719,1.344,100.000,1.3
06/10/16,03:22:30,0.2727,1.344,100.000,1.3
06/10/16,04:22:31,0.2727,1.344,100.000,1.3
06/10/16,05:22:32,0.2719,1.371,100.000,1.4
06/10/16,06:22:33,0.2727,1.344,100.000,1.3
06/10/16,07:22:34,0.2727,1.344,100.000,1.3
06/10/16,08:22:35,0.2777,1.344,100.000,1.3
06/10/16,09:22:36,0.2894,1.344,100.000,1.3
06/10/16,10:22:37,0.2937,1.344,100.000,1.3
06/10/16,11:22:38,0.3133,1.425,100.000,1.4
06/10/16,12:22:39,0.3453,1.670,100.000,1.7
06/10/16,13:22:40,0.3518,1.940,100.000,1.9
06/10/16,14:22:41,0.3511,2.262,100.000,2.3
06/10/16,15:22:42,0.3424,2.503,100.000,2.5
06/10/16,16:22:43,0.3337,2.477,100.000,2.5
06/10/16,17:22:44,0.3293,2.530,100.000,2.5
06/10/16,18:22:45,0.3264,2.370,100.000,2.4
06/10/16,19:22:46,0.3177,2.289,100.000,2.3
06/10/16,20:22:47,0.3162,2.343,100.000,2.3
06/10/16,21:22:48,0.3184,2.530,100.000,2.5
06/10/16,22:22:49,0.3220,2.770,100.000,2.8
06/10/16,23:22:50,0.3308,3.036,100.000,3.0
07/10/16,00:22:51,0.3366,3.274,100.000,3.3
07/10/16,01:22:52,0.3358,3.195,100.000,3.2
07/10/16,02:22:53,0.3250,3.274,100.000,3.3
07/10/16,03:22:54,0.3184,3.301,100.000,3.3
07/10/16,04:22:55,0.3141,3.327,100.000,3.3
07/10/16,05:22:56,0.3155,3.354,100.000,3.4
07/10/16,06:22:57,0.3170,3.354,100.000,3.4
07/10/16,07:22:58,0.3170,3.327,100.000,3.3
07/10/16,08:22:59,0.3141,3.248,100.000,3.2
07/10/16,09:23:00,0.3126,3.459,100.000,3.5
07/10/16,10:23:01,0.3206,3.512,100.000,3.5
07/10/16,11:23:02,0.3475,4.194,100.000,4.2
07/10/16,12:23:03,0.3547,4.376,100.000,4.4
07/10/16,13:23:04,0.3576,4.350,100.000,4.4
07/10/16,14:23:05,0.3504,4.298,100.000,4.3
07/10/16,15:23:06,0.3409,4.428,99.900,4.4
07/10/16,16:23:07,0.3322,4.662,99.700,4.6
07/10/16,17:23:08,0.3264,4.584,99.900,4.6
07/10/16,18:23:09,0.3235,4.532,100.000,4.5
07/10/16,19:23:10,0.3220,4.428,100.000,4.4
07/10/16,20:23:11,0.3213,4.428,100.000,4.4
07/10/16,21:23:12,0.3220,4.558,100.000,4.6
07/10/16,22:23:13,0.3257,4.714,100.000,4.7
07/10/16,23:23:14,0.3235,4.584,100.000,4.6
08/10/16,00:23:15,0.3162,4.324,100.000,4.3
08/10/16,01:23:16,0.3104,4.037,100.000,4.0
08/10/16,02:23:17,0.3039,3.221,100.000,3.2
08/10/16,03:23:18,0.2981,2.770,100.000,2.8
08/10/16,04:23:19,0.2937,2.557,100.000,2.6
08/10/16,05:23:20,0.2908,2.047,100.000,2.0
08/10/16,06:23:21,0.2894,1.017,99.700,1.0
08/10/16,07:23:22,0.2872,1.208,99.800,1.2
08/10/16,08:23:23,0.2850,2.450,100.000,2.4
08/10/16,09:23:24,0.2988,5.514,100.000,5.5
08/10/16,10:23:25,0.3264,7.820,100.000,7.8
08/10/16,11:23:26,0.3366,9.040,99.900,9.0
08/10/16,12:23:27,0.3308,9.805,99.800,9.8
08/10/16,13:23:28,0.3126,10.687,98.900,10.5
08/10/16,14:23:29,0.3010,10.932,96.500,10.4
08/10/16,15:23:30,0.2959,10.663,96.500,10.1
08/10/16,16:23:31,0.2915,9.805,96.000,9.2
08/10/16,17:23:32,0.2886,8.344,95.500,7.7
08/10/16,18:23:33,0.2850,6.433,95.700,5.8
08/10/16,19:23:34,0.2828,4.089,95.600,3.5
08/10/16,20:23:35,0.2806,2.155,94.500,1.4
08/10/16,21:23:36,0.2792,1.615,95.600,1.0
08/10/16,22:23:37,0.2777,0.412,93.900,-0.5
08/10/16,23:23:38,0.2770,0.107,93.200,-0.9
09/10/16,00:23:39,0.2763,0.522,89.700,-1.0
09/10/16,01:23:40,0.2748,0.852,83.100,-1.7
09/10/16,02:23:41,0.2741,0.880,74.100,-3.2
09/10/16,03:23:42,0.2734,1.561,74.600,-2.5
09/10/16,04:23:43,0.2727,1.940,80.900,-1.0
09/10/16,05:23:44,0.2727,2.744,87.000,0.8
09/10/16,06:23:45,0.2719,2.903,89.000,1.3
09/10/16,07:23:46,0.2712,3.406,89.300,1.8
09/10/16,08:23:47,0.2712,3.958,86.100,1.8
09/10/16,09:23:48,0.2705,4.194,84.800,1.9
09/10/16,10:23:49,0.2705,4.480,91.600,3.2
09/10/16,11:23:50,0.2698,4.558,90.800,3.2
09/10/16,12:23:51,0.2698,6.433,79.100,3.1
09/10/16,13:23:52,0.2698,7.444,80.600,4.3
09/10/16,14:23:53,0.2690,6.636,78.700,3.2
09/10/16,15:23:54,0.2683,6.788,76.400,2.9
09/10/16,16:23:55,0.2683,7.142,75.300,3.1
09/10/16,17:23:56,0.2676,6.433,77.400,2.8
09/10/16,18:23:57,0.2668,5.745,79.300,2.4
09/10/16,19:23:58,0.2661,5.334,83.600,2.8
09/10/16,20:23:59,0.2654,5.437,89.700,3.9
09/10/16,21:24:00,0.2654,5.745,93.400,4.8
09/10/16,22:24:01,0.2872,6.026,96.100,5.5
09/10/16,23:24:02,0.3424,6.839,98.000,6.6
10/10/16,00:24:03,0.3496,7.015,98.600,6.8
10/10/16,01:24:04,0.3235,6.940,98.900,6.8
10/10/16,02:24:05,0.3148,6.636,99.000,6.5
10/10/16,03:24:06,0.3097,6.204,99.000,6.1
10/10/16,04:24:07,0.3308,5.565,99.100,5.4
10/10/16,05:24:08,0.3315,5.050,98.900,4.9
10/10/16,06:24:09,0.3184,3.827,98.300,3.6
10/10/16,07:24:10,0.3032,3.274,98.200,3.0
10/10/16,08:24:11,0.2959,3.168,98.200,2.9
10/10/16,09:24:12,0.2908,3.274,98.400,3.0
10/10/16,10:24:13,0.2879,3.643,98.800,3.5
10/10/16,11:24:14,0.2857,4.220,98.900,4.1
10/10/16,12:24:15,0.2843,3.512,97.700,3.2
10/10/16,13:24:16,0.2828,3.036,97.300,2.7
10/10/16,14:24:17,0.2879,2.717,97.400,2.3
10/10/16,15:24:18,0.2981,2.744,98.000,2.5
10/10/16,16:24:19,0.2988,2.823,97.900,2.5
10/10/16,17:24:20,0.2952,2.850,98.300,2.6
10/10/16,18:24:21,0.2915,1.940,97.100,1.5
10/10/16,19:24:22,0.2886,1.859,97.100,1.4
10/10/16,20:24:23,0.2865,1.724,97.000,1.3
10/10/16,21:24:24,0.2850,1.453,96.700,1.0
10/10/16,22:24:25,0.2836,1.289,96.400,0.8
10/10/16,23:24:26,0.2821,1.208,96.300,0.7
11/10/16,00:24:27,0.2814,1.480,96.500,1.0
11/10/16,01:24:28,0.2799,1.453,96.400,0.9
11/10/16,02:24:29,0.2792,1.534,96.700,1.1
11/10/16,03:24:30,0.2785,1.453,96.600,1.0
11/10/16,04:24:31,0.2777,1.289,96.100,0.7
11/10/16,05:24:32,0.2770,1.398,96.300,0.9
11/10/16,06:24:33,0.2756,1.398,96.300,0.9
11/10/16,07:24:34,0.2756,1.317,96.100,0.8
11/10/16,08:24:35,0.2748,1.480,96.600,1.0
11/10/16,09:24:36,0.2741,1.615,97.300,1.2
11/10/16,10:24:37,0.2734,1.724,97.700,1.4
11/10/16,11:24:38,0.2741,1.913,97.900,1.6
11/10/16,12:24:39,0.2850,2.983,99.000,2.8
11/10/16,13:24:40,0.3380,4.194,100.000,4.2
11/10/16,14:24:41,0.3199,4.869,100.000,4.9
11/10/16,15:24:42,0.3075,5.411,100.000,5.4
11/10/16,16:24:43,0.2995,4.688,100.000,4.7
11/10/16,17:24:44,0.2952,4.246,100.000,4.2
11/10/16,18:24:45,0.2915,3.089,99.500,3.0
11/10/16,19:24:46,0.2879,2.450,98.900,2.3
11/10/16,20:24:47,0.2857,2.128,98.500,1.9
11/10/16,21:24:48,0.2843,1.886,98.200,1.6
11/10/16,22:24:49,0.2821,1.778,98.200,1.5
11/10/16,23:24:50,0.2814,1.643,98.100,1.4
12/10/16,00:24:51,0.2799,1.534,97.900,1.2
12/10/16,01:24:52,0.2792,1.588,98.000,1.3
12/10/16,02:24:53,0.2777,1.534,98.000,1.3
12/10/16,03:24:54,0.2770,1.453,97.900,1.2
12/10/16,04:24:55,0.2763,1.344,97.700,1.0
12/10/16,05:24:56,0.2756,1.235,97.600,0.9
12/10/16,06:24:57,0.2748,1.289,97.700,1.0
12/10/16,07:24:58,0.2741,1.371,97.800,1.1
12/10/16,08:24:59,0.2741,1.724,98.400,1.5
12/10/16,09:25:00,0.2748,2.530,99.700,2.5
12/10/16,10:25:01,0.2770,2.930,99.900,2.9
12/10/16,11:25:02,0.2777,4.844,100.000,4.8
12/10/16,12:25:03,0.2777,4.818,100.000,4.8
12/10/16,13:25:04,0.2777,7.368,100.000,7.4
12/10/16,14:25:05,0.2777,7.167,100.000,7.2
12/10/16,15:25:06,0.2777,8.020,100.000,8.0
12/10/16,16:25:07,0.2770,6.864,100.000,6.9
12/10/16,17:25:08,0.2770,6.204,100.000,6.2
12/10/16,18:25:09,0.2763,5.514,100.000,5.5
12/10/16,19:25:10,0.2763,4.662,100.000,4.7
12/10/16,20:25:11,0.2756,3.958,99.800,3.9
12/10/16,21:25:12,0.2763,3.591,99.700,3.5
12/10/16,22:25:13,0.2770,3.116,99.500,3.0
12/10/16,23:25:14,0.2770,2.450,99.100,2.3
13/10/16,00:25:15,0.2763,1.832,98.400,1.6
13/10/16,01:25:16,0.2756,1.588,98.600,1.4
13/10/16,02:25:17,0.2756,1.398,98.600,1.2
13/10/16,03:25:18,0.2741,1.099,98.200,0.8
13/10/16,04:25:19,0.2734,0.989,97.800,0.7
13/10/16,05:25:20,0.2734,0.962,97.700,0.6
13/10/16,06:25:21,0.2727,0.852,97.500,0.5
13/10/16,07:25:22,0.2727,0.934,97.300,0.6
13/10/16,08:25:23,0.2719,1.153,97.900,0.9
13/10/16,09:25:24,0.2712,1.480,98.700,1.3
13/10/16,10:25:25,0.2748,6.051,99.900,6.0
13/10/16,11:25:26,0.2850,8.841,100.000,8.9
13/10/16,12:25:27,0.2857,10.492,100.000,10.5
13/10/16,13:25:28,0.2857,11.613,100.000,11.6
13/10/16,14:25:29,0.2843,11.467,99.800,11.5
13/10/16,15:25:30,0.2828,11.443,97.700,11.1
13/10/16,16:25:31,0.2806,10.247,95.600,9.6
13/10/16,17:25:32,0.2792,8.568,94.800,7.8
13/10/16,18:25:33,0.2777,7.091,96.400,6.6
13/10/16,19:25:34,0.2763,5.050,96.400,4.5
13/10/16,20:25:35,0.2741,3.063,95.500,2.4
13/10/16,21:25:36,0.2734,1.994,95.000,1.3
13/10/16,22:25:37,0.2719,1.398,95.000,0.7
13/10/16,23:25:38,0.2712,1.588,96.200,1.0
14/10/16,00:25:39,0.2698,0.522,94.600,-0.2
14/10/16,01:25:40,0.2698,-0.339,92.700,-1.4
14/10/16,02:25:41,0.2690,-0.535,92.500,-1.6
14/10/16,03:25:42,0.2690,-0.676,91.400,-1.9
14/10/16,04:25:43,0.2683,-0.902,87.900,-2.7
14/10/16,05:25:44,0.2683,-0.930,85.700,-3.0
14/10/16,06:25:45,0.2676,-0.676,86.800,-2.6
14/10/16,07:25:46,0.2661,-0.116,88.500,-1.8
14/10/16,08:25:47,0.2647,0.880,95.100,0.2
14/10/16,09:25:48,0.2647,3.406,98.000,3.1
14/10/16,10:25:49,0.2639,7.720,86.100,5.6
14/10/16,11:25:50,0.2639,11.273,79.800,7.9
14/10/16,12:25:51,0.2647,12.920,75.900,8.8
14/10/16,13:25:52,0.2654,14.050,73.300,9.4
14/10/16,14:25:53,0.2647,12.485,69.700,7.1
14/10/16,15:25:54,0.2639,11.783,70.900,6.7
14/10/16,16:25:55,0.2632,10.858,72.900,6.2
14/10/16,17:25:56,0.2625,9.386,75.300,5.2
14/10/16,18:25:57,0.2610,7.720,80.500,4.6
14/10/16,19:25:58,0.2603,6.179,85.600,4.0
14/10/16,20:25:59,0.2603,5.949,89.400,4.3
14/10/16,21:26:00,0.2596,5.539,91.400,4.3
14/10/16,22:26:01,0.2589,4.584,91.600,3.3
14/10/16,23:26:02,0.2581,4.037,92.500,2.9
15/10/16,00:26:03,0.2574,3.643,92.700,2.6
15/10/16,01:26:04,0.2567,2.744,91.800,1.5
15/10/16,02:26:05,0.2567,2.584,87.000,0.6
15/10/16,03:26:06,0.2567,2.610,89.800,1.1
15/10/16,04:26:07,0.2560,2.503,92.100,1.4
15/10/16,05:26:08,0.2560,2.450,93.300,1.5
15/10/16,06:26:09,0.2560,2.423,94.100,1.6
15/10/16,07:26:10,0.2552,2.983,94.900,2.2
15/10/16,08:26:11,0.2552,4.428,94.900,3.7
15/10/16,09:26:12,0.2552,6.255,91.100,4.9
15/10/16,10:26:13,0.2552,8.593,85.000,6.2
15/10/16,11:26:14,0.2552,10.026,79.200,6.6
15/10/16,12:26:15,0.2552,10.687,75.800,6.6
15/10/16,13:26:16,0.2545,10.026,76.400,6.1
15/10/16,14:26:17,0.2538,10.369,76.700,6.5
15/10/16,15:26:18,0.2538,9.460,78.000,5.8
15/10/16,16:26:19,0.2530,9.287,78.500,5.8
15/10/16,17:26:20,0.2523,7.720,80.800,4.6
15/10/16,18:26:21,0.2516,7.041,86.300,4.9
15/10/16,19:26:22,0.2509,6.408,88.700,4.7
15/10/16,20:26:23,0.2509,5.898,91.000,4.5
15/10/16,21:26:24,0.2501,5.462,92.300,4.3
15/10/16,22:26:25,0.2494,5.102,92.500,4.0
15/10/16,23:26:26,0.2494,4.999,92.700,3.9
16/10/16,00:26:27,0.2494,4.869,92.600,3.8
16/10/16,01:26:28,0.2494,4.714,92.500,3.6
16/10/16,02:26:29,0.2487,4.662,92.200,3.5
16/10/16,03:26:30,0.2487,4.610,92.500,3.5
16/10/16,04:26:31,0.2487,4.973,92.400,3.8
16/10/16,05:26:32,0.2487,5.102,92.200,3.9
16/10/16,06:26:33,0.2480,4.921,92.800,3.9
16/10/16,07:26:34,0.2480,4.844,93.800,3.9
16/10/16,08:26:35,0.2480,5.924,93.100,4.9
16/10/16,09:26:36,0.2480,6.965,90.600,5.5
16/10/16,10:26:37,0.2480,8.120,88.700,6.4
16/10/16,11:26:38,0.2480,9.287,86.000,7.1
16/10/16,12:26:39,0.2472,9.879,83.700,7.3
16/10/16,13:26:40,0.2472,10.663,82.100,7.7
16/10/16,14:26:41,0.2465,9.879,81.500,6.9
16/10/16,15:26:42,0.2458,9.386,84.100,6.8
16/10/16,16:26:43,0.2451,8.344,88.600,6.6
16/10/16,17:26:44,0.2443,8.120,95.100,7.4
16/10/16,18:26:45,0.2451,8.270,96.800,7.8
16/10/16,19:26:46,0.2451,8.095,97.500,7.7
16/10/16,20:26:47,0.2458,7.770,97.800,7.5
16/10/16,21:26:48,0.2843,7.494,97.900,7.2
16/10/16,22:26:49,0.3097,6.965,98.200,6.7
16/10/16,23:26:50,0.3344,6.051,97.700,5.7
17/10/16,00:26:51,0.3358,4.766,97.000,4.3
17/10/16,01:26:52,0.3293,3.617,96.200,3.1
17/10/16,02:26:53,0.3097,3.380,96.300,2.8
17/10/16,03:26:54,0.3017,3.195,96.600,2.7
17/10/16,04:26:55,0.3003,2.850,96.200,2.3
17/10/16,05:26:56,0.2974,2.850,96.000,2.3
17/10/16,06:26:57,0.2944,2.956,96.000,2.4
17/10/16,07:26:58,0.2915,2.983,96.100,2.4
17/10/16,08:26:59,0.2937,3.538,96.800,3.1
17/10/16,09:27:00,0.2923,4.558,98.000,4.3
17/10/16,10:27:01,0.2894,6.000,99.400,5.9
17/10/16,11:27:02,0.2865,7.895,98.700,7.7
17/10/16,12:27:03,0.2843,9.089,94.100,8.2
17/10/16,13:27:04,0.2828,9.780,85.800,7.5
17/10/16,14:27:05,0.2806,10.614,83.100,7.9
17/10/16,15:27:06,0.2792,7.995,77.600,4.3
17/10/16,16:27:07,0.2777,6.636,81.900,3.8
17/10/16,17:27:08,0.2763,5.231,88.500,3.5
17/10/16,18:27:09,0.2741,4.792,89.200,3.2
17/10/16,19:27:10,0.2734,3.880,88.800,2.2
17/10/16,20:27:11,0.2719,3.591,90.200,2.1
17/10/16,21:27:12,0.2712,2.983,90.000,1.5
17/10/16,22:27:13,0.2705,3.036,91.000,1.7
17/10/16,23:27:14,0.2698,2.983,92.000,1.8
18/10/16,00:27:15,0.2690,2.903,93.300,1.9
18/10/16,01:27:16,0.2683,2.770,94.300,1.9
18/10/16,02:27:17,0.2676,2.370,94.700,1.6
18/10/16,03:27:18,0.2676,2.610,95.000,1.9
18/10/16,04:27:19,0.2668,2.850,95.000,2.1
18/10/16,05:27:20,0.2668,2.983,95.000,2.3
18/10/16,06:27:21,0.2668,3.009,95.100,2.3
18/10/16,07:27:22,0.2668,3.009,95.200,2.3
18/10/16,08:27:23,0.2668,3.063,95.400,2.4
18/10/16,09:27:24,0.2668,3.063,95.500,2.4
18/10/16,10:27:25,0.2676,3.063,95.600,2.4
18/10/16,11:27:26,0.2676,3.063,95.800,2.5
18/10/16,12:27:27,0.2683,3.036,95.900,2.4
18/10/16,13:27:28,0.2698,2.983,96.100,2.4
18/10/16,14:27:29,0.3373,2.930,96.200,2.4
18/10/16,15:27:30,0.3199,2.877,96.300,2.3
18/10/16,16:27:31,0.3046,2.850,96.400,2.3
18/10/16,17:27:32,0.2995,2.823,96.500,2.3
18/10/16,18:27:33,0.2974,2.770,96.500,2.3
18/10/16,19:27:34,0.2959,2.744,96.600,2.3
18/10/16,20:27:35,0.2944,2.717,96.600,2.2
18/10/16,21:27:36,0.2937,2.770,96.700,2.3
18/10/16,22:27:37,0.2923,2.717,96.800,2.3
18/10/16,23:27:38,0.2915,2.717,96.800,2.3
19/10/16,00:27:39,0.2908,2.690,96.800,2.2
19/10/16,01:27:40,0.2901,2.664,96.900,2.2
19/10/16,02:27:41,0.2886,2.664,97.000,2.2
19/10/16,03:27:42,0.2879,2.637,97.000,2.2
19/10/16,04:27:43,0.2879,2.610,97.100,2.2
19/10/16,05:27:44,0.2865,2.584,97.200,2.2
19/10/16,06:27:45,0.2865,2.557,97.300,2.2
19/10/16,07:27:46,0.2857,2.530,97.200,2.1
19/10/16,08:27:47,0.2843,2.557,97.300,2.2
19/10/16,09:27:48,0.2843,2.584,97.400,2.2
19/10/16,10:27:49,0.2836,2.664,97.400,2.3
19/10/16,11:27:50,0.2836,2.717,97.400,2.3
19/10/16,12:27:51,0.2836,2.744,97.500,2.4
19/10/16,13:27:52,0.2843,2.823,97.500,2.5
19/10/16,14:27:53,0.2915,2.930,97.500,2.6
19/10/16,15:27:54,0.3119,2.877,97.200,2.5
19/10/16,16:27:55,0.3097,2.983,96.800,2.5
19/10/16,17:27:56,0.3053,2.744,95.700,2.1
19/10/16,18:27:57,0.2995,2.557,95.100,1.9
19/10/16,19:27:58,0.2959,2.021,94.300,1.2
19/10/16,20:27:59,0.2923,1.670,94.200,0.8
19/10/16,21:28:00,0.2908,1.697,94.400,0.9
19/10/16,22:28:01,0.2886,1.153,93.400,0.2
19/10/16,23:28:02,0.2872,0.989,92.700,-0.1
20/10/16,00:28:03,0.2865,0.687,92.300,-0.4
20/10/16,01:28:04,0.2850,0.439,91.100,-0.8
20/10/16,02:28:05,0.2843,0.495,89.100,-1.1
20/10/16,03:28:06,0.2836,0.412,88.100,-1.3
20/10/16,04:28:07,0.2821,0.273,88.700,-1.4
20/10/16,05:28:08,0.2814,0.107,89.700,-1.4
20/10/16,06:28:09,0.2806,0.079,90.700,-1.3
20/10/16,07:28:10,0.2792,0.356,91.800,-0.8
20/10/16,08:28:11,0.2785,0.660,91.600,-0.6
20/10/16,09:28:12,0.2777,0.825,90.000,-0.6
20/10/16,10:28:13,0.2770,1.724,88.300,-0.0
20/10/16,11:28:14,0.2763,2.450,86.200,0.4
20/10/16,12:28:15,0.2777,3.248,85.400,1.0
20/10/16,13:28:16,0.3242,3.617,85.400,1.4
20/10/16,14:28:17,0.3235,3.722,84.500,1.4
