"Date","Time, GMT+11:00","Rain, mm (SEN S/N: 668163)","Temp, ¡C (SEN S/N: 684635)","Temp, ¡C (SEN S/N: 684636)","Temp, ¡C (SEN S/N: 684637)","Temp, ¡C (SEN S/N: 684638)","Temp, ¡C (SEN S/N: 699195)","RH, % (SEN S/N: 699195)","DewPt, ¡C (SEN S/N: 699195)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 809009)","Gust Speed, m/s (SEN S/N: 809009)"
15-11-2005,07:07:08,5.08,9.460,9.485,8.742,0.163,1.60,1.00,-49.0,13.7,4.19,12.18
15-11-2005,08:07:08,0.76,9.238,9.361,8.295,1.967,2.03,1.00,-48.8,188.7,1.52,6.09
15-11-2005,09:07:08,0.00,8.941,9.213,7.870,2.503,2.03,1.00,-48.8,103.7,4.95,9.52
15-11-2005,10:07:08,0.00,8.643,9.040,7.544,4.220,2.46,1.00,-48.5,346.2,7.23,12.56
15-11-2005,11:07:08,0.00,8.419,8.866,7.419,5.616,2.46,1.00,-48.5,533.7,9.14,14.09
15-11-2005,12:07:08,0.25,8.295,8.717,7.469,6.026,2.89,1.00,-48.2,531.2,7.99,14.85
15-11-2005,13:07:08,0.76,8.245,8.593,7.619,6.813,3.31,1.00,-48.0,683.7,7.99,14.09
15-11-2005,14:07:08,0.25,8.245,8.494,7.770,8.120,3.31,1.00,-48.0,883.7,9.52,15.99
15-11-2005,15:07:08,0.00,8.319,8.444,7.995,10.883,4.15,1.00,-47.5,1436.2,10.28,16.37
15-11-2005,16:07:08,0.00,8.419,8.419,8.319,7.091,3.31,1.00,-48.0,626.2,9.14,14.09
15-11-2005,17:07:08,0.00,8.568,8.419,8.469,5.437,2.89,1.00,-48.2,296.2,7.23,12.94
15-11-2005,18:07:08,0.25,8.643,8.444,8.469,5.231,2.89,1.00,-48.2,293.7,7.99,13.70
15-11-2005,19:07:08,0.00,8.668,8.469,8.394,3.985,2.46,1.00,-48.5,168.7,9.52,15.23
15-11-2005,20:07:08,0.00,8.618,8.469,8.245,2.877,1.60,1.00,-49.0,38.7,9.52,15.23
15-11-2005,21:07:08,0.00,8.543,8.469,8.020,1.643,0.73,1.00,-49.6,1.2,9.14,15.23
15-11-2005,22:07:08,0.00,8.419,8.419,7.745,0.550,0.29,1.00,-49.9,1.2,9.52,15.23
15-11-2005,23:07:08,0.00,8.270,8.369,7.419,0.329,-0.16,1.00,-50.1,1.2,9.14,15.61
16-11-2005,00:07:08,0.00,8.095,8.295,7.142,0.218,-0.16,1.00,-50.1,1.2,7.99,14.09
16-11-2005,01:07:08,0.00,7.920,8.220,6.914,0.135,-0.61,1.00,-50.4,1.2,6.85,12.94
16-11-2005,02:07:08,0.00,7.745,8.120,6.712,-0.171,-1.06,1.00,-50.7,1.2,7.61,12.18
16-11-2005,03:07:08,0.00,7.569,8.020,6.535,-1.327,-1.06,1.00,-50.7,1.2,6.85,11.04
16-11-2005,04:07:08,0.00,7.419,7.895,6.331,-1.727,-0.61,1.00,-50.4,1.2,6.85,9.52
16-11-2005,05:07:08,0.00,7.268,7.795,6.128,-1.670,-0.16,1.00,-50.1,1.2,6.85,10.28
16-11-2005,06:07:08,0.00,7.091,7.695,5.924,-1.384,0.73,1.00,-49.6,8.7,6.09,9.52
16-11-2005,07:07:08,0.00,6.940,7.569,5.719,0.384,4.15,1.00,-47.5,288.7,4.57,6.85
16-11-2005,08:07:08,0.00,6.788,7.444,5.565,4.973,7.43,1.00,-45.4,603.7,3.43,7.23
16-11-2005,09:07:08,0.00,6.661,7.343,5.539,10.687,8.63,1.00,-44.7,1176.2,3.43,7.61
16-11-2005,10:07:08,0.00,6.636,7.242,6.026,21.079,8.63,1.00,-44.7,1593.7,2.66,6.47
16-11-2005,11:07:08,0.00,6.864,7.192,7.041,26.940,10.21,1.00,-43.7,1893.7,2.28,7.23
16-11-2005,12:07:08,0.00,7.343,7.192,8.394,27.949,10.99,1.00,-43.2,2088.7,2.66,7.23
16-11-2005,13:07:08,0.00,8.020,7.343,9.756,28.642,11.77,1.00,-42.8,2173.7,3.05,7.23
16-11-2005,14:07:08,0.00,8.767,7.569,10.932,28.419,12.55,1.00,-42.3,2151.2,2.28,6.09
16-11-2005,15:07:08,0.00,9.509,7.870,11.953,28.122,12.16,1.00,-42.5,2016.2,3.05,8.38
16-11-2005,16:07:08,0.00,10.198,8.220,12.678,26.280,12.55,1.00,-42.3,1771.2,3.05,7.99
16-11-2005,17:07:08,0.00,10.761,8.593,13.040,21.628,11.77,1.00,-42.8,1418.7,3.43,7.23
16-11-2005,18:07:08,0.00,11.127,8.916,13.088,17.177,10.99,1.00,-43.2,991.2,3.05,5.71
16-11-2005,19:07:08,0.00,11.297,9.213,12.871,10.663,9.42,1.00,-44.2,526.2,3.05,5.71
16-11-2005,20:07:08,0.00,11.321,9.435,12.413,6.179,6.22,1.00,-46.2,106.2,1.90,4.19
16-11-2005,21:07:08,0.00,11.175,9.583,11.807,2.182,4.99,1.00,-46.9,1.2,0.38,1.14
16-11-2005,22:07:08,0.00,10.932,9.657,11.053,0.246,4.57,1.00,-47.2,1.2,0.00,1.14
16-11-2005,23:07:08,0.00,10.614,9.657,10.345,-0.143,3.31,1.00,-48.0,1.2,0.38,1.90
17-11-2005,00:07:08,0.00,10.247,9.583,9.657,-0.732,4.57,1.00,-47.2,1.2,0.00,1.52
17-11-2005,01:07:08,0.00,9.854,9.485,9.089,-0.535,2.89,1.00,-48.2,1.2,0.76,2.28
17-11-2005,02:07:08,0.00,9.509,9.336,8.593,-0.930,2.89,1.00,-48.2,1.2,1.14,3.05
17-11-2005,03:07:08,0.00,9.163,9.188,8.145,-0.732,3.31,1.00,-48.0,1.2,1.90,3.43
17-11-2005,04:07:08,0.00,8.866,9.015,7.770,-0.902,2.03,1.00,-48.8,1.2,1.90,4.19
17-11-2005,05:07:08,0.00,8.593,8.841,7.444,-0.116,5.40,1.00,-46.7,1.2,2.66,4.95
17-11-2005,06:07:08,0.00,8.319,8.693,7.167,0.770,6.22,1.00,-46.2,8.7,3.43,6.85
17-11-2005,07:07:08,0.00,8.095,8.519,6.965,1.615,7.43,1.00,-45.4,273.7,1.90,6.09
17-11-2005,08:07:08,0.00,7.920,8.369,6.864,5.872,9.03,1.00,-44.5,733.7,3.05,5.71
17-11-2005,09:07:08,0.00,7.820,8.245,7.142,11.224,10.60,1.00,-43.5,1193.7,2.28,4.95
17-11-2005,10:07:08,0.00,7.920,8.145,7.820,23.497,12.16,1.00,-42.5,1591.2,2.66,6.47
17-11-2005,11:07:08,0.00,8.220,8.095,8.817,31.433,13.70,1.00,-41.6,1783.7,1.90,5.33
17-11-2005,12:07:08,0.00,8.742,8.145,10.026,35.555,13.70,1.00,-41.6,2033.7,1.52,5.33
17-11-2005,13:07:08,0.00,9.410,8.295,11.419,29.665,13.32,1.00,-41.8,1508.7,1.14,4.19
17-11-2005,14:07:08,0.00,10.124,8.543,12.461,28.617,13.32,1.00,-41.8,1401.2,1.90,5.33
17-11-2005,15:07:08,0.00,10.736,8.841,13.112,29.090,14.85,1.00,-40.9,1451.2,2.66,6.85
17-11-2005,16:07:08,0.00,11.224,9.163,13.594,33.887,15.23,1.00,-40.7,1791.2,3.05,6.47
17-11-2005,17:07:08,0.00,11.662,9.460,14.146,30.217,14.47,1.00,-41.1,1516.2,3.05,5.71
17-11-2005,18:07:08,0.00,12.098,9.780,14.481,20.579,13.32,1.00,-41.8,726.2,3.05,5.33
17-11-2005,19:07:08,0.00,12.389,10.075,14.337,16.844,12.16,1.00,-42.5,463.7,3.05,5.33
17-11-2005,20:07:08,0.00,12.461,10.320,13.954,10.834,9.82,1.00,-44.0,108.7,2.66,4.19
17-11-2005,21:07:08,0.00,12.389,10.492,13.377,7.519,8.63,1.00,-44.7,1.2,1.90,3.81
17-11-2005,22:07:08,0.00,12.195,10.590,12.703,5.024,7.43,1.00,-45.4,1.2,0.76,2.66
17-11-2005,23:07:08,0.00,11.929,10.614,12.025,4.506,8.23,1.00,-44.9,1.2,0.00,1.90
18-11-2005,00:07:08,0.00,11.589,10.590,11.394,3.274,5.81,1.00,-46.4,1.2,0.76,1.90
18-11-2005,01:07:08,0.00,11.248,10.516,10.834,3.274,8.23,1.00,-44.9,1.2,2.28,5.33
18-11-2005,02:07:08,0.00,10.932,10.394,10.345,5.924,8.23,1.00,-44.9,1.2,3.81,6.85
18-11-2005,03:07:08,0.00,10.614,10.271,10.026,5.334,7.43,1.00,-45.4,1.2,3.43,6.47
18-11-2005,04:07:08,0.00,10.394,10.124,9.805,2.823,6.62,1.00,-45.9,1.2,2.28,5.33
18-11-2005,05:07:08,0.00,10.173,10.001,9.509,1.643,5.40,1.00,-46.7,1.2,3.05,5.71
18-11-2005,06:07:08,0.00,9.952,9.854,9.188,1.534,7.83,1.00,-45.2,11.2,3.81,6.09
18-11-2005,07:07:08,0.00,9.731,9.731,8.891,2.316,10.21,1.00,-43.7,268.7,3.43,6.09
18-11-2005,08:07:08,0.00,9.509,9.583,8.668,7.167,12.16,1.00,-42.5,738.7,3.43,5.33
18-11-2005,09:07:08,0.00,9.361,9.460,8.817,13.522,11.77,1.00,-42.8,1188.7,4.19,6.85
18-11-2005,10:07:08,0.00,9.386,9.361,9.336,23.761,12.93,1.00,-42.1,1578.7,5.33,8.76
18-11-2005,11:07:08,0.00,9.608,9.287,10.075,30.444,12.93,1.00,-42.1,1821.2,4.57,7.61
18-11-2005,12:07:08,0.00,9.952,9.312,11.005,31.077,13.70,1.00,-41.6,1963.7,5.71,9.14
18-11-2005,13:07:08,0.00,10.418,9.410,11.904,34.519,14.09,1.00,-41.4,2183.7,5.71,9.52
18-11-2005,14:07:08,0.00,10.932,9.583,12.799,31.408,12.93,1.00,-42.1,1751.2,4.57,8.38
18-11-2005,15:07:08,0.00,11.467,9.780,13.497,24.653,14.09,1.00,-41.4,1201.2,5.33,8.38
18-11-2005,16:07:08,0.00,11.880,10.026,13.690,22.393,12.93,1.00,-42.1,986.2,6.09,9.14
18-11-2005,17:07:08,0.00,12.122,10.271,13.666,19.413,12.93,1.00,-42.1,731.2,4.95,8.76
18-11-2005,18:07:08,0.00,12.243,10.467,13.497,17.748,12.16,1.00,-42.5,463.7,4.19,6.85
18-11-2005,19:07:08,0.00,12.268,10.614,13.281,13.882,10.99,1.00,-43.2,226.2,4.95,7.61
18-11-2005,20:07:08,0.00,12.219,10.736,12.920,10.614,10.60,1.00,-43.5,43.7,3.43,6.47
18-11-2005,21:07:08,0.00,12.098,10.785,12.509,9.608,10.60,1.00,-43.5,1.2,3.43,7.23
18-11-2005,22:07:08,0.00,11.904,10.785,12.074,9.632,11.38,1.00,-43.0,1.2,5.33,12.94
18-11-2005,23:07:08,0.00,11.710,10.785,11.710,9.731,10.60,1.00,-43.5,1.2,7.99,14.85
19-11-2005,00:07:08,0.25,11.492,10.736,11.394,8.270,8.63,1.00,-44.7,1.2,7.99,17.13
19-11-2005,01:07:08,0.76,11.321,10.663,11.127,7.343,8.23,1.00,-44.9,1.2,9.52,19.03
19-11-2005,02:07:08,0.00,11.127,10.590,10.858,6.965,8.23,1.00,-44.9,1.2,9.52,16.75
19-11-2005,03:07:08,0.00,10.956,10.492,10.590,7.192,9.03,1.00,-44.5,1.2,9.90,19.80
19-11-2005,04:07:08,0.00,10.761,10.418,10.369,7.116,9.03,1.00,-44.5,1.2,10.28,19.03
19-11-2005,05:07:08,0.00,10.590,10.320,10.124,6.788,8.63,1.00,-44.7,1.2,7.99,14.47
19-11-2005,06:07:08,0.00,10.418,10.222,9.903,7.343,8.63,1.00,-44.7,6.2,7.23,12.56
19-11-2005,07:07:08,0.00,10.271,10.100,9.731,7.368,9.42,1.00,-44.2,268.7,5.33,10.28
19-11-2005,08:07:08,0.00,10.124,10.001,9.632,9.435,10.60,1.00,-43.5,731.2,4.57,9.90
19-11-2005,09:07:08,0.00,10.051,9.928,9.829,13.546,12.16,1.00,-42.5,1168.7,5.71,11.04
19-11-2005,10:07:08,0.00,10.124,9.854,10.320,21.604,12.55,1.00,-42.3,1578.7,6.09,11.80
19-11-2005,11:07:08,0.00,10.345,9.829,10.980,25.404,12.55,1.00,-42.3,1781.2,7.23,14.47
19-11-2005,12:07:08,0.00,10.687,9.879,11.686,28.369,13.70,1.00,-41.6,2073.7,7.61,13.32
19-11-2005,13:07:08,0.00,11.053,9.952,12.389,29.740,13.32,1.00,-41.8,1958.7,6.85,11.80
19-11-2005,14:07:08,0.00,11.467,10.100,13.016,27.579,14.09,1.00,-41.4,1751.2,6.09,11.42
19-11-2005,15:07:08,0.00,11.832,10.271,13.522,31.791,13.70,1.00,-41.6,2148.7,6.47,11.42
19-11-2005,16:07:08,0.00,12.195,10.467,14.050,27.186,12.55,1.00,-42.3,1533.7,5.71,9.90
19-11-2005,17:07:08,0.00,12.534,10.687,14.266,21.987,12.16,1.00,-42.5,1111.2,5.71,10.28
19-11-2005,18:07:08,0.00,12.727,10.883,14.146,16.153,11.77,1.00,-42.8,543.7,4.95,9.14
19-11-2005,19:07:08,0.00,12.775,11.053,13.786,13.401,10.60,1.00,-43.5,311.2,3.81,7.23
19-11-2005,20:07:08,0.00,12.678,11.151,13.353,9.608,8.63,1.00,-44.7,111.2,2.66,6.09
19-11-2005,21:07:08,0.00,12.509,11.224,12.823,6.357,6.22,1.00,-46.2,1.2,0.00,2.28
19-11-2005,22:07:08,0.00,12.268,11.224,12.243,5.437,5.81,1.00,-46.4,1.2,0.00,1.14
19-11-2005,23:07:08,0.00,12.001,11.175,11.734,6.458,5.40,1.00,-46.7,1.2,0.00,1.52
20-11-2005,00:07:08,0.00,11.710,11.102,11.346,7.192,5.81,1.00,-46.4,1.2,0.38,2.28
20-11-2005,01:07:08,0.00,11.467,10.980,11.053,6.864,5.40,1.00,-46.7,1.2,0.76,2.28
20-11-2005,02:07:08,0.00,11.273,10.883,10.834,6.458,4.57,1.00,-47.2,1.2,0.38,2.66
20-11-2005,03:07:08,0.00,11.102,10.761,10.663,5.024,3.31,1.00,-48.0,1.2,0.00,1.90
20-11-2005,04:07:08,0.00,10.932,10.663,10.418,3.696,1.60,1.00,-49.0,1.2,0.00,1.52
20-11-2005,05:07:08,0.00,10.736,10.565,10.124,1.697,1.17,1.00,-49.3,1.2,0.00,1.14
20-11-2005,06:07:08,0.00,10.541,10.467,9.780,0.934,0.29,1.00,-49.9,11.2,0.00,2.28
20-11-2005,07:07:08,0.00,10.320,10.345,9.386,2.316,2.89,1.00,-48.2,243.7,0.00,1.52
20-11-2005,08:07:08,0.00,10.075,10.198,9.114,6.306,6.22,1.00,-46.2,653.7,0.00,1.14
20-11-2005,09:07:08,0.00,9.903,10.075,9.287,13.137,10.60,1.00,-43.5,1221.2,0.38,3.43
20-11-2005,10:07:08,0.00,9.977,9.952,10.001,25.380,10.99,1.00,-43.2,1583.7,1.90,4.19
20-11-2005,11:07:08,0.00,10.271,9.903,11.029,33.157,10.99,1.00,-43.2,1903.7,2.28,6.85
20-11-2005,12:07:08,0.00,10.736,9.952,12.219,35.609,12.93,1.00,-42.1,2031.2,2.28,5.71
20-11-2005,13:07:08,0.00,11.346,10.100,13.449,40.573,13.32,1.00,-41.8,2323.7,3.43,7.23
20-11-2005,14:07:08,0.00,12.025,10.296,14.601,37.425,14.85,1.00,-40.9,2318.7,3.05,7.23
20-11-2005,15:07:08,0.00,12.703,10.590,15.557,35.395,12.93,1.00,-42.1,1753.7,1.90,5.71
20-11-2005,16:07:08,0.00,13.353,10.907,16.177,22.321,12.55,1.00,-42.3,686.2,1.52,4.19
20-11-2005,17:07:08,0.00,13.762,11.273,16.058,16.415,10.99,1.00,-43.2,386.2,3.05,4.95
20-11-2005,18:07:08,0.00,13.882,11.565,15.557,17.034,10.21,1.00,-43.7,556.2,3.05,4.95
20-11-2005,19:07:08,0.00,13.858,11.759,15.151,12.485,9.03,1.00,-44.5,258.7,3.05,4.95
20-11-2005,20:07:08,0.00,13.738,11.880,14.649,8.693,7.43,1.00,-45.4,48.7,1.90,4.57
20-11-2005,21:07:08,0.00,13.546,11.953,14.050,4.740,5.81,1.00,-46.4,1.2,0.38,2.66
20-11-2005,22:07:08,0.00,13.257,11.953,13.353,4.714,4.99,1.00,-46.9,1.2,0.00,1.90
20-11-2005,23:07:08,0.00,12.920,11.904,12.727,4.402,3.74,1.00,-47.7,1.2,0.00,1.90
21-11-2005,00:07:08,0.00,12.582,11.807,12.219,1.643,4.15,1.00,-47.5,1.2,0.00,1.14
21-11-2005,01:07:08,0.00,12.268,11.686,11.710,0.356,5.81,1.00,-46.4,1.2,0.00,1.52
21-11-2005,02:07:08,0.00,11.929,11.540,11.175,1.994,8.63,1.00,-44.7,1.2,1.14,4.19
21-11-2005,03:07:08,0.00,11.613,11.394,10.736,5.591,9.42,1.00,-44.2,1.2,3.81,6.85
21-11-2005,04:07:08,0.00,11.321,11.224,10.467,5.693,8.63,1.00,-44.7,1.2,3.81,6.85
21-11-2005,05:07:08,0.00,11.078,11.053,10.296,5.514,8.23,1.00,-44.9,1.2,4.57,6.85
21-11-2005,06:07:08,0.00,10.883,10.907,10.124,5.024,7.83,1.00,-45.2,11.2,3.81,6.85
21-11-2005,07:07:08,0.00,10.712,10.761,9.952,6.382,8.63,1.00,-44.7,283.7,4.95,8.38
21-11-2005,08:07:08,0.00,10.565,10.638,9.903,9.213,9.42,1.00,-44.2,743.7,6.09,8.76
21-11-2005,09:07:08,0.00,10.492,10.516,10.100,15.151,10.60,1.00,-43.5,1198.7,5.71,8.38
21-11-2005,10:07:08,0.00,10.565,10.418,10.614,24.944,11.77,1.00,-42.8,1596.2,5.33,9.14
21-11-2005,11:07:08,0.00,10.785,10.394,11.419,33.914,12.55,1.00,-42.3,1903.7,4.19,7.23
21-11-2005,12:07:08,0.00,11.200,10.418,12.509,36.444,13.70,1.00,-41.6,2106.2,3.81,7.99
21-11-2005,13:07:08,0.00,11.734,10.541,13.666,35.877,14.09,1.00,-41.4,2196.2,4.57,7.99
21-11-2005,14:07:08,0.00,12.340,10.736,14.649,34.466,14.85,1.00,-40.9,2178.7,4.57,8.38
21-11-2005,15:07:08,0.00,12.944,10.980,15.461,33.495,14.47,1.00,-41.1,2058.7,4.95,8.76
21-11-2005,16:07:08,0.00,13.473,11.273,15.963,32.613,15.23,1.00,-40.7,1813.7,4.57,7.99
21-11-2005,17:07:08,0.00,13.906,11.565,16.225,30.117,14.47,1.00,-41.1,1466.2,4.57,7.61
21-11-2005,18:07:08,0.00,14.170,11.856,16.201,24.919,14.47,1.00,-41.1,1036.2,4.19,7.99
21-11-2005,19:07:08,0.00,14.290,12.074,15.891,18.319,13.70,1.00,-41.6,556.2,2.66,5.33
21-11-2005,20:07:08,0.00,14.242,12.268,15.366,9.829,12.16,1.00,-42.5,126.2,0.00,2.28
21-11-2005,21:07:08,0.00,14.074,12.364,14.673,4.350,9.42,1.00,-44.2,1.2,0.00,1.14
21-11-2005,22:07:08,0.00,13.786,12.389,13.882,5.050,9.42,1.00,-44.2,1.2,0.00,0.76
21-11-2005,23:07:08,0.00,13.425,12.340,13.233,7.494,9.42,1.00,-44.2,1.2,0.00,1.14
22-11-2005,00:07:08,0.00,13.088,12.268,12.751,10.001,9.42,1.00,-44.2,1.2,0.00,1.52
22-11-2005,01:07:08,0.00,12.799,12.147,12.485,8.444,8.63,1.00,-44.7,1.2,0.00,1.90
22-11-2005,02:07:08,0.00,12.582,12.025,12.243,5.898,6.62,1.00,-45.9,1.2,0.00,1.14
22-11-2005,03:07:08,0.00,12.364,11.904,11.953,4.298,8.63,1.00,-44.7,1.2,2.28,4.95
22-11-2005,04:07:08,0.00,12.147,11.783,11.565,6.026,9.03,1.00,-44.5,1.2,3.43,5.71
22-11-2005,05:07:08,0.00,11.904,11.662,11.248,5.616,8.63,1.00,-44.7,1.2,3.43,5.33
22-11-2005,06:07:08,0.00,11.686,11.540,11.005,6.102,9.03,1.00,-44.5,13.7,3.43,6.09
22-11-2005,07:07:08,0.00,11.492,11.394,10.785,7.770,10.21,1.00,-43.7,286.2,3.43,6.47
22-11-2005,08:07:08,0.00,11.321,11.273,10.736,10.075,11.38,1.00,-43.0,751.2,3.05,5.33
22-11-2005,09:07:08,0.00,11.248,11.151,11.005,16.082,12.55,1.00,-42.3,1028.7,2.66,5.71
22-11-2005,10:07:08,0.00,11.346,11.078,11.589,24.653,13.32,1.00,-41.8,1403.7,2.66,7.61
22-11-2005,11:07:08,0.00,11.589,11.029,12.413,33.235,13.70,1.00,-41.6,1938.7,3.81,7.23
22-11-2005,12:07:08,0.00,12.001,11.078,13.473,34.281,14.85,1.00,-40.9,2171.2,4.95,9.90
22-11-2005,13:07:08,0.00,12.534,11.200,14.457,34.916,15.62,1.00,-40.4,2328.7,4.95,9.52
22-11-2005,14:07:08,0.00,13.112,11.394,15.366,34.229,15.62,1.00,-40.4,2298.7,4.95,10.28
22-11-2005,15:07:08,0.00,13.666,11.637,16.082,31.230,15.62,1.00,-40.4,1673.7,4.57,9.90
22-11-2005,16:07:08,0.00,14.122,11.904,16.415,30.495,15.62,1.00,-40.4,1543.7,4.95,8.76
22-11-2005,17:07:08,0.00,14.433,12.171,16.463,20.960,9.42,1.00,-44.2,743.7,3.43,8.38
22-11-2005,18:07:08,0.00,14.601,12.413,16.177,13.209,8.23,1.00,-44.9,278.7,3.05,5.33
22-11-2005,19:07:08,0.00,14.553,12.582,15.652,9.756,6.62,1.00,-45.9,116.2,3.43,6.09
22-11-2005,20:07:08,0.00,14.385,12.703,15.031,6.712,4.99,1.00,-46.9,38.7,3.81,6.47
22-11-2005,21:07:08,0.00,14.146,12.727,14.385,5.642,4.99,1.00,-46.9,1.2,4.19,7.61
22-11-2005,22:07:08,0.00,13.834,12.703,13.786,5.565,4.99,100.00,5.0,1.2,4.19,7.99
22-11-2005,23:07:08,0.00,13.522,12.630,13.257,5.488,4.99,100.00,5.0,1.2,4.19,7.99
23-11-2005,00:07:08,0.00,13.233,12.509,12.823,5.128,4.15,100.00,4.2,1.2,4.95,8.76
23-11-2005,01:07:08,0.00,12.920,12.389,12.413,4.168,2.89,100.00,2.9,1.2,4.57,7.99
23-11-2005,02:07:08,0.00,12.654,12.243,12.025,3.722,2.89,100.00,2.9,1.2,3.81,7.23
23-11-2005,03:07:08,0.00,12.389,12.098,11.686,3.670,2.89,100.00,2.9,1.2,3.81,6.85
23-11-2005,04:07:08,0.00,12.122,11.953,11.370,3.617,2.89,100.00,2.9,1.2,3.43,6.47
23-11-2005,05:07:08,0.00,11.880,11.807,11.078,3.116,2.03,100.00,2.0,1.2,3.43,7.61
23-11-2005,06:07:08,0.00,11.662,11.662,10.810,3.248,2.46,100.00,2.5,3.7,2.28,4.95
23-11-2005,07:07:08,0.00,11.443,11.516,10.565,4.402,2.89,100.00,2.9,71.2,1.52,4.19
23-11-2005,08:07:08,0.00,11.248,11.370,10.418,7.318,3.74,100.00,3.7,298.7,1.52,4.57
23-11-2005,09:07:08,0.00,11.127,11.224,10.492,12.316,5.81,100.00,5.8,886.2,3.05,5.71
23-11-2005,10:07:08,0.00,11.102,11.102,10.883,17.439,7.83,100.00,7.8,993.7,1.90,4.95
23-11-2005,11:07:08,0.00,11.248,11.029,11.613,19.270,10.21,100.00,10.2,998.7,2.28,5.33
23-11-2005,12:07:08,0.00,11.492,11.029,12.243,21.581,10.60,1.00,-43.5,1031.2,1.90,5.71
23-11-2005,13:07:08,0.00,11.832,11.078,12.968,24.195,11.38,1.00,-43.0,1261.2,2.28,5.33
23-11-2005,14:07:08,0.00,12.195,11.175,13.618,19.127,12.16,1.00,-42.5,806.2,3.05,6.47
23-11-2005,15:07:08,0.00,12.534,11.297,13.882,20.936,13.70,1.00,-41.6,1086.2,3.43,7.23
23-11-2005,16:07:08,0.00,12.751,11.443,14.074,20.365,11.77,1.00,-42.8,931.2,3.81,7.61
23-11-2005,17:07:08,0.00,12.968,11.589,14.290,16.868,11.38,1.00,-43.0,663.7,3.43,7.23
23-11-2005,18:07:08,0.00,13.088,11.710,14.170,14.218,10.21,1.00,-43.7,381.2,3.43,6.47
23-11-2005,19:07:08,0.00,13.112,11.807,13.930,11.224,8.63,1.00,-44.7,118.7,3.43,6.09
23-11-2005,20:07:08,0.00,13.064,11.880,13.594,9.608,8.23,1.00,-44.9,26.2,2.28,4.95
23-11-2005,21:07:08,0.00,12.944,11.904,13.233,8.817,7.83,1.00,-45.2,1.2,1.90,4.95
23-11-2005,22:07:08,0.00,12.799,11.904,12.847,8.394,7.43,1.00,-45.4,1.2,1.90,4.19
23-11-2005,23:07:08,0.00,12.606,11.880,12.534,7.845,7.03,1.00,-45.7,1.2,1.52,4.19
24-11-2005,00:07:08,0.00,12.437,11.807,12.243,7.544,6.62,1.00,-45.9,1.2,1.14,3.43
24-11-2005,01:07:08,0.00,12.268,11.759,11.977,7.217,5.81,1.00,-46.4,1.2,0.00,3.43
24-11-2005,02:07:08,0.00,12.098,11.662,11.734,3.564,4.99,1.00,-46.9,1.2,0.38,2.28
24-11-2005,03:07:08,0.00,11.904,11.589,11.370,3.749,7.43,1.00,-45.4,1.2,0.38,1.90
24-11-2005,04:07:08,0.00,11.686,11.492,11.005,7.720,8.23,1.00,-44.9,1.2,1.14,4.19
24-11-2005,05:07:08,0.00,11.492,11.370,10.834,7.720,7.83,1.00,-45.2,1.2,2.28,4.95
24-11-2005,06:07:08,0.00,11.321,11.248,10.761,6.813,7.43,1.00,-45.4,8.7,2.66,4.95
24-11-2005,07:07:08,0.00,11.200,11.151,10.614,7.444,9.03,1.00,-44.5,291.2,2.28,4.57
24-11-2005,08:07:08,0.00,11.078,11.053,10.565,12.316,10.60,1.00,-43.5,703.7,2.66,5.71
24-11-2005,09:07:08,0.00,11.053,10.956,10.834,17.558,11.77,1.00,-42.8,996.2,3.43,6.47
24-11-2005,10:07:08,0.00,11.151,10.907,11.370,22.705,11.38,1.00,-43.0,1233.7,4.57,8.76
24-11-2005,11:07:08,0.00,11.370,10.883,12.001,24.605,11.38,1.00,-43.0,1343.7,4.95,7.61
24-11-2005,12:07:08,0.00,11.662,10.932,12.630,31.996,12.93,1.00,-42.1,1853.7,4.19,7.61
24-11-2005,13:07:08,0.00,12.025,11.029,13.522,35.288,13.70,1.00,-41.6,2213.7,4.57,8.38
24-11-2005,14:07:08,0.00,12.534,11.151,14.553,36.471,14.47,1.00,-41.1,2158.7,3.81,8.76
24-11-2005,15:07:08,0.00,13.088,11.370,15.438,33.313,13.70,1.00,-41.6,1921.2,5.33,9.52
24-11-2005,16:07:08,0.00,13.594,11.613,15.867,29.765,13.32,1.00,-41.8,1606.2,5.71,9.14
24-11-2005,17:07:08,0.00,13.954,11.880,15.939,25.550,13.70,1.00,-41.6,1141.2,4.57,7.61
24-11-2005,18:07:08,0.00,14.146,12.122,15.772,21.175,12.93,1.00,-42.1,696.2,2.28,5.33
24-11-2005,19:07:08,0.00,14.170,12.292,15.461,16.129,11.77,1.00,-42.8,318.7,1.52,5.71
24-11-2005,20:07:08,0.00,14.122,12.437,15.031,11.734,10.60,1.00,-43.5,38.7,2.28,4.95
24-11-2005,21:07:08,0.00,13.978,12.509,14.529,10.907,10.60,1.00,-43.5,1.2,1.90,5.33
24-11-2005,22:07:08,0.00,13.762,12.509,14.026,6.230,8.23,1.00,-44.9,1.2,0.76,3.43
24-11-2005,23:07:08,0.00,13.522,12.509,13.473,6.382,9.82,1.00,-44.0,1.2,2.66,6.47
25-11-2005,00:07:08,0.00,13.233,12.437,12.920,8.618,9.82,1.00,-44.0,1.2,4.95,8.38
25-11-2005,01:07:08,0.00,12.944,12.340,12.582,9.015,9.42,1.00,-44.2,1.2,6.09,10.28
