"Date","Time, GMT+11:00","Water Content, m?/m? (SEN S/N: 9833752, LBL: 10cmBG)"
06-02-2013,00:27:18,0.1397
06-02-2013,01:27:19,0.1397
06-02-2013,02:27:20,0.1390
06-02-2013,03:27:21,0.1390
06-02-2013,04:27:22,0.1383
06-02-2013,05:27:23,0.1383
06-02-2013,06:27:24,0.1383
06-02-2013,07:27:25,0.1383
06-02-2013,08:27:26,0.1390
06-02-2013,09:27:27,0.1383
06-02-2013,10:27:28,0.1368
06-02-2013,11:27:29,0.1361
06-02-2013,12:27:30,0.1347
06-02-2013,13:27:31,0.1325
06-02-2013,14:27:32,0.1303
06-02-2013,15:27:33,0.1267
06-02-2013,16:27:34,0.1238
06-02-2013,17:27:35,0.1201
06-02-2013,18:27:36,0.1165
06-02-2013,19:27:37,0.1143
06-02-2013,20:27:38,0.1129
06-02-2013,21:27:39,0.1121
06-02-2013,22:27:40,0.1114
06-02-2013,23:27:41,0.1107
07-02-2013,00:27:42,0.1107
07-02-2013,01:27:43,0.1100
07-02-2013,02:27:44,0.1100
07-02-2013,03:27:45,0.1100
07-02-2013,04:27:46,0.1100
07-02-2013,05:27:47,0.1092
07-02-2013,06:27:48,0.1092
07-02-2013,07:27:49,0.1085
07-02-2013,08:27:50,0.1085
07-02-2013,09:27:51,0.1078
07-02-2013,10:27:52,0.1078
07-02-2013,11:27:53,0.1071
07-02-2013,12:27:54,0.1063
07-02-2013,13:27:55,0.1049
07-02-2013,14:27:56,0.1056
07-02-2013,15:27:57,0.1056
07-02-2013,16:27:58,0.1027
07-02-2013,17:27:59,0.1005
07-02-2013,18:28:00,0.0991
07-02-2013,19:28:01,0.0969
07-02-2013,20:28:02,0.0962
07-02-2013,21:28:03,0.0962
07-02-2013,22:28:04,0.0954
07-02-2013,23:28:05,0.0954
08-02-2013,00:28:06,0.0947
08-02-2013,01:28:07,0.0947
08-02-2013,02:28:08,0.0947
08-02-2013,03:28:09,0.0947
08-02-2013,04:28:10,0.0947
08-02-2013,05:28:11,0.0940
08-02-2013,06:28:12,0.0947
08-02-2013,07:28:13,0.0940
08-02-2013,08:28:14,0.0947
08-02-2013,09:28:15,0.0940
08-02-2013,10:28:16,0.0940
08-02-2013,11:28:17,0.0933
08-02-2013,12:28:18,0.0925
08-02-2013,13:28:19,0.0925
08-02-2013,14:28:20,0.0911
08-02-2013,15:28:21,0.0889
08-02-2013,16:28:22,0.0874
08-02-2013,17:28:23,0.0860
08-02-2013,18:28:24,0.0845
08-02-2013,19:28:25,0.0838
08-02-2013,20:28:26,0.0831
08-02-2013,21:28:27,0.0824
08-02-2013,22:28:28,0.0824
08-02-2013,23:28:29,0.0809
09-02-2013,00:28:30,0.0802
09-02-2013,01:28:31,0.0802
09-02-2013,02:28:32,0.0802
09-02-2013,03:28:33,0.0802
09-02-2013,04:28:34,0.0802
09-02-2013,05:28:35,0.0802
09-02-2013,06:28:36,0.0802
09-02-2013,07:28:37,0.0824
09-02-2013,08:28:38,0.0824
09-02-2013,09:28:39,0.0824
09-02-2013,10:28:40,0.0831
09-02-2013,11:28:41,0.0831
09-02-2013,12:28:42,0.0824
09-02-2013,13:28:43,0.0831
09-02-2013,14:28:44,0.0816
09-02-2013,15:28:45,0.0809
09-02-2013,16:28:46,0.0809
09-02-2013,17:28:47,0.0809
09-02-2013,18:28:48,0.0809
09-02-2013,19:28:49,0.0809
09-02-2013,20:28:50,0.0802
09-02-2013,21:28:51,0.0802
09-02-2013,22:28:52,0.0802
09-02-2013,23:28:53,0.0802
10-02-2013,00:28:54,0.0802
10-02-2013,01:28:55,0.0802
10-02-2013,02:28:56,0.0809
10-02-2013,03:28:57,0.0809
10-02-2013,04:28:58,0.0809
10-02-2013,05:28:59,0.0809
10-02-2013,06:29:00,0.0809
10-02-2013,07:29:01,0.0809
10-02-2013,08:29:02,0.0809
10-02-2013,09:29:03,0.0816
10-02-2013,10:29:04,0.0816
10-02-2013,11:29:05,0.0816
10-02-2013,12:29:06,0.0816
10-02-2013,13:29:07,0.0816
10-02-2013,14:29:08,0.0824
10-02-2013,15:29:09,0.0824
10-02-2013,16:29:10,0.0809
10-02-2013,17:29:11,0.0795
10-02-2013,18:29:12,0.0773
10-02-2013,19:29:13,0.0766
10-02-2013,20:29:14,0.0715
10-02-2013,21:29:15,0.0715
10-02-2013,22:29:16,0.0707
10-02-2013,23:29:17,0.0707
11-02-2013,00:29:18,0.0707
11-02-2013,01:29:19,0.0707
11-02-2013,02:29:20,0.0707
11-02-2013,03:29:21,0.0707
11-02-2013,04:29:22,0.0707
11-02-2013,05:29:23,0.0700
11-02-2013,06:29:24,0.0700
11-02-2013,07:29:25,0.0736
11-02-2013,08:29:26,0.0751
11-02-2013,09:29:27,0.0758
11-02-2013,10:29:28,0.0766
11-02-2013,11:29:29,0.0766
11-02-2013,12:29:30,0.0773
11-02-2013,13:29:31,0.0780
11-02-2013,14:29:32,0.0766
11-02-2013,15:29:33,0.0751
11-02-2013,16:29:34,0.0744
11-02-2013,17:29:35,0.0744
11-02-2013,18:29:36,0.0729
11-02-2013,19:29:37,0.0722
11-02-2013,20:29:38,0.0722
11-02-2013,21:29:39,0.0715
11-02-2013,22:29:40,0.0715
11-02-2013,23:29:41,0.0715
12-02-2013,00:29:42,0.0707
12-02-2013,01:29:43,0.0707
12-02-2013,02:29:44,0.0707
12-02-2013,03:29:45,0.0715
12-02-2013,04:29:46,0.0715
12-02-2013,05:29:47,0.0715
12-02-2013,06:29:48,0.0715
12-02-2013,07:29:49,0.0722
12-02-2013,08:29:50,0.0729
12-02-2013,09:29:51,0.0729
12-02-2013,10:29:52,0.0736
12-02-2013,11:29:53,0.0736
12-02-2013,12:29:54,0.0736
12-02-2013,13:29:55,0.0729
12-02-2013,14:29:56,0.0722
12-02-2013,15:29:57,0.0715
12-02-2013,16:29:58,0.0722
12-02-2013,17:29:59,0.0715
12-02-2013,18:30:00,0.0715
12-02-2013,19:30:01,0.0715
12-02-2013,20:30:02,0.0707
12-02-2013,21:30:03,0.0707
12-02-2013,22:30:04,0.0707
12-02-2013,23:30:05,0.0707
13-02-2013,00:30:06,0.0707
13-02-2013,01:30:07,0.0707
13-02-2013,02:30:08,0.0707
13-02-2013,03:30:09,0.0707
13-02-2013,04:30:10,0.0707
13-02-2013,05:30:11,0.0707
13-02-2013,06:30:12,0.0715
13-02-2013,07:30:13,0.0707
13-02-2013,08:30:14,0.0722
13-02-2013,09:30:15,0.0729
13-02-2013,10:30:16,0.0729
13-02-2013,11:30:17,0.0729
13-02-2013,12:30:18,0.0729
13-02-2013,13:30:19,0.0729
13-02-2013,14:30:20,0.0722
13-02-2013,15:30:21,0.0722
13-02-2013,16:30:22,0.0758
13-02-2013,17:30:23,0.2581
13-02-2013,18:30:24,0.2538
13-02-2013,19:30:25,0.2422
13-02-2013,20:30:26,0.2349
13-02-2013,21:30:27,0.2298
13-02-2013,22:30:28,0.2262
13-02-2013,23:30:29,0.2233
14-02-2013,00:30:30,0.2211
14-02-2013,01:30:31,0.2196
14-02-2013,02:30:32,0.2175
14-02-2013,03:30:33,0.2160
14-02-2013,04:30:34,0.2153
14-02-2013,05:30:35,0.2138
14-02-2013,06:30:36,0.2131
14-02-2013,07:30:37,0.2124
14-02-2013,08:30:38,0.2124
14-02-2013,09:30:39,0.2116
14-02-2013,10:30:40,0.2109
14-02-2013,11:30:41,0.2095
14-02-2013,12:30:42,0.2058
14-02-2013,13:30:43,0.2022
14-02-2013,14:30:44,0.2770
14-02-2013,15:30:45,0.2625
14-02-2013,16:30:46,0.2560
14-02-2013,17:30:47,0.2487
14-02-2013,18:30:48,0.2429
14-02-2013,19:30:49,0.2385
14-02-2013,20:30:50,0.2356
14-02-2013,21:30:51,0.2327
14-02-2013,22:30:52,0.2313
14-02-2013,23:30:53,0.2291
15-02-2013,00:30:54,0.2284
15-02-2013,01:30:55,0.2269
15-02-2013,02:30:56,0.2254
15-02-2013,03:30:57,0.2240
15-02-2013,04:30:58,0.2233
15-02-2013,05:30:59,0.2218
15-02-2013,06:31:00,0.2211
15-02-2013,07:31:01,0.2204
15-02-2013,08:31:02,0.2204
15-02-2013,09:31:03,0.2204
15-02-2013,10:31:04,0.2196
15-02-2013,11:31:05,0.2189
15-02-2013,12:31:06,0.2175
15-02-2013,13:31:07,0.2167
15-02-2013,14:31:08,0.2146
15-02-2013,15:31:09,0.2102
15-02-2013,16:31:10,0.2080
15-02-2013,17:31:11,0.2051
15-02-2013,18:31:12,0.2029
15-02-2013,19:31:13,0.2022
15-02-2013,20:31:14,0.2008
15-02-2013,21:31:15,0.2000
15-02-2013,22:31:16,0.2000
15-02-2013,23:31:17,0.2000
16-02-2013,00:31:18,0.1993
16-02-2013,01:31:19,0.1993
16-02-2013,02:31:20,0.1986
16-02-2013,03:31:21,0.1986
16-02-2013,04:31:22,0.1978
16-02-2013,05:31:23,0.1971
16-02-2013,06:31:24,0.1971
16-02-2013,07:31:25,0.1964
16-02-2013,08:31:26,0.1971
16-02-2013,09:31:27,0.1971
16-02-2013,10:31:28,0.1978
16-02-2013,11:31:29,0.1971
16-02-2013,12:31:30,0.1957
16-02-2013,13:31:31,0.1942
16-02-2013,14:31:32,0.1920
16-02-2013,15:31:33,0.1891
16-02-2013,16:31:34,0.1848
16-02-2013,17:31:35,0.1804
16-02-2013,18:31:36,0.1775
16-02-2013,19:31:37,0.1753
16-02-2013,20:31:38,0.1732
16-02-2013,21:31:39,0.1724
16-02-2013,22:31:40,0.1710
16-02-2013,23:31:41,0.1688
17-02-2013,00:31:42,0.1688
17-02-2013,01:31:43,0.1681
17-02-2013,02:31:44,0.1673
17-02-2013,03:31:45,0.1673
17-02-2013,04:31:46,0.1673
17-02-2013,05:31:47,0.1681
17-02-2013,06:31:48,0.1681
17-02-2013,07:31:49,0.1681
17-02-2013,08:31:50,0.1681
17-02-2013,09:31:51,0.1673
17-02-2013,10:31:52,0.1666
17-02-2013,11:31:53,0.1644
17-02-2013,12:31:54,0.1623
17-02-2013,13:31:55,0.1601
17-02-2013,14:31:56,0.1564
17-02-2013,15:31:57,0.1528
17-02-2013,16:31:58,0.1506
17-02-2013,17:31:59,0.1477
17-02-2013,18:32:00,0.1456
17-02-2013,19:32:01,0.1426
17-02-2013,20:32:02,0.1426
17-02-2013,21:32:03,0.1419
17-02-2013,22:32:04,0.1412
17-02-2013,23:32:05,0.1405
18-02-2013,00:32:06,0.1405
18-02-2013,01:32:07,0.1397
18-02-2013,02:32:08,0.1397
18-02-2013,03:32:09,0.1390
18-02-2013,04:32:10,0.1390
18-02-2013,05:32:11,0.1390
18-02-2013,06:32:12,0.1390
18-02-2013,07:32:13,0.1383
18-02-2013,08:32:14,0.1390
18-02-2013,09:32:15,0.1376
18-02-2013,10:32:16,0.1368
18-02-2013,11:32:17,0.1354
18-02-2013,12:32:18,0.1339
18-02-2013,13:32:19,0.1318
18-02-2013,14:32:20,0.1296
18-02-2013,15:32:21,0.1259
18-02-2013,16:32:22,0.1216
18-02-2013,17:32:23,0.1194
18-02-2013,18:32:24,0.1172
18-02-2013,19:32:25,0.1158
18-02-2013,20:32:26,0.1150
18-02-2013,21:32:27,0.1143
18-02-2013,22:32:28,0.1136
18-02-2013,23:32:29,0.1136
19-02-2013,00:32:30,0.1129
19-02-2013,01:32:31,0.1129
19-02-2013,02:32:32,0.1129
19-02-2013,03:32:33,0.1121
19-02-2013,04:32:34,0.1121
19-02-2013,05:32:35,0.1121
19-02-2013,06:32:36,0.1121
19-02-2013,07:32:37,0.1092
19-02-2013,08:32:38,0.1114
19-02-2013,09:32:39,0.1114
19-02-2013,10:32:40,0.1114
19-02-2013,11:32:41,0.1107
19-02-2013,12:32:42,0.1100
19-02-2013,13:32:43,0.1085
19-02-2013,14:32:44,0.1078
19-02-2013,15:32:45,0.1063
19-02-2013,16:32:46,0.1056
19-02-2013,17:32:47,0.1027
19-02-2013,18:32:48,0.1005
19-02-2013,19:32:49,0.0991
19-02-2013,20:32:50,0.0998
19-02-2013,21:32:51,0.0998
19-02-2013,22:32:52,0.0991
19-02-2013,23:32:53,0.0991
20-02-2013,00:32:54,0.0991
20-02-2013,01:32:55,0.0991
20-02-2013,02:32:56,0.0991
20-02-2013,03:32:57,0.0991
20-02-2013,04:32:58,0.0991
20-02-2013,05:32:59,0.0991
20-02-2013,06:33:00,0.0991
20-02-2013,07:33:01,0.0991
20-02-2013,08:33:02,0.0991
20-02-2013,09:33:03,0.0991
20-02-2013,10:33:04,0.0983
20-02-2013,11:33:05,0.0983
20-02-2013,12:33:06,0.0976
20-02-2013,13:33:07,0.0976
20-02-2013,14:33:08,0.0962
20-02-2013,15:33:09,0.0954
20-02-2013,16:33:10,0.0940
20-02-2013,17:33:11,0.0918
20-02-2013,18:33:12,0.0904
20-02-2013,19:33:13,0.0889
20-02-2013,20:33:14,0.0882
20-02-2013,21:33:15,0.0882
20-02-2013,22:33:16,0.0874
20-02-2013,23:33:17,0.0874
21-02-2013,00:33:18,0.0874
21-02-2013,01:33:19,0.0867
21-02-2013,02:33:20,0.0867
21-02-2013,03:33:21,0.0860
21-02-2013,04:33:22,0.0867
21-02-2013,05:33:23,0.0867
21-02-2013,06:33:24,0.0867
21-02-2013,07:33:25,0.0867
21-02-2013,08:33:26,0.0874
21-02-2013,09:33:27,0.0874
21-02-2013,10:33:28,0.0882
21-02-2013,11:33:29,0.0874
21-02-2013,12:33:30,0.0874
21-02-2013,13:33:31,0.0874
21-02-2013,14:33:32,0.0860
21-02-2013,15:33:33,0.0853
21-02-2013,16:33:34,0.0845
21-02-2013,17:33:35,0.0816
21-02-2013,18:33:36,0.0831
21-02-2013,19:33:37,0.0831
21-02-2013,20:33:38,0.0824
21-02-2013,21:33:39,0.0824
21-02-2013,22:33:40,0.0824
21-02-2013,23:33:41,0.0824
22-02-2013,00:33:42,0.0824
22-02-2013,01:33:43,0.0824
22-02-2013,02:33:44,0.0831
22-02-2013,03:33:45,0.0831
22-02-2013,04:33:46,0.0824
22-02-2013,05:33:47,0.0824
22-02-2013,06:33:48,0.0824
22-02-2013,07:33:49,0.0831
22-02-2013,08:33:50,0.0838
22-02-2013,09:33:51,0.0838
22-02-2013,10:33:52,0.0838
22-02-2013,11:33:53,0.0845
22-02-2013,12:33:54,0.0845
22-02-2013,13:33:55,0.0845
22-02-2013,14:33:56,0.0853
22-02-2013,15:33:57,0.0845
22-02-2013,16:33:58,0.0838
22-02-2013,17:33:59,0.0816
22-02-2013,18:34:00,0.0795
22-02-2013,19:34:01,0.0787
22-02-2013,20:34:02,0.0780
22-02-2013,21:34:03,0.0773
22-02-2013,22:34:04,0.0773
22-02-2013,23:34:05,0.0766
23-02-2013,00:34:06,0.0766
23-02-2013,01:34:07,0.0751
23-02-2013,02:34:08,0.0758
23-02-2013,03:34:09,0.0766
23-02-2013,04:34:10,0.0758
23-02-2013,05:34:11,0.0751
23-02-2013,06:34:12,0.0751
23-02-2013,07:34:13,0.0773
23-02-2013,08:34:14,0.0780
23-02-2013,09:34:15,0.0787
23-02-2013,10:34:16,0.0787
23-02-2013,11:34:17,0.0787
23-02-2013,12:34:18,0.0795
23-02-2013,13:34:19,0.0802
23-02-2013,14:34:20,0.0802
23-02-2013,15:34:21,0.0795
23-02-2013,16:34:22,0.0773
23-02-2013,17:34:23,0.0758
23-02-2013,18:34:24,0.0751
23-02-2013,19:34:25,0.0744
23-02-2013,20:34:26,0.0744
23-02-2013,21:34:27,0.0744
23-02-2013,22:34:28,0.0744
23-02-2013,23:34:29,0.0736
24-02-2013,00:34:30,0.0744
24-02-2013,01:34:31,0.0744
24-02-2013,02:34:32,0.0744
24-02-2013,03:34:33,0.0744
24-02-2013,04:34:34,0.0744
24-02-2013,05:34:35,0.0751
24-02-2013,06:34:36,0.0751
24-02-2013,07:34:37,0.0751
24-02-2013,08:34:38,0.0758
24-02-2013,09:34:39,0.0758
24-02-2013,10:34:40,0.0758
24-02-2013,11:34:41,0.0766
24-02-2013,12:34:42,0.0766
24-02-2013,13:34:43,0.0766
24-02-2013,14:34:44,0.0758
24-02-2013,15:34:45,0.0751
24-02-2013,16:34:46,0.0751
24-02-2013,17:34:47,0.0744
24-02-2013,18:34:48,0.0751
24-02-2013,19:34:49,0.0758
24-02-2013,20:34:50,0.0802
24-02-2013,21:34:51,0.0845
24-02-2013,22:34:52,0.0889
24-02-2013,23:34:53,0.0933
25-02-2013,00:34:54,0.0947
25-02-2013,01:34:55,0.0969
25-02-2013,02:34:56,0.0976
25-02-2013,03:34:57,0.0976
25-02-2013,04:34:58,0.0983
25-02-2013,05:34:59,0.0991
25-02-2013,06:35:00,0.0998
25-02-2013,07:35:01,0.1005
25-02-2013,08:35:02,0.1012
25-02-2013,09:35:03,0.1005
25-02-2013,10:35:04,0.1012
25-02-2013,11:35:05,0.1020
25-02-2013,12:35:06,0.1020
25-02-2013,13:35:07,0.1005
25-02-2013,14:35:08,0.0976
25-02-2013,15:35:09,0.0983
25-02-2013,16:35:10,0.0962
25-02-2013,17:35:11,0.0954
25-02-2013,18:35:12,0.0954
25-02-2013,19:35:13,0.0940
25-02-2013,20:35:14,0.0940
25-02-2013,21:35:15,0.0933
25-02-2013,22:35:16,0.0925
25-02-2013,23:35:17,0.0918
26-02-2013,00:35:18,0.0918
26-02-2013,01:35:19,0.0918
26-02-2013,02:35:20,0.0911
26-02-2013,03:35:21,0.0911
26-02-2013,04:35:22,0.0911
26-02-2013,05:35:23,0.0904
26-02-2013,06:35:24,0.0904
26-02-2013,07:35:25,0.0904
26-02-2013,08:35:26,0.0882
26-02-2013,09:35:27,0.0896
26-02-2013,10:35:28,0.0896
26-02-2013,11:35:29,0.0896
26-02-2013,12:35:30,0.0889
26-02-2013,13:35:31,0.0882
26-02-2013,14:35:32,0.0882
26-02-2013,15:35:33,0.0860
26-02-2013,16:35:34,0.1601
26-02-2013,17:35:35,0.2480
26-02-2013,18:35:36,0.2407
26-02-2013,19:35:37,0.2596
26-02-2013,20:35:38,0.2516
26-02-2013,21:35:39,0.2436
26-02-2013,22:35:40,0.2385
26-02-2013,23:35:41,0.2349
27-02-2013,00:35:42,0.2320
27-02-2013,01:35:43,0.2291
27-02-2013,02:35:44,0.2276
27-02-2013,03:35:45,0.2262
27-02-2013,04:35:46,0.2247
27-02-2013,05:35:47,0.2225
27-02-2013,06:35:48,0.2218
27-02-2013,07:35:49,0.2211
27-02-2013,08:35:50,0.2211
27-02-2013,09:35:51,0.2218
27-02-2013,10:35:52,0.2218
27-02-2013,11:35:53,0.2668
27-02-2013,12:35:54,0.2785
27-02-2013,13:35:55,0.2683
27-02-2013,14:35:56,0.2785
27-02-2013,15:35:57,0.2683
27-02-2013,16:35:58,0.2676
27-02-2013,17:35:59,0.2690
27-02-2013,18:36:00,0.2639
27-02-2013,19:36:01,0.2596
27-02-2013,20:36:02,0.2610
27-02-2013,21:36:03,0.2727
27-02-2013,22:36:04,0.2654
27-02-2013,23:36:05,0.2610
28-02-2013,00:36:06,0.2625
28-02-2013,01:36:07,0.2857
28-02-2013,02:36:08,0.2821
28-02-2013,03:36:09,0.2748
28-02-2013,04:36:10,0.2676
28-02-2013,05:36:11,0.2639
28-02-2013,06:36:12,0.2639
28-02-2013,07:36:13,0.2683
28-02-2013,08:36:14,0.2705
28-02-2013,09:36:15,0.2654
28-02-2013,10:36:16,0.2603
28-02-2013,11:36:17,0.2560
28-02-2013,12:36:18,0.2530
28-02-2013,13:36:19,0.2509
28-02-2013,14:36:20,0.2487
28-02-2013,15:36:21,0.2465
28-02-2013,16:36:22,0.2451
28-02-2013,17:36:23,0.2429
28-02-2013,18:36:24,0.2407
28-02-2013,19:36:25,0.2385
28-02-2013,20:36:26,0.2378
28-02-2013,21:36:27,0.2371
28-02-2013,22:36:28,0.2371
28-02-2013,23:36:29,0.2487
01-03-2013,00:36:30,0.2589
01-03-2013,01:36:31,0.2618
01-03-2013,02:36:32,0.2712
01-03-2013,03:36:33,0.2661
01-03-2013,04:36:34,0.2654
01-03-2013,05:36:35,0.2647
01-03-2013,06:36:36,0.2690
01-03-2013,07:36:37,0.2683
01-03-2013,08:36:38,0.2639
01-03-2013,09:36:39,0.2603
01-03-2013,10:36:40,0.2581
01-03-2013,11:36:41,0.2567
01-03-2013,12:36:42,0.2545
01-03-2013,13:36:43,0.2530
01-03-2013,14:36:44,0.2501
01-03-2013,15:36:45,0.2487
01-03-2013,16:36:46,0.2458
01-03-2013,17:36:47,0.2436
01-03-2013,18:36:48,0.2414
01-03-2013,19:36:49,0.2400
01-03-2013,20:36:50,0.2385
01-03-2013,21:36:51,0.2378
01-03-2013,22:36:52,0.2371
01-03-2013,23:36:53,0.2385
02-03-2013,00:36:54,0.2378
02-03-2013,01:36:55,0.2371
02-03-2013,02:36:56,0.2356
02-03-2013,03:36:57,0.2356
02-03-2013,04:36:58,0.2349
02-03-2013,05:36:59,0.2342
02-03-2013,06:37:00,0.2334
02-03-2013,07:37:01,0.2334
02-03-2013,08:37:02,0.2327
02-03-2013,09:37:03,0.2298
02-03-2013,10:37:04,0.2305
02-03-2013,11:37:05,0.2313
02-03-2013,12:37:06,0.2313
02-03-2013,13:37:07,0.2305
02-03-2013,14:37:08,0.2298
02-03-2013,15:37:09,0.2276
02-03-2013,16:37:10,0.2254
02-03-2013,17:37:11,0.2233
02-03-2013,18:37:12,0.2211
02-03-2013,19:37:13,0.2196
02-03-2013,20:37:14,0.2182
02-03-2013,21:37:15,0.2175
02-03-2013,22:37:16,0.2175
02-03-2013,23:37:17,0.2167
03-03-2013,00:37:18,0.2167
03-03-2013,01:37:19,0.2160
03-03-2013,02:37:20,0.2160
03-03-2013,03:37:21,0.2160
03-03-2013,04:37:22,0.2153
03-03-2013,05:37:23,0.2153
03-03-2013,06:37:24,0.2146
03-03-2013,07:37:25,0.2146
03-03-2013,08:37:26,0.2146
03-03-2013,09:37:27,0.2146
03-03-2013,10:37:28,0.2146
03-03-2013,11:37:29,0.2138
03-03-2013,12:37:30,0.2138
03-03-2013,13:37:31,0.2131
03-03-2013,14:37:32,0.2116
03-03-2013,15:37:33,0.2102
03-03-2013,16:37:34,0.2073
03-03-2013,17:37:35,0.2037
03-03-2013,18:37:36,0.2015
03-03-2013,19:37:37,0.2000
03-03-2013,20:37:38,0.1993
03-03-2013,21:37:39,0.1986
03-03-2013,22:37:40,0.1986
03-03-2013,23:37:41,0.1978
04-03-2013,00:37:42,0.1971
04-03-2013,01:37:43,0.1964
04-03-2013,02:37:44,0.1964
04-03-2013,03:37:45,0.1957
04-03-2013,04:37:46,0.1949
04-03-2013,05:37:47,0.1949
04-03-2013,06:37:48,0.1949
04-03-2013,07:37:49,0.1949
04-03-2013,08:37:50,0.1949
04-03-2013,09:37:51,0.1949
04-03-2013,10:37:52,0.1949
04-03-2013,11:37:53,0.1942
04-03-2013,12:37:54,0.1942
04-03-2013,13:37:55,0.1928
04-03-2013,14:37:56,0.1913
04-03-2013,15:37:57,0.1891
04-03-2013,16:37:58,0.1862
04-03-2013,17:37:59,0.1819
04-03-2013,18:38:00,0.1804
04-03-2013,19:38:01,0.1790
04-03-2013,20:38:02,0.1775
04-03-2013,21:38:03,0.1768
04-03-2013,22:38:04,0.1761
04-03-2013,23:38:05,0.1761
05-03-2013,00:38:06,0.1753
05-03-2013,01:38:07,0.1753
05-03-2013,02:38:08,0.1746
05-03-2013,03:38:09,0.1746
05-03-2013,04:38:10,0.1739
05-03-2013,05:38:11,0.1739
05-03-2013,06:38:12,0.1739
05-03-2013,07:38:13,0.1732
05-03-2013,08:38:14,0.1732
05-03-2013,09:38:15,0.1739
05-03-2013,10:38:16,0.1732
05-03-2013,11:38:17,0.1732
05-03-2013,12:38:18,0.1724
05-03-2013,13:38:19,0.1710
05-03-2013,14:38:20,0.1688
05-03-2013,15:38:21,0.1666
05-03-2013,16:38:22,0.1630
05-03-2013,17:38:23,0.1601
05-03-2013,18:38:24,0.1579
05-03-2013,19:38:25,0.1572
05-03-2013,20:38:26,0.1564
05-03-2013,21:38:27,0.1557
05-03-2013,22:38:28,0.1550
05-03-2013,23:38:29,0.1543
06-03-2013,00:38:30,0.1543
06-03-2013,01:38:31,0.1543
06-03-2013,02:38:32,0.1543
06-03-2013,03:38:33,0.1535
06-03-2013,04:38:34,0.1535
06-03-2013,05:38:35,0.1535
06-03-2013,06:38:36,0.1535
06-03-2013,07:38:37,0.1535
06-03-2013,08:38:38,0.1535
06-03-2013,09:38:39,0.1535
06-03-2013,10:38:40,0.1535
06-03-2013,11:38:41,0.1535
06-03-2013,12:38:42,0.1528
06-03-2013,13:38:43,0.1521
06-03-2013,14:38:44,0.1506
06-03-2013,15:38:45,0.1485
06-03-2013,16:38:46,0.1463
06-03-2013,17:38:47,0.1441
06-03-2013,18:38:48,0.1419
06-03-2013,19:38:49,0.1397
06-03-2013,20:38:50,0.1390
06-03-2013,21:38:51,0.1383
06-03-2013,22:38:52,0.1376
06-03-2013,23:38:53,0.1376
07-03-2013,00:38:54,0.1376
07-03-2013,01:38:55,0.1376
07-03-2013,02:38:56,0.1368
07-03-2013,03:38:57,0.1368
07-03-2013,04:38:58,0.1368
07-03-2013,05:38:59,0.1368
07-03-2013,06:39:00,0.1361
07-03-2013,07:39:01,0.1347
07-03-2013,08:39:02,0.1354
07-03-2013,09:39:03,0.1368
07-03-2013,10:39:04,0.1368
07-03-2013,11:39:05,0.1368
07-03-2013,12:39:06,0.1361
07-03-2013,13:39:07,0.1354
07-03-2013,14:39:08,0.1339
07-03-2013,15:39:09,0.1318
07-03-2013,16:39:10,0.1303
07-03-2013,17:39:11,0.1288
07-03-2013,18:39:12,0.1274
07-03-2013,19:39:13,0.1230
07-03-2013,20:39:14,0.1223
07-03-2013,21:39:15,0.1223
07-03-2013,22:39:16,0.1216
07-03-2013,23:39:17,0.1216
08-03-2013,00:39:18,0.1216
08-03-2013,01:39:19,0.1216
08-03-2013,02:39:20,0.1216
08-03-2013,03:39:21,0.1216
08-03-2013,04:39:22,0.1223
08-03-2013,05:39:23,0.1223
08-03-2013,06:39:24,0.1223
08-03-2013,07:39:25,0.1238
08-03-2013,08:39:26,0.1238
08-03-2013,09:39:27,0.1245
08-03-2013,10:39:28,0.1252
08-03-2013,11:39:29,0.1245
08-03-2013,12:39:30,0.1245
08-03-2013,13:39:31,0.1238
08-03-2013,14:39:32,0.1230
08-03-2013,15:39:33,0.1216
08-03-2013,16:39:34,0.1201
08-03-2013,17:39:35,0.1172
08-03-2013,18:39:36,0.1165
08-03-2013,19:39:37,0.1143
08-03-2013,20:39:38,0.1136
08-03-2013,21:39:39,0.1129
08-03-2013,22:39:40,0.1129
08-03-2013,23:39:41,0.1129
09-03-2013,00:39:42,0.1121
09-03-2013,01:39:43,0.1129
09-03-2013,02:39:44,0.1129
09-03-2013,03:39:45,0.1129
09-03-2013,04:39:46,0.1129
09-03-2013,05:39:47,0.1129
09-03-2013,06:39:48,0.1129
09-03-2013,07:39:49,0.1129
09-03-2013,08:39:50,0.1129
09-03-2013,09:39:51,0.1136
09-03-2013,10:39:52,0.1136
09-03-2013,11:39:53,0.1136
09-03-2013,12:39:54,0.1136
09-03-2013,13:39:55,0.1136
09-03-2013,14:39:56,0.1136
09-03-2013,15:39:57,0.1136
09-03-2013,16:39:58,0.1129
09-03-2013,17:39:59,0.1114
09-03-2013,18:40:00,0.1100
09-03-2013,19:40:01,0.1085
09-03-2013,20:40:02,0.1078
09-03-2013,21:40:03,0.1078
09-03-2013,22:40:04,0.1071
09-03-2013,23:40:05,0.1071
10-03-2013,00:40:06,0.1071
10-03-2013,01:40:07,0.1071
10-03-2013,02:40:08,0.1071
10-03-2013,03:40:09,0.1071
10-03-2013,04:40:10,0.1071
10-03-2013,05:40:11,0.1071
