"Date","Time, GMT+10:00","Rain, mm (SEN S/N: 668163)","Temp, ¡C (SEN S/N: 684635)","Temp, ¡C (SEN S/N: 684636)","Temp, ¡C (SEN S/N: 684637)","Temp, ¡C (SEN S/N: 684638)","Temp, ¡C (SEN S/N: 699195)","RH, % (SEN S/N: 699195)","DewPt, ¡C (SEN S/N: 699195)","PAR, uE (SEN S/N: 700672)","Wind Speed, m/s (SEN S/N: 707051)","Gust Speed, m/s (SEN S/N: 707051)","Wind Direction, ¿ (SEN S/N: 707051)"
25-06-2004,19:39:04,0.00,1.317,1.480,1.099,0.632,-2.90,100.00,-2.9,1.2,1.86,11.32,247.1
25-06-2004,21:39:04,0.00,1.317,1.480,1.099,0.632,-2.90,100.00,-2.9,1.2,1.48,10.58,237.3
25-06-2004,23:39:04,0.00,1.317,1.480,1.099,0.632,-2.90,100.00,-2.9,1.2,0.74,8.91,231.6
26-06-2004,01:39:04,0.00,1.317,1.480,1.099,0.632,-2.90,100.00,-2.9,1.2,4.82,8.53,238.7
26-06-2004,03:39:04,0.00,1.317,1.480,1.099,0.632,-3.37,100.00,-3.4,1.2,4.27,7.05,240.1
26-06-2004,05:39:04,0.00,1.317,1.480,1.099,0.632,-2.90,100.00,-2.9,1.2,0.37,10.02,226.0
26-06-2004,07:39:04,0.00,1.317,1.480,1.099,0.632,-2.44,100.00,-2.4,1.2,4.45,7.98,220.4
26-06-2004,09:39:04,0.00,1.317,1.480,1.099,0.632,-1.97,100.00,-2.0,268.7,4.82,10.02,199.4
26-06-2004,11:39:04,0.00,1.317,1.480,1.099,0.632,-1.06,100.00,-1.1,746.2,4.82,8.72,172.7
26-06-2004,13:39:04,4.57,1.317,1.480,1.126,0.660,-0.61,100.00,-0.6,848.7,4.45,7.98,181.1
26-06-2004,15:39:04,0.51,1.344,1.480,1.126,0.660,-1.51,100.00,-1.5,651.2,2.23,13.36,182.5
26-06-2004,17:39:04,0.00,1.344,1.480,1.126,0.660,-1.97,100.00,-2.0,136.2,1.11,12.99,162.9
26-06-2004,19:39:04,0.00,1.344,1.480,1.126,0.660,-1.06,100.00,-1.1,1.2,4.08,9.83,144.6
26-06-2004,21:39:04,0.00,1.344,1.480,1.126,0.660,-1.51,100.00,-1.5,1.2,0.56,10.20,160.0
26-06-2004,23:39:04,0.00,1.344,1.480,1.126,0.660,-1.97,100.00,-2.0,1.2,1.30,9.83,175.5
27-06-2004,01:39:04,0.00,1.344,1.480,1.126,0.660,-1.97,100.00,-2.0,1.2,3.15,12.99,169.9
27-06-2004,03:39:04,0.00,1.344,1.480,1.126,0.660,-2.90,100.00,-2.9,1.2,1.67,13.54,162.9
27-06-2004,05:39:04,0.00,1.344,1.480,1.126,0.660,-2.90,100.00,-2.9,1.2,3.34,6.68,188.1
27-06-2004,07:39:04,0.00,1.344,1.480,1.126,0.660,-2.44,100.00,-2.4,3.7,2.97,7.79,209.2
27-06-2004,09:39:04,0.00,1.344,1.480,1.126,0.660,-1.97,100.00,-2.0,388.7,3.53,8.72,223.2
27-06-2004,11:39:04,0.51,1.344,1.480,1.126,0.660,-1.06,100.00,-1.1,936.2,1.11,11.87,233.1
27-06-2004,13:39:04,0.00,1.344,1.480,1.126,0.660,-1.06,100.00,-1.1,976.2,2.04,10.76,230.2
27-06-2004,15:39:04,0.25,1.344,1.480,1.126,0.660,-1.06,100.00,-1.1,496.2,2.97,13.92,241.5
27-06-2004,17:39:04,0.00,1.344,1.480,1.126,0.660,-1.51,100.00,-1.5,88.7,2.97,12.62,256.9
27-06-2004,19:39:04,0.00,1.344,1.480,1.126,0.660,-1.97,100.00,-2.0,1.2,0.74,17.63,238.7
27-06-2004,21:39:04,0.00,1.344,1.480,1.126,0.660,-1.97,100.00,-2.0,1.2,2.04,17.63,240.1
27-06-2004,23:39:04,0.00,1.344,1.480,1.126,0.660,-1.97,100.00,-2.0,1.2,1.86,19.85,242.9
28-06-2004,01:39:04,0.00,1.344,1.480,1.126,0.660,-1.51,100.00,-1.5,1.2,3.53,22.64,245.7
28-06-2004,03:39:04,0.25,1.344,1.480,1.126,0.660,-1.06,100.00,-1.1,1.2,3.71,21.34,242.9
28-06-2004,05:39:04,0.00,1.344,1.480,1.126,0.660,-1.06,100.00,-1.1,1.2,0.74,25.05,242.9
28-06-2004,07:39:04,0.00,1.344,1.480,1.126,0.660,-1.51,100.00,-1.5,3.7,1.30,25.05,238.7
28-06-2004,09:39:04,0.00,1.344,1.480,1.126,0.660,-1.51,100.00,-1.5,333.7,2.04,25.05,240.1
28-06-2004,11:39:04,0.00,1.344,1.480,1.126,0.687,-1.06,100.00,-1.1,658.7,3.15,21.34,245.7
28-06-2004,13:39:04,0.00,1.344,1.480,1.126,0.687,-1.06,100.00,-1.1,453.7,1.86,20.22,251.3
28-06-2004,15:39:04,0.00,1.344,1.480,1.126,0.687,-0.61,100.00,-0.6,388.7,2.60,19.85,248.5
28-06-2004,17:39:04,0.00,1.344,1.480,1.126,0.687,-0.61,100.00,-0.6,46.2,3.53,24.12,259.7
28-06-2004,19:39:04,0.00,1.344,1.480,1.126,0.660,-0.16,100.00,-0.2,1.2,3.34,23.19,259.7
28-06-2004,21:39:04,0.00,1.344,1.480,1.126,0.687,-0.61,100.00,-0.6,1.2,2.23,23.19,255.5
28-06-2004,23:39:04,0.00,1.344,1.480,1.126,0.687,-1.06,100.00,-1.1,1.2,2.60,20.41,245.7
29-06-2004,01:39:04,0.00,1.344,1.480,1.126,0.687,-1.06,100.00,-1.1,1.2,1.30,17.07,249.9
29-06-2004,03:39:04,0.00,1.344,1.480,1.126,0.687,-1.06,100.00,-1.1,1.2,0.37,20.41,251.3
29-06-2004,05:39:04,0.00,1.344,1.480,1.126,0.687,-0.61,100.00,-0.6,1.2,4.82,16.51,245.7
29-06-2004,07:39:04,0.00,1.344,1.480,1.126,0.687,-1.06,100.00,-1.1,1.2,0.93,16.88,235.9
29-06-2004,09:39:04,0.00,1.344,1.480,1.126,0.687,-0.16,100.00,-0.2,181.2,1.48,18.92,237.3
29-06-2004,11:39:04,0.76,1.344,1.480,1.126,0.687,-0.61,100.00,-0.6,478.7,0.00,15.59,245.7
29-06-2004,13:39:04,0.76,1.344,1.480,1.126,0.687,-0.61,100.00,-0.6,603.7,4.82,17.07,247.1
29-06-2004,15:39:04,0.00,1.344,1.480,1.126,0.687,-0.61,100.00,-0.6,373.7,1.30,17.63,245.7
29-06-2004,17:39:04,0.00,1.344,1.480,1.126,0.687,-0.16,100.00,-0.2,58.7,0.19,16.14,249.9
29-06-2004,19:39:04,0.00,1.344,1.480,1.126,0.687,-0.16,100.00,-0.2,1.2,3.71,13.92,251.3
29-06-2004,21:39:04,0.00,1.344,1.480,1.126,0.660,-0.16,100.00,-0.2,1.2,3.34,13.73,254.1
29-06-2004,23:39:04,0.00,1.344,1.480,1.126,0.660,-0.16,100.00,-0.2,1.2,4.08,15.03,251.3
30-06-2004,01:39:04,0.25,1.344,1.480,1.126,0.660,-0.16,100.00,-0.2,1.2,0.56,17.44,242.9
30-06-2004,03:39:04,0.51,1.317,1.480,1.099,0.660,0.29,100.00,0.3,1.2,1.86,26.90,240.1
30-06-2004,05:39:04,0.25,1.317,1.480,1.099,0.660,-0.16,100.00,-0.2,1.2,4.82,28.02,219.0
30-06-2004,07:39:04,0.00,1.317,1.480,1.099,0.660,-0.16,100.00,-0.2,1.2,4.64,28.57,189.5
30-06-2004,09:39:04,0.25,1.317,1.480,1.099,0.660,0.29,100.00,0.3,196.2,2.60,26.53,226.0
30-06-2004,11:39:04,0.76,1.317,1.480,1.099,0.660,-0.16,100.00,-0.2,448.7,4.27,22.82,0.0
30-06-2004,13:39:04,0.00,1.317,1.480,1.099,0.660,-0.61,100.00,-0.6,396.2,0.56,18.18,0.0
30-06-2004,15:39:04,0.25,1.317,1.480,1.099,0.660,-0.16,100.00,-0.2,168.7,0.56,20.41,0.0
30-06-2004,17:39:04,0.00,1.317,1.480,1.099,0.660,-0.16,100.00,-0.2,18.7,3.71,23.93,0.0
30-06-2004,19:39:04,0.00,1.317,1.480,1.099,0.660,-2.44,100.00,-2.4,1.2,1.86,24.68,0.0
30-06-2004,21:39:04,0.00,1.317,1.453,1.099,0.632,-2.44,100.00,-2.4,1.2,4.08,24.68,0.0
30-06-2004,23:39:04,0.00,1.317,1.453,1.071,0.632,-4.33,100.00,-4.3,1.2,4.27,26.16,0.0
01-07-2004,01:39:04,0.00,1.317,1.453,1.071,0.632,-4.33,100.00,-4.3,1.2,1.67,18.92,0.0
01-07-2004,03:39:04,0.00,1.317,1.453,1.071,0.632,-4.82,100.00,-4.8,1.2,0.74,18.92,0.0
01-07-2004,05:39:04,0.00,1.289,1.453,1.071,0.632,-4.82,100.00,-4.8,1.2,5.01,15.59,0.0
01-07-2004,07:39:04,0.00,1.289,1.453,1.071,0.632,-4.33,100.00,-4.3,1.2,0.74,16.14,0.0
01-07-2004,09:39:04,0.00,1.289,1.453,1.071,0.632,-4.33,100.00,-4.3,216.2,0.37,15.03,0.0
01-07-2004,11:39:04,0.00,1.289,1.453,1.071,0.632,-3.85,100.00,-3.9,578.7,0.19,14.66,0.0
01-07-2004,13:39:04,0.00,1.289,1.453,1.071,0.632,-3.85,100.00,-3.9,588.7,1.11,16.14,0.0
01-07-2004,15:39:04,0.00,1.289,1.453,1.071,0.632,-3.37,100.00,-3.4,353.7,3.15,19.85,0.0
01-07-2004,17:39:04,0.00,1.289,1.425,1.044,0.632,-3.37,100.00,-3.4,58.7,4.27,22.45,0.0
01-07-2004,19:39:04,0.00,1.289,1.425,1.044,0.632,-2.90,100.00,-2.9,1.2,4.64,20.78,0.0
01-07-2004,21:39:04,0.00,1.289,1.425,1.044,0.632,-2.90,100.00,-2.9,1.2,4.27,21.15,0.0
01-07-2004,23:39:04,0.00,1.289,1.425,1.044,0.632,-1.97,100.00,-2.0,1.2,0.19,22.82,0.0
02-07-2004,01:39:04,0.00,1.289,1.425,1.044,0.632,-1.51,100.00,-1.5,1.2,3.90,22.08,0.0
02-07-2004,03:39:04,0.00,1.262,1.425,1.044,0.632,-1.06,100.00,-1.1,1.2,4.08,20.97,0.0
02-07-2004,05:39:04,0.00,1.262,1.425,1.044,0.632,-1.51,100.00,-1.5,1.2,0.93,17.07,0.0
02-07-2004,07:39:04,0.00,1.262,1.425,1.044,0.632,-3.37,100.00,-3.4,3.7,3.53,14.10,0.0
02-07-2004,09:39:04,0.00,1.262,1.425,1.044,0.632,-2.90,100.00,-2.9,401.2,2.04,10.39,0.0
02-07-2004,11:39:04,0.00,1.262,1.425,1.044,0.632,-1.97,100.00,-2.0,928.7,0.74,9.28,0.0
02-07-2004,13:39:04,2.03,1.262,1.425,1.044,0.632,-1.06,100.00,-1.1,1066.2,5.01,8.91,0.0
02-07-2004,15:39:04,0.00,1.262,1.425,1.044,0.632,-1.06,100.00,-1.1,743.7,3.34,13.36,0.0
02-07-2004,17:39:04,0.00,1.262,1.425,1.044,0.632,-1.51,100.00,-1.5,128.7,1.11,10.76,0.0
02-07-2004,19:39:04,0.00,1.262,1.425,1.044,0.632,-1.51,100.00,-1.5,1.2,3.90,6.86,0.0
02-07-2004,21:39:04,0.00,1.262,1.425,1.044,0.632,-1.51,100.00,-1.5,1.2,1.11,10.76,0.0
02-07-2004,23:39:04,0.00,1.262,1.425,1.044,0.632,-0.61,100.00,-0.6,1.2,1.11,9.28,0.0
03-07-2004,01:39:04,0.00,1.262,1.425,1.044,0.632,-0.61,100.00,-0.6,1.2,1.30,10.58,0.0
03-07-2004,03:39:04,0.00,1.262,1.425,1.044,0.632,-0.16,100.00,-0.2,1.2,3.34,14.66,0.0
03-07-2004,05:39:04,0.00,1.262,1.425,1.044,0.632,-0.61,100.00,-0.6,1.2,3.53,13.73,0.0
03-07-2004,07:39:04,0.00,1.262,1.425,1.044,0.632,-0.61,100.00,-0.6,1.2,2.04,10.76,0.0
03-07-2004,09:39:04,0.00,1.262,1.398,1.044,0.632,-0.61,100.00,-0.6,181.2,0.93,9.83,0.0
03-07-2004,11:39:04,1.02,1.262,1.398,1.044,0.660,-0.16,100.00,-0.2,628.7,2.97,12.25,0.0
03-07-2004,13:39:04,1.78,1.262,1.398,1.044,0.660,-0.16,100.00,-0.2,778.7,4.82,14.66,0.0
03-07-2004,15:39:04,0.00,1.262,1.398,1.044,0.660,-0.61,100.00,-0.6,361.2,1.11,16.51,0.0
03-07-2004,17:39:04,0.00,1.262,1.398,1.044,0.632,-0.61,100.00,-0.6,58.7,4.08,22.08,0.0
03-07-2004,19:39:04,0.00,1.262,1.398,1.044,0.632,-0.16,100.00,-0.2,1.2,1.11,20.41,0.0
03-07-2004,21:39:04,0.25,1.262,1.398,1.044,0.632,-0.16,100.00,-0.2,1.2,1.48,20.78,0.0
03-07-2004,23:39:04,0.00,1.262,1.398,1.044,0.632,-0.16,100.00,-0.2,1.2,2.78,22.08,0.0
04-07-2004,01:39:04,0.25,1.262,1.398,1.017,0.632,-0.16,100.00,-0.2,1.2,0.74,17.25,0.0
04-07-2004,03:39:04,0.25,1.262,1.398,1.017,0.632,-0.16,100.00,-0.2,1.2,2.23,12.62,0.0
04-07-2004,05:39:04,0.00,1.262,1.398,1.017,0.632,-0.16,100.00,-0.2,1.2,2.60,14.29,0.0
04-07-2004,07:39:04,0.00,1.235,1.398,1.017,0.632,-0.16,100.00,-0.2,1.2,3.53,15.96,0.0
04-07-2004,09:39:04,0.51,1.235,1.371,1.017,0.632,-0.16,100.00,-0.2,236.2,3.53,13.73,0.0
04-07-2004,11:39:04,0.51,1.235,1.371,1.017,0.632,-0.61,100.00,-0.6,933.7,4.27,13.54,0.0
04-07-2004,13:39:04,0.00,1.235,1.371,1.017,0.632,-0.16,100.00,-0.2,851.2,3.53,13.36,0.0
04-07-2004,15:39:04,0.00,1.235,1.371,1.017,0.632,-1.06,100.00,-1.1,431.2,3.53,13.73,0.0
04-07-2004,17:39:04,0.00,1.235,1.371,1.017,0.632,-2.44,100.00,-2.4,61.2,0.37,15.59,0.0
04-07-2004,19:39:04,0.00,1.235,1.371,1.017,0.632,-1.97,100.00,-2.0,1.2,1.11,16.14,0.0
04-07-2004,21:39:04,0.00,1.235,1.371,1.017,0.605,-2.44,100.00,-2.4,1.2,2.41,18.37,0.0
04-07-2004,23:39:04,0.00,1.235,1.371,1.017,0.605,-2.44,100.00,-2.4,1.2,3.15,20.41,0.0
05-07-2004,01:39:04,0.00,1.235,1.371,1.017,0.605,-2.44,100.00,-2.4,1.2,4.27,22.64,0.0
05-07-2004,03:39:04,0.00,1.235,1.371,0.989,0.605,-2.44,100.00,-2.4,1.2,3.53,19.48,0.0
05-07-2004,05:39:04,0.00,1.235,1.371,0.989,0.605,-1.97,100.00,-2.0,1.2,0.56,16.33,0.0
05-07-2004,07:39:04,0.00,1.208,1.371,0.989,0.605,-1.06,100.00,-1.1,3.7,0.56,21.89,0.0
05-07-2004,09:39:04,0.00,1.208,1.371,0.989,0.605,-1.06,100.00,-1.1,288.7,2.60,20.78,0.0
05-07-2004,11:39:04,0.00,1.208,1.371,0.989,0.605,-1.51,100.00,-1.5,588.7,2.41,20.04,0.0
05-07-2004,13:39:04,0.00,1.208,1.371,0.989,0.632,-1.51,100.00,-1.5,688.7,1.11,17.81,0.0
05-07-2004,15:39:04,0.00,1.208,1.371,0.989,0.632,-1.97,100.00,-2.0,376.2,0.37,17.07,0.0
05-07-2004,17:39:04,0.00,1.208,1.371,0.989,0.605,-2.44,100.00,-2.4,58.7,1.30,17.44,0.0
05-07-2004,19:39:04,0.00,1.208,1.371,0.989,0.605,-2.44,100.00,-2.4,1.2,1.86,18.37,0.0
05-07-2004,21:39:04,0.00,1.208,1.371,0.989,0.605,-2.90,100.00,-2.9,1.2,1.30,18.37,0.0
05-07-2004,23:39:04,0.00,1.208,1.371,0.989,0.605,-2.90,100.00,-2.9,1.2,0.37,16.88,0.0
06-07-2004,01:39:04,0.00,1.208,1.371,0.989,0.605,-3.37,100.00,-3.4,1.2,5.01,17.44,0.0
06-07-2004,03:39:04,0.00,1.208,1.371,0.989,0.605,-3.85,100.00,-3.9,1.2,3.90,15.03,0.0
06-07-2004,05:39:04,0.00,1.208,1.371,0.989,0.605,-4.33,100.00,-4.3,1.2,4.27,15.40,0.0
06-07-2004,07:39:04,0.00,1.208,1.344,0.989,0.605,-4.82,100.00,-4.8,3.7,3.15,14.10,0.0
06-07-2004,09:39:04,0.00,1.208,1.344,0.989,0.632,-3.85,100.00,-3.9,323.7,1.30,11.50,0.0
06-07-2004,11:39:04,0.25,1.208,1.344,0.989,0.632,-3.37,100.00,-3.4,871.2,4.08,6.86,0.0
06-07-2004,13:39:04,0.00,1.208,1.344,0.989,0.632,-2.90,100.00,-2.9,818.7,2.60,5.20,0.0
06-07-2004,15:39:04,0.00,1.208,1.344,0.989,0.632,-3.37,100.00,-3.4,458.7,4.27,7.42,0.0
06-07-2004,17:39:04,0.00,1.208,1.344,0.989,0.632,-4.33,100.00,-4.3,83.7,4.82,9.65,0.0
06-07-2004,19:39:04,0.00,1.208,1.344,0.989,0.632,-3.85,100.00,-3.9,1.2,1.67,12.25,0.0
06-07-2004,21:39:04,0.00,1.208,1.344,0.989,0.632,-4.33,100.00,-4.3,1.2,3.71,14.29,0.0
06-07-2004,23:39:04,0.00,1.208,1.344,0.989,0.632,-3.85,100.00,-3.9,1.2,0.56,17.44,0.0
07-07-2004,01:39:04,0.00,1.208,1.344,0.989,0.632,-3.37,100.00,-3.4,1.2,4.27,15.96,0.0
07-07-2004,03:39:04,0.00,1.208,1.344,0.989,0.632,-3.37,100.00,-3.4,1.2,3.71,14.29,0.0
07-07-2004,05:39:04,0.00,1.208,1.344,0.989,0.632,-3.85,100.00,-3.9,1.2,5.01,16.51,0.0
07-07-2004,07:39:04,0.00,1.208,1.344,0.989,0.632,-3.37,100.00,-3.4,1.2,3.71,14.10,0.0
07-07-2004,09:39:04,0.00,1.208,1.344,0.989,0.632,-3.85,100.00,-3.9,201.2,2.78,15.59,0.0
07-07-2004,11:39:04,0.25,1.208,1.344,0.989,0.632,-2.90,100.00,-2.9,806.2,4.82,10.58,0.0
07-07-2004,13:39:04,0.00,1.208,1.344,0.989,0.632,-2.90,100.00,-2.9,713.7,0.00,11.87,0.0
07-07-2004,15:39:04,0.00,1.208,1.344,0.989,0.632,-2.90,100.00,-2.9,541.2,2.04,12.62,0.0
07-07-2004,17:39:04,0.00,1.208,1.344,0.989,0.632,-4.82,100.00,-4.8,68.7,0.56,11.13,0.0
07-07-2004,19:39:04,0.00,1.208,1.344,0.989,0.632,-3.37,100.00,-3.4,1.2,1.11,11.32,0.0
07-07-2004,21:39:04,0.00,1.208,1.344,0.989,0.632,-3.85,100.00,-3.9,1.2,0.93,10.95,0.0
07-07-2004,23:39:04,0.00,1.208,1.344,0.989,0.632,-4.33,100.00,-4.3,1.2,1.11,13.54,0.0
08-07-2004,01:39:04,0.00,1.208,1.344,0.989,0.632,-6.82,100.00,-6.8,1.2,0.19,10.58,0.0
08-07-2004,03:39:04,0.00,1.208,1.344,0.989,0.660,-5.31,100.00,-5.3,1.2,2.78,12.99,0.0
08-07-2004,05:39:04,0.00,1.208,1.344,0.989,0.660,-4.82,100.00,-4.8,1.2,2.60,12.43,0.0
08-07-2004,07:39:04,0.00,1.208,1.344,0.989,0.660,-3.37,100.00,-3.4,1.2,2.97,12.43,0.0
08-07-2004,09:39:04,0.00,1.208,1.344,0.989,0.660,-2.90,100.00,-2.9,191.2,3.71,12.80,0.0
08-07-2004,11:39:04,0.00,1.180,1.344,0.989,0.660,-2.44,100.00,-2.4,646.2,1.48,11.13,0.0
08-07-2004,13:39:04,0.00,1.180,1.344,0.962,0.660,-1.51,100.00,-1.5,953.7,0.00,7.98,0.0
08-07-2004,15:39:04,0.25,1.180,1.344,0.962,0.660,-1.06,100.00,-1.1,608.7,3.34,8.35,0.0
08-07-2004,17:39:04,0.00,1.180,1.344,0.989,0.660,-1.97,92.25,-3.1,121.2,2.41,5.57,0.0
08-07-2004,19:39:04,0.00,1.180,1.344,0.962,0.660,-2.44,61.75,-8.8,1.2,3.71,6.12,0.0
08-07-2004,21:39:04,0.00,1.180,1.344,0.962,0.660,-0.16,49.25,-9.5,1.2,3.15,5.75,0.0
08-07-2004,23:39:04,0.00,1.180,1.344,0.962,0.660,-0.61,55.25,-8.5,1.2,3.71,7.42,0.0
09-07-2004,01:39:04,0.00,1.180,1.317,0.962,0.660,0.29,54.25,-7.9,1.2,0.74,9.09,0.0
09-07-2004,03:39:04,0.00,1.180,1.317,0.962,0.660,-0.16,61.75,-6.6,1.2,4.82,7.98,0.0
09-07-2004,05:39:04,0.00,1.180,1.317,0.962,0.660,0.29,73.25,-3.9,1.2,4.82,10.58,0.0
09-07-2004,07:39:04,0.00,1.180,1.317,0.962,0.660,-1.06,90.75,-2.4,1.2,0.19,10.58,0.0
09-07-2004,09:39:04,0.00,1.180,1.317,0.962,0.660,-0.61,96.75,-1.1,193.7,2.23,11.87,0.0
09-07-2004,11:39:04,0.00,1.180,1.317,0.962,0.660,0.29,92.75,-0.7,473.7,3.90,15.21,0.0
09-07-2004,13:39:04,0.00,1.180,1.317,0.962,0.660,1.17,93.25,0.2,656.2,4.82,15.21,0.0
09-07-2004,15:39:04,0.00,1.180,1.317,0.962,0.660,1.17,100.00,1.2,621.2,4.45,15.40,0.0
09-07-2004,17:39:04,0.00,1.180,1.317,0.962,0.632,0.73,100.00,0.7,88.7,1.11,17.07,0.0
09-07-2004,19:39:04,0.00,1.180,1.317,0.962,0.632,0.73,100.00,0.7,1.2,3.53,13.54,0.0
09-07-2004,21:39:04,0.00,1.180,1.317,0.962,0.632,0.73,100.00,0.7,1.2,2.04,12.43,0.0
09-07-2004,23:39:04,0.00,1.153,1.317,0.962,0.660,1.17,100.00,1.2,1.2,1.30,11.87,0.0
10-07-2004,01:39:04,0.00,1.180,1.317,0.962,0.632,1.60,100.00,1.6,1.2,5.01,16.51,0.0
10-07-2004,03:39:04,0.00,1.153,1.317,0.962,0.632,1.60,100.00,1.6,1.2,1.48,18.92,0.0
10-07-2004,05:39:04,0.00,1.153,1.317,0.962,0.632,1.60,100.00,1.6,1.2,0.37,17.81,0.0
10-07-2004,07:39:04,0.00,1.153,1.317,0.934,0.632,1.17,100.00,1.2,1.2,5.01,17.25,0.0
10-07-2004,09:39:04,0.00,1.153,1.317,0.934,0.660,1.60,100.00,1.6,248.7,3.90,15.59,0.0
10-07-2004,11:39:04,0.00,1.153,1.317,0.934,0.660,1.60,100.00,1.6,536.2,3.15,14.66,0.0
10-07-2004,13:39:04,0.00,1.153,1.317,0.934,0.660,2.03,100.00,2.0,488.7,3.71,15.77,0.0
10-07-2004,15:39:04,0.00,1.153,1.317,0.934,0.660,2.03,100.00,2.0,366.2,4.27,16.88,0.0
10-07-2004,17:39:04,0.00,1.153,1.317,0.934,0.660,1.60,100.00,1.6,53.7,0.19,16.88,0.0
10-07-2004,19:39:04,1.02,1.153,1.317,0.934,0.660,1.17,100.00,1.2,1.2,0.37,16.14,0.0
10-07-2004,21:39:04,2.79,1.153,1.289,0.907,0.660,-0.16,100.00,-0.2,1.2,1.67,17.07,0.0
10-07-2004,23:39:04,0.00,1.126,1.289,0.907,0.632,-0.16,100.00,-0.2,1.2,1.48,16.33,0.0
11-07-2004,01:39:04,0.00,1.126,1.289,0.907,0.632,-0.16,100.00,-0.2,1.2,1.30,17.07,0.0
11-07-2004,03:39:04,0.00,1.099,1.262,0.907,0.632,-0.16,100.00,-0.2,1.2,3.71,16.51,0.0
11-07-2004,05:39:04,0.25,1.099,1.262,0.880,0.632,-0.16,100.00,-0.2,1.2,1.86,13.17,0.0
11-07-2004,07:39:04,0.51,1.099,1.262,0.880,0.632,-0.16,100.00,-0.2,1.2,1.86,12.06,0.0
11-07-2004,09:39:04,0.51,1.099,1.262,0.880,0.632,-0.16,100.00,-0.2,163.7,0.37,16.70,0.0
11-07-2004,11:39:04,3.81,1.099,1.262,0.880,0.632,0.29,100.00,0.3,538.7,3.90,17.07,0.0
11-07-2004,13:39:04,1.02,1.099,1.262,0.880,0.632,0.29,100.00,0.3,496.2,2.78,14.84,0.0
11-07-2004,15:39:04,0.76,1.099,1.262,0.880,0.632,0.29,100.00,0.3,273.7,2.04,12.25,0.0
11-07-2004,17:39:04,0.25,1.099,1.262,0.880,0.605,-0.16,100.00,-0.2,46.2,1.86,11.87,0.0
11-07-2004,19:39:04,0.00,1.099,1.262,0.880,0.605,-0.16,100.00,-0.2,1.2,4.82,14.66,0.0
11-07-2004,21:39:04,0.00,1.099,1.235,0.880,0.605,0.29,100.00,0.3,1.2,0.19,14.66,0.0
11-07-2004,23:39:04,0.00,1.099,1.235,0.880,0.605,0.29,100.00,0.3,1.2,3.34,13.54,0.0
12-07-2004,01:39:04,0.00,1.099,1.235,0.880,0.605,-0.16,100.00,-0.2,1.2,2.60,12.25,0.0
12-07-2004,03:39:04,0.00,1.099,1.235,0.880,0.605,-0.16,100.00,-0.2,1.2,0.37,9.46,0.0
12-07-2004,05:39:04,0.00,1.099,1.235,0.880,0.605,-0.16,100.00,-0.2,1.2,4.45,7.79,0.0
12-07-2004,07:39:04,0.00,1.099,1.235,0.880,0.605,-0.16,100.00,-0.2,3.7,3.71,7.24,0.0
12-07-2004,09:39:04,0.25,1.099,1.235,0.880,0.605,-0.16,100.00,-0.2,238.7,2.41,5.20,0.0
12-07-2004,11:39:04,2.03,1.099,1.235,0.880,0.605,0.29,100.00,0.3,698.7,2.78,6.31,0.0
12-07-2004,13:39:04,0.00,1.099,1.235,0.880,0.605,0.73,100.00,0.7,696.2,3.53,7.05,0.0
12-07-2004,15:39:04,0.00,1.099,1.235,0.880,0.605,0.73,100.00,0.7,448.7,3.90,6.49,0.0
12-07-2004,17:39:04,0.25,1.099,1.235,0.880,0.605,0.29,100.00,0.3,88.7,2.78,5.38,0.0
12-07-2004,19:39:04,0.00,1.099,1.235,0.880,0.605,0.29,100.00,0.3,1.2,1.86,3.71,0.0
12-07-2004,21:39:04,0.25,1.099,1.235,0.880,0.577,-0.61,100.00,-0.6,1.2,2.04,4.45,0.0
12-07-2004,23:39:04,0.00,1.099,1.235,0.880,0.577,-0.61,100.00,-0.6,1.2,0.00,0.00,0.0
13-07-2004,01:39:04,0.00,1.099,1.235,0.880,0.577,-0.16,100.00,-0.2,1.2,0.00,0.00,0.0
13-07-2004,03:39:04,0.00,1.071,1.235,0.880,0.577,-1.06,100.00,-1.1,1.2,0.00,0.00,0.0
13-07-2004,05:39:04,0.00,1.071,1.208,0.880,0.577,-2.44,100.00,-2.4,1.2,0.00,0.00,0.0
13-07-2004,07:39:04,0.00,1.099,1.235,0.880,0.577,-2.90,100.00,-2.9,3.7,0.00,0.00,0.0
13-07-2004,09:39:04,0.00,1.071,1.208,0.880,0.577,-0.16,100.00,-0.2,303.7,0.37,3.15,0.0
13-07-2004,11:39:04,0.00,1.071,1.208,0.880,0.605,0.29,100.00,0.3,681.2,2.23,4.45,0.0
13-07-2004,13:39:04,0.00,1.071,1.208,0.880,0.605,0.29,100.00,0.3,863.7,2.78,4.82,0.0
13-07-2004,15:39:04,0.00,1.071,1.208,0.880,0.605,-0.16,100.00,-0.2,748.7,3.71,6.49,0.0
13-07-2004,17:39:04,0.00,1.071,1.208,0.880,0.577,-2.90,100.00,-2.9,156.2,2.04,3.71,0.0
13-07-2004,19:39:04,0.00,1.071,1.208,0.880,0.577,-3.37,100.00,-3.4,1.2,1.86,3.90,0.0
13-07-2004,21:39:04,0.00,1.071,1.208,0.880,0.577,-2.90,84.75,-5.1,1.2,4.27,7.05,0.0
