SITE,REP,DATE,HOUR,TEMP,
PRO3,2,31/3/13,5,5.595,
PRO3,2,31/3/13,6,5.658,
PRO3,2,31/3/13,7,5.846,
PRO3,2,31/3/13,8,5.972,
PRO3,2,31/3/13,9,7.164,
PRO3,2,31/3/13,10,10.049,
PRO3,2,31/3/13,11,9.672,
PRO3,2,31/3/13,12,10.738,
PRO3,2,31/3/13,13,10.738,
PRO3,2,31/3/13,14,11.804,
PRO3,2,31/3/13,15,15.625,
PRO3,2,31/3/13,16,10.487,
PRO3,2,31/3/13,17,9.547,
PRO3,2,31/3/13,18,9.234,
PRO3,2,31/3/13,19,6.913,
PRO3,2,31/3/13,20,6.662,
PRO3,2,31/3/13,21,6.223,
PRO3,2,31/3/13,22,1.954,
PRO3,2,31/3/13,23,1.138,
PRO3,2,1/4/13,0,1.703,
PRO3,2,1/4/13,1,1.138,
PRO3,2,1/4/13,2,1.766,
PRO3,2,1/4/13,3,2.017,
PRO3,2,1/4/13,4,2.896,
PRO3,2,1/4/13,5,1.452,
PRO3,2,1/4/13,6,2.143,
PRO3,2,1/4/13,7,2.143,
PRO3,2,1/4/13,8,2.52,
PRO3,2,1/4/13,9,5.846,
PRO3,2,1/4/13,10,8.418,
PRO3,2,1/4/13,11,10.989,
PRO3,2,1/4/13,12,14.686,
PRO3,2,1/4/13,13,14.435,
PRO3,2,1/4/13,14,12.493,
PRO3,2,1/4/13,15,12.18,
PRO3,2,1/4/13,16,12.806,
PRO3,2,1/4/13,17,14.623,
PRO3,2,1/4/13,18,11.24,
PRO3,2,1/4/13,19,5.972,
PRO3,2,1/4/13,20,3.65,
PRO3,2,1/4/13,21,1.64,
PRO3,2,1/4/13,22,3.399,
PRO3,2,1/4/13,23,2.457,
PRO3,2,2/4/13,0,1.892,
PRO3,2,2/4/13,1,1.075,
PRO3,2,2/4/13,2,2.394,
PRO3,2,2/4/13,3,2.331,
PRO3,2,2/4/13,4,2.394,
PRO3,2,2/4/13,5,4.089,
PRO3,2,2/4/13,6,2.08,
PRO3,2,2/4/13,7,2.708,
PRO3,2,2/4/13,8,3.838,
PRO3,2,2/4/13,9,10.111,
PRO3,2,2/4/13,10,13.997,
PRO3,2,2/4/13,11,17.191,
PRO3,2,2/4/13,12,18.755,
PRO3,2,2/4/13,13,19.131,
PRO3,2,2/4/13,14,19.569,
PRO3,2,2/4/13,15,20.007,
PRO3,2,2/4/13,16,17.691,
PRO3,2,2/4/13,17,15.437,
PRO3,2,2/4/13,18,10.111,
PRO3,2,2/4/13,19,7.101,
PRO3,2,2/4/13,20,7.54,
PRO3,2,2/4/13,21,5.47,
PRO3,2,2/4/13,22,3.022,
PRO3,2,2/4/13,23,2.08,
PRO3,2,3/4/13,0,1.766,
PRO3,2,3/4/13,1,-0.495,
PRO3,2,3/4/13,2,4.026,
PRO3,2,3/4/13,3,3.461,
PRO3,2,3/4/13,4,2.771,
PRO3,2,3/4/13,5,1.766,
PRO3,2,3/4/13,6,1.075,
PRO3,2,3/4/13,7,0.07,
PRO3,2,3/4/13,8,0.196,
PRO3,2,3/4/13,9,1.452,
PRO3,2,3/4/13,10,5.031,
PRO3,2,3/4/13,11,6.599,
PRO3,2,3/4/13,12,12.869,
PRO3,2,3/4/13,13,13.997,
PRO3,2,3/4/13,14,15.5,
PRO3,2,3/4/13,15,15.688,
PRO3,2,3/4/13,16,14.748,
PRO3,2,3/4/13,17,11.929,
PRO3,2,3/4/13,18,8.606,
PRO3,2,3/4/13,19,4.089,
PRO3,2,3/4/13,20,2.959,
PRO3,2,3/4/13,21,2.833,
PRO3,2,3/4/13,22,2.582,
PRO3,2,3/4/13,23,2.268,
PRO3,2,4/4/13,0,-0.872,
PRO3,2,4/4/13,1,-2.066,
PRO3,2,4/4/13,2,1.075,
PRO3,2,4/4/13,3,1.954,
PRO3,2,4/4/13,4,2.833,
PRO3,2,4/4/13,5,3.712,
PRO3,2,4/4/13,6,3.963,
PRO3,2,4/4/13,7,4.905,
PRO3,2,4/4/13,8,4.905,
PRO3,2,4/4/13,9,7.728,
PRO3,2,4/4/13,10,11.365,
PRO3,2,4/4/13,11,13.872,
PRO3,2,4/4/13,12,15.124,
PRO3,2,4/4/13,13,22.321,
PRO3,2,4/4/13,14,17.879,
PRO3,2,4/4/13,15,15.751,
PRO3,2,4/4/13,16,17.253,
PRO3,2,4/4/13,17,13.746,
PRO3,2,4/4/13,18,11.616,
PRO3,2,4/4/13,19,8.606,
PRO3,2,4/4/13,20,5.407,
PRO3,2,4/4/13,21,0.635,
PRO3,2,4/4/13,22,-1.312,
PRO3,2,4/4/13,23,-1.249,
PRO3,2,5/4/13,0,-1.501,
PRO3,2,5/4/13,1,-2.003,
PRO3,2,5/4/13,2,-1.815,
PRO3,2,5/4/13,3,1.201,
PRO3,2,5/4/13,4,3.336,
PRO3,2,5/4/13,5,2.52,
PRO3,2,5/4/13,6,3.085,
PRO3,2,5/4/13,7,2.268,
PRO3,2,5/4/13,8,2.582,
PRO3,2,5/4/13,9,7.917,
PRO3,2,5/4/13,10,11.052,
PRO3,2,5/4/13,11,16.69,
PRO3,2,5/4/13,12,16.314,
PRO3,2,5/4/13,13,15.437,
PRO3,2,5/4/13,14,15.938,
PRO3,2,5/4/13,15,15.625,
PRO3,2,5/4/13,16,14.435,
PRO3,2,5/4/13,17,12.242,
PRO3,2,5/4/13,18,11.616,
PRO3,2,5/4/13,19,7.666,
PRO3,2,5/4/13,20,5.595,
PRO3,2,5/4/13,21,2.394,
PRO3,2,5/4/13,22,0.824,
PRO3,2,5/4/13,23,-0.056,
PRO3,2,6/4/13,0,0.447,
PRO3,2,6/4/13,1,0.447,
PRO3,2,6/4/13,2,0.196,
PRO3,2,6/4/13,3,-1.438,
PRO3,2,6/4/13,4,0.51,
PRO3,2,6/4/13,5,-0.558,
PRO3,2,6/4/13,6,2.017,
PRO3,2,6/4/13,7,4.089,
PRO3,2,6/4/13,8,5.219,
PRO3,2,6/4/13,9,7.979,
PRO3,2,6/4/13,10,10.425,
PRO3,2,6/4/13,11,16.815,
PRO3,2,6/4/13,12,13.057,
PRO3,2,6/4/13,13,13.182,
PRO3,2,6/4/13,14,14.247,
PRO3,2,6/4/13,15,13.997,
PRO3,2,6/4/13,16,8.167,
PRO3,2,6/4/13,17,7.54,
PRO3,2,6/4/13,18,6.411,
PRO3,2,6/4/13,19,6.223,
PRO3,2,6/4/13,20,5.407,
PRO3,2,6/4/13,21,5.093,
PRO3,2,6/4/13,22,4.654,
PRO3,2,6/4/13,23,2.708,
PRO3,2,7/4/13,0,1.64,
PRO3,2,7/4/13,1,0.384,
PRO3,2,7/4/13,2,-0.244,
PRO3,2,7/4/13,2,1.264,
PRO3,2,7/4/13,3,1.703,
PRO3,2,7/4/13,4,3.085,
PRO3,2,7/4/13,5,3.775,
PRO3,2,7/4/13,6,3.775,
PRO3,2,7/4/13,7,3.461,
PRO3,2,7/4/13,8,6.348,
PRO3,2,7/4/13,9,9.798,
PRO3,2,7/4/13,10,11.866,
PRO3,2,7/4/13,11,14.31,
PRO3,2,7/4/13,12,15.625,
PRO3,2,7/4/13,13,18.255,
PRO3,2,7/4/13,14,12.681,
PRO3,2,7/4/13,15,19.006,
PRO3,2,7/4/13,16,15.5,
PRO3,2,7/4/13,17,9.798,
PRO3,2,7/4/13,18,6.474,
PRO3,2,7/4/13,19,6.913,
PRO3,2,7/4/13,20,6.536,
PRO3,2,7/4/13,21,2.833,
PRO3,2,7/4/13,22,0.51,
PRO3,2,7/4/13,23,0.259,
PRO3,2,8/4/13,0,0.07,
PRO3,2,8/4/13,1,-0.244,
PRO3,2,8/4/13,2,0.196,
PRO3,2,8/4/13,3,1.954,
PRO3,2,8/4/13,4,2.331,
PRO3,2,8/4/13,5,3.273,
PRO3,2,8/4/13,6,2.582,
PRO3,2,8/4/13,7,3.336,
PRO3,2,8/4/13,8,7.101,
PRO3,2,8/4/13,9,11.177,
PRO3,2,8/4/13,10,10.55,
PRO3,2,8/4/13,11,13.433,
PRO3,2,8/4/13,12,13.934,
PRO3,2,8/4/13,13,14.686,
PRO3,2,8/4/13,14,12.806,
PRO3,2,8/4/13,15,7.289,
PRO3,2,8/4/13,16,3.147,
PRO3,2,8/4/13,17,4.654,
PRO3,2,8/4/13,18,4.215,
PRO3,2,8/4/13,19,4.968,
PRO3,2,8/4/13,20,4.466,
PRO3,2,8/4/13,21,1.515,
PRO3,2,8/4/13,22,-0.307,
PRO3,2,8/4/13,23,0.259,
PRO3,2,9/4/13,0,0.196,
PRO3,2,9/4/13,1,0.196,
PRO3,2,9/4/13,2,0.196,
PRO3,2,9/4/13,3,0.51,
PRO3,2,9/4/13,4,1.829,
PRO3,2,9/4/13,5,2.331,
PRO3,2,9/4/13,6,2.52,
PRO3,2,9/4/13,7,1.892,
PRO3,2,9/4/13,8,6.662,
PRO3,2,9/4/13,9,10.487,
PRO3,2,9/4/13,10,9.986,
PRO3,2,9/4/13,11,15.124,
PRO3,2,9/4/13,12,16.69,
PRO3,2,9/4/13,13,18.38,
PRO3,2,9/4/13,14,18.505,
PRO3,2,9/4/13,15,14.748,
PRO3,2,9/4/13,16,11.24,
PRO3,2,9/4/13,17,7.728,
PRO3,2,9/4/13,18,6.976,
PRO3,2,9/4/13,19,6.474,
PRO3,2,9/4/13,20,6.223,
PRO3,2,9/4/13,21,4.528,
PRO3,2,9/4/13,22,1.892,
PRO3,2,9/4/13,23,1.766,
PRO3,2,10/4/13,0,2.268,
PRO3,2,10/4/13,1,0.007,
PRO3,2,10/4/13,2,0.761,
PRO3,2,10/4/13,3,2.206,
PRO3,2,10/4/13,4,2.457,
PRO3,2,10/4/13,5,2.394,
PRO3,2,10/4/13,6,2.708,
PRO3,2,10/4/13,7,3.21,
PRO3,2,10/4/13,8,5.533,
PRO3,2,10/4/13,9,9.923,
PRO3,2,10/4/13,10,11.428,
PRO3,2,10/4/13,11,13.621,
PRO3,2,10/4/13,12,14.498,
PRO3,2,10/4/13,13,17.065,
PRO3,2,10/4/13,14,17.378,
PRO3,2,10/4/13,15,18.255,
PRO3,2,10/4/13,16,14.373,
PRO3,2,10/4/13,17,11.114,
PRO3,2,10/4/13,18,6.85,
PRO3,2,10/4/13,19,5.407,
PRO3,2,10/4/13,20,5.156,
PRO3,2,10/4/13,21,4.466,
PRO3,2,10/4/13,22,4.34,
PRO3,2,10/4/13,23,4.403,
PRO3,2,11/4/13,0,3.524,
PRO3,2,11/4/13,1,2.645,
PRO3,2,11/4/13,2,3.336,
PRO3,2,11/4/13,3,3.022,
PRO3,2,11/4/13,4,2.457,
PRO3,2,11/4/13,5,3.712,
PRO3,2,11/4/13,6,4.089,
PRO3,2,11/4/13,7,4.403,
PRO3,2,11/4/13,8,5.47,
PRO3,2,11/4/13,9,10.425,
PRO3,2,11/4/13,10,15.437,
PRO3,2,11/4/13,11,18.255,
PRO3,2,11/4/13,12,23.447,
PRO3,2,11/4/13,13,20.132,
PRO3,2,11/4/13,14,19.944,
PRO3,2,11/4/13,15,16.94,
PRO3,2,11/4/13,16,17.191,
PRO3,2,11/4/13,17,12.305,
PRO3,2,11/4/13,18,8.356,
PRO3,2,11/4/13,19,6.85,
PRO3,2,11/4/13,20,5.47,
PRO3,2,11/4/13,21,3.775,
PRO3,2,11/4/13,22,3.712,
PRO3,2,11/4/13,23,4.215,
PRO3,2,12/4/13,0,4.842,
PRO3,2,12/4/13,1,6.474,
PRO3,2,12/4/13,2,6.348,
PRO3,2,12/4/13,3,5.156,
PRO3,2,12/4/13,4,5.282,
PRO3,2,12/4/13,5,5.846,
PRO3,2,12/4/13,6,7.038,
PRO3,2,12/4/13,7,6.725,
PRO3,2,12/4/13,8,8.042,
PRO3,2,12/4/13,9,9.045,
PRO3,2,12/4/13,10,9.861,
PRO3,2,12/4/13,11,10.801,
PRO3,2,12/4/13,12,11.428,
PRO3,2,12/4/13,13,13.308,
PRO3,2,12/4/13,14,15.876,
PRO3,2,12/4/13,15,13.684,
PRO3,2,12/4/13,16,14.373,
PRO3,2,12/4/13,17,10.738,
PRO3,2,12/4/13,18,7.289,
PRO3,2,12/4/13,19,6.035,
PRO3,2,12/4/13,20,6.411,
PRO3,2,12/4/13,21,7.415,
PRO3,2,12/4/13,22,7.666,
PRO3,2,12/4/13,23,6.599,
PRO3,2,13/4/13,0,6.411,
PRO3,2,13/4/13,1,5.031,
PRO3,2,13/4/13,2,5.282,
PRO3,2,13/4/13,3,5.721,
PRO3,2,13/4/13,4,6.536,
PRO3,2,13/4/13,5,6.348,
PRO3,2,13/4/13,6,6.411,
PRO3,2,13/4/13,7,6.913,
PRO3,2,13/4/13,8,8.105,
PRO3,2,13/4/13,9,8.356,
PRO3,2,13/4/13,10,7.728,
PRO3,2,13/4/13,11,8.92,
PRO3,2,13/4/13,12,10.299,
PRO3,2,13/4/13,13,12.618,
PRO3,2,13/4/13,14,16.627,
PRO3,2,13/4/13,15,14.748,
PRO3,2,13/4/13,16,12.18,
PRO3,2,13/4/13,17,10.237,
PRO3,2,13/4/13,18,8.606,
PRO3,2,13/4/13,19,8.356,
PRO3,2,13/4/13,20,8.356,
PRO3,2,13/4/13,21,7.979,
PRO3,2,13/4/13,22,7.917,
PRO3,2,13/4/13,23,8.606,
PRO3,2,14/4/13,0,8.481,
PRO3,2,14/4/13,1,8.23,
PRO3,2,14/4/13,2,7.603,
PRO3,2,14/4/13,3,7.917,
PRO3,2,14/4/13,4,7.917,
PRO3,2,14/4/13,5,6.976,
PRO3,2,14/4/13,6,6.787,
PRO3,2,14/4/13,7,8.042,
PRO3,2,14/4/13,8,8.606,
PRO3,2,14/4/13,9,10.237,
PRO3,2,14/4/13,10,15.25,
PRO3,2,14/4/13,11,15.375,
PRO3,2,14/4/13,12,14.435,
PRO3,2,14/4/13,13,13.621,
PRO3,2,14/4/13,14,14.31,
PRO3,2,14/4/13,15,15.625,
PRO3,2,14/4/13,16,12.806,
PRO3,2,14/4/13,17,9.484,
PRO3,2,14/4/13,18,8.857,
PRO3,2,14/4/13,19,8.544,
PRO3,2,14/4/13,20,8.167,
PRO3,2,14/4/13,21,7.979,
PRO3,2,14/4/13,22,8.042,
PRO3,2,14/4/13,23,7.352,
PRO3,2,15/4/13,0,7.54,
PRO3,2,15/4/13,1,7.666,
PRO3,2,15/4/13,2,6.85,
PRO3,2,15/4/13,3,6.223,
PRO3,2,15/4/13,4,7.164,
PRO3,2,15/4/13,5,6.976,
PRO3,2,15/4/13,6,6.16,
PRO3,2,15/4/13,7,5.219,
PRO3,2,15/4/13,8,5.846,
PRO3,2,15/4/13,9,8.23,
PRO3,2,15/4/13,10,10.299,
PRO3,2,15/4/13,11,11.992,
PRO3,2,15/4/13,12,11.804,
PRO3,2,15/4/13,13,15.813,
PRO3,2,15/4/13,14,15.124,
PRO3,2,15/4/13,15,10.55,
PRO3,2,15/4/13,16,13.182,
PRO3,2,15/4/13,17,9.986,
PRO2,1,27/10/12,4,-5.727,
PRO2,1,27/10/12,5,-4.147,
PRO2,1,27/10/12,6,-4.779,
PRO2,1,27/10/12,7,-5.032,
PRO2,1,27/10/12,8,-1.874,
PRO2,1,27/10/12,9,5.753,
PRO2,1,27/10/12,10,10.218,
PRO2,1,27/10/12,11,13.673,
PRO2,1,27/10/12,12,16.307,
PRO2,1,27/10/12,13,18.125,
PRO2,1,27/10/12,14,20.067,
PRO2,1,27/10/12,15,19.754,
PRO2,1,27/10/12,16,22.258,
PRO2,1,27/10/12,17,19.879,
PRO2,1,27/10/12,18,16.37,
PRO2,1,27/10/12,19,11.349,
PRO2,1,27/10/12,20,0.208,
PRO2,1,27/10/12,21,-1.874,
PRO2,1,27/10/12,22,-3.2,
PRO2,1,27/10/12,23,-1.748,
PRO2,1,28/10/12,0,-2.379,
PRO2,1,28/10/12,1,-2.253,
PRO2,1,28/10/12,2,-3.642,
PRO2,1,28/10/12,3,-3.389,
PRO2,1,28/10/12,4,-3.579,
PRO2,1,28/10/12,5,-5.601,
PRO2,1,28/10/12,6,-5.853,
PRO2,1,28/10/12,7,-4.716,
PRO2,1,28/10/12,8,6.445,
PRO2,1,28/10/12,9,16.809,
PRO2,1,28/10/12,10,21.257,
PRO2,1,28/10/12,11,24.51,
PRO2,1,28/10/12,12,24.197,
PRO2,1,28/10/12,13,24.385,
PRO2,1,28/10/12,14,25.197,
PRO2,1,28/10/12,15,24.572,
PRO2,1,28/10/12,16,21.319,
PRO2,1,28/10/12,17,20.192,
PRO2,1,28/10/12,18,19.19,
PRO2,1,28/10/12,19,14.363,
PRO2,1,28/10/12,20,3.612,
PRO2,1,28/10/12,21,1.973,
PRO2,1,28/10/12,22,-0.36,
PRO2,1,28/10/12,23,-0.423,
PRO2,1,29/10/12,0,-0.612,
PRO2,1,29/10/12,1,-0.675,
PRO2,1,29/10/12,2,0.145,
PRO2,1,29/10/12,3,-0.801,
PRO2,1,29/10/12,4,-1.18,
PRO2,1,29/10/12,5,0.082,
PRO2,1,29/10/12,6,0.965,
PRO2,1,29/10/12,7,2.163,
PRO2,1,29/10/12,8,8.647,
PRO2,1,29/10/12,9,16.997,
PRO2,1,29/10/12,10,19.754,
PRO2,1,29/10/12,11,21.194,
PRO2,1,29/10/12,12,21.57,
PRO2,1,29/10/12,13,21.006,
PRO2,1,29/10/12,14,22.321,
PRO2,1,29/10/12,15,22.258,
PRO2,1,29/10/12,16,19.253,
PRO2,1,29/10/12,17,25.26,
PRO2,1,29/10/12,18,22.446,
PRO2,1,29/10/12,19,17.749,
PRO2,1,29/10/12,20,5.627,
PRO2,1,29/10/12,21,3.36,
PRO2,1,29/10/12,22,1.28,
PRO2,1,29/10/12,23,0.208,
PRO2,1,30/10/12,0,-0.801,
PRO2,1,30/10/12,1,-0.36,
PRO2,1,30/10/12,2,0.082,
PRO2,1,30/10/12,3,2.478,
PRO2,1,30/10/12,4,4.305,
PRO2,1,30/10/12,5,4.557,
PRO2,1,30/10/12,6,4.871,
PRO2,1,30/10/12,7,6.13,
PRO2,1,30/10/12,8,11.286,
PRO2,1,30/10/12,9,17.123,
PRO2,1,30/10/12,10,20.506,
PRO2,1,30/10/12,11,22.195,
PRO2,1,30/10/12,12,22.07,
PRO2,1,30/10/12,13,24.322,
PRO2,1,30/10/12,14,24.51,
PRO2,1,30/10/12,15,26.26,
PRO2,1,30/10/12,16,20.067,
PRO2,1,30/10/12,17,28.258,
PRO2,1,30/10/12,18,24.135,
PRO2,1,30/10/12,19,12.919,
PRO2,1,30/10/12,20,7.641,
PRO2,1,30/10/12,21,3.108,
PRO2,1,30/10/12,22,2.037,
PRO2,1,30/10/12,23,1.847,
PRO2,1,31/10/12,0,0.523,
PRO2,1,31/10/12,1,0.902,
PRO2,1,31/10/12,2,-0.801,
PRO2,1,31/10/12,3,0.019,
PRO2,1,31/10/12,4,2.037,
PRO2,1,31/10/12,5,4.808,
PRO2,1,31/10/12,6,5.249,
PRO2,1,31/10/12,7,7.137,
PRO2,1,31/10/12,8,13.045,
PRO2,1,31/10/12,9,19.504,
PRO2,1,31/10/12,10,21.945,
PRO2,1,31/10/12,11,23.884,
PRO2,1,31/10/12,12,25.135,
PRO2,1,31/10/12,13,24.197,
PRO2,1,31/10/12,14,26.01,
PRO2,1,31/10/12,15,24.447,
PRO2,1,31/10/12,16,24.447,
PRO2,1,31/10/12,17,25.072,
PRO2,1,31/10/12,18,16.307,
PRO2,1,31/10/12,19,14.551,
PRO2,1,31/10/12,20,8.332,
PRO2,1,31/10/12,21,7.578,
PRO2,1,31/10/12,22,8.458,
PRO2,1,31/10/12,23,7.641,
PRO2,1,1/11/12,0,10.658,
PRO2,1,1/11/12,1,11.098,
PRO2,1,1/11/12,2,11.412,
PRO2,1,1/11/12,3,8.835,
PRO2,1,1/11/12,4,8.018,
PRO2,1,1/11/12,5,7.452,
PRO2,1,1/11/12,6,7.829,
PRO2,1,1/11/12,7,7.578,
PRO2,1,1/11/12,8,7.766,
PRO2,1,1/11/12,9,7.829,
PRO2,1,1/11/12,10,7.955,
PRO2,1,1/11/12,11,5.69,
PRO2,1,1/11/12,12,4.431,
PRO2,1,1/11/12,13,7.766,
PRO2,1,1/11/12,14,8.71,
PRO2,1,1/11/12,15,6.193,
PRO2,1,1/11/12,16,6.319,
PRO2,1,1/11/12,17,6.256,
PRO2,1,1/11/12,18,6.382,
PRO2,1,1/11/12,19,7.263,
PRO2,1,1/11/12,20,-1.432,
PRO2,1,1/11/12,21,-2.505,
PRO2,1,1/11/12,22,-2.821,
PRO2,1,1/11/12,23,-4.147,
PRO2,1,2/11/12,0,-3.895,
PRO2,1,2/11/12,1,-3.768,
PRO2,1,2/11/12,2,-2.884,
PRO2,1,2/11/12,3,-2.758,
PRO2,1,2/11/12,4,-2.379,
PRO2,1,2/11/12,5,-2.821,
PRO2,1,2/11/12,6,-2.695,
PRO2,1,2/11/12,7,-2.632,
PRO2,1,2/11/12,8,2.1,
PRO2,1,2/11/12,9,7.389,
PRO2,1,2/11/12,10,12.543,
PRO2,1,2/11/12,11,14.802,
PRO2,1,2/11/12,12,15.492,
PRO2,1,2/11/12,13,16.809,
PRO2,1,2/11/12,14,19.128,
PRO2,1,2/11/12,15,17.436,
PRO2,1,2/11/12,16,17.812,
PRO2,1,2/11/12,17,16.245,
PRO2,1,2/11/12,18,9.967,
PRO2,1,2/11/12,19,10.281,
PRO2,1,2/11/12,20,3.738,
PRO2,1,2/11/12,21,3.612,
PRO2,1,2/11/12,22,3.486,
PRO2,1,2/11/12,23,3.171,
PRO2,1,3/11/12,0,2.856,
PRO2,1,3/11/12,1,2.478,
PRO2,1,3/11/12,2,2.037,
PRO2,1,3/11/12,3,-0.738,
PRO2,1,3/11/12,4,-1.432,
PRO2,1,3/11/12,5,-0.927,
PRO2,1,3/11/12,6,0.208,
PRO2,1,3/11/12,7,1.406,
PRO2,1,3/11/12,8,6.634,
PRO2,1,3/11/12,9,11.286,
PRO2,1,3/11/12,10,16.307,
PRO2,1,3/11/12,11,18.627,
PRO2,1,3/11/12,12,20.318,
PRO2,1,3/11/12,13,20.192,
PRO2,1,3/11/12,14,17.749,
PRO2,1,3/11/12,15,19.629,
PRO2,1,3/11/12,16,20.192,
PRO2,1,3/11/12,17,22.508,
PRO2,1,3/11/12,18,15.555,
PRO2,1,3/11/12,19,9.841,
PRO2,1,3/11/12,20,5.312,
PRO2,1,3/11/12,21,3.045,
PRO2,1,3/11/12,22,1.595,
PRO2,1,3/11/12,23,3.297,
PRO2,1,4/11/12,0,3.171,
PRO2,1,4/11/12,1,4.116,
PRO2,1,4/11/12,2,4.053,
PRO2,1,4/11/12,3,4.997,
PRO2,1,4/11/12,4,5.186,
PRO2,1,4/11/12,5,4.242,
PRO2,1,4/11/12,6,3.549,
PRO2,1,4/11/12,7,4.368,
PRO2,1,4/11/12,8,10.721,
PRO2,1,4/11/12,9,15.743,
PRO2,1,4/11/12,10,19.566,
PRO2,1,4/11/12,11,20.38,
PRO2,1,4/11/12,12,19.19,
PRO2,1,4/11/12,13,19.566,
PRO2,1,4/11/12,14,22.884,
PRO2,1,4/11/12,15,23.822,
PRO2,1,4/11/12,16,23.071,
PRO2,1,4/11/12,17,24.197,
PRO2,1,4/11/12,18,21.632,
PRO2,1,4/11/12,19,19.942,
PRO2,1,4/11/12,20,7.892,
PRO2,1,4/11/12,21,7.389,
PRO2,1,4/11/12,22,7.074,
PRO2,1,4/11/12,23,6.005,
PRO2,1,5/11/12,0,5.753,
PRO2,1,5/11/12,1,6.508,
PRO2,1,5/11/12,2,6.823,
PRO2,1,5/11/12,3,7.389,
PRO2,1,5/11/12,4,7.641,
PRO2,1,5/11/12,5,7.703,
PRO2,1,5/11/12,6,8.018,
PRO2,1,5/11/12,7,9.15,
PRO2,1,5/11/12,8,15.241,
PRO2,1,5/11/12,9,20.005,
PRO2,1,5/11/12,10,22.696,
PRO2,1,5/11/12,11,23.697,
PRO2,1,5/11/12,12,20.631,
PRO2,1,5/11/12,13,18,
PRO2,1,5/11/12,14,16.621,
PRO2,1,5/11/12,15,16.433,
PRO2,1,5/11/12,16,14.488,
PRO2,1,5/11/12,17,13.422,
PRO2,1,5/11/12,18,11.035,
PRO2,1,5/11/12,19,10.03,
PRO2,1,5/11/12,20,9.213,
PRO2,1,5/11/12,21,9.464,
PRO2,1,5/11/12,22,10.093,
PRO2,1,5/11/12,23,10.407,
PRO2,1,6/11/12,0,10.847,
PRO2,1,6/11/12,1,9.778,
PRO2,1,6/11/12,2,10.91,
PRO2,1,6/11/12,3,10.533,
PRO2,1,6/11/12,4,11.035,
PRO2,1,6/11/12,5,10.847,
PRO2,1,6/11/12,6,11.726,
PRO2,1,6/11/12,7,12.229,
PRO2,1,6/11/12,8,13.422,
PRO2,1,6/11/12,9,12.982,
PRO2,1,6/11/12,10,22.508,
PRO2,1,6/11/12,11,23.947,
PRO2,1,6/11/12,12,21.632,
PRO2,1,6/11/12,13,26.01,
PRO2,1,6/11/12,14,21.194,
PRO2,1,6/11/12,15,18.376,
PRO2,1,6/11/12,16,16.997,
PRO2,1,6/11/12,17,13.484,
PRO2,1,6/11/12,18,13.484,
PRO2,1,6/11/12,19,12.354,
PRO2,1,6/11/12,20,11.412,
PRO2,1,6/11/12,21,10.847,
PRO2,1,6/11/12,22,10.784,
PRO2,1,6/11/12,23,10.847,
PRO2,1,7/11/12,0,10.155,
PRO2,1,7/11/12,1,10.281,
PRO2,1,7/11/12,2,10.218,
PRO2,1,7/11/12,3,9.904,
PRO2,1,7/11/12,4,10.093,
PRO2,1,7/11/12,5,9.967,
PRO2,1,7/11/12,6,9.778,
PRO2,1,7/11/12,7,9.778,
PRO2,1,7/11/12,8,10.281,
PRO2,1,7/11/12,9,10.784,
PRO2,1,7/11/12,10,10.658,
PRO2,1,7/11/12,11,10.658,
PRO2,1,7/11/12,12,10.47,
PRO2,1,7/11/12,13,12.417,
PRO2,1,7/11/12,14,11.412,
PRO2,1,7/11/12,15,13.673,
PRO2,1,7/11/12,16,11.475,
PRO2,1,7/11/12,17,10.155,
PRO2,1,7/11/12,18,9.527,
PRO2,1,7/11/12,19,9.15,
PRO2,1,7/11/12,20,8.647,
PRO2,1,7/11/12,21,7.641,
PRO2,1,7/11/12,22,8.081,
PRO2,1,7/11/12,23,8.018,
PRO2,1,8/11/12,0,8.081,
PRO2,1,8/11/12,1,8.144,
PRO2,1,8/11/12,2,7.766,
PRO2,1,8/11/12,3,7.326,
PRO2,1,8/11/12,4,6.949,
PRO2,1,8/11/12,5,6.634,
PRO2,1,8/11/12,6,3.99,
PRO2,1,8/11/12,7,3.675,
PRO2,1,8/11/12,8,10.218,
PRO2,1,8/11/12,9,12.291,
PRO2,1,8/11/12,10,16.558,
PRO2,1,8/11/12,11,11.538,
PRO2,1,8/11/12,12,10.218,
PRO2,1,8/11/12,13,16.119,
PRO2,1,8/11/12,14,15.116,
PRO2,1,8/11/12,15,13.108,
PRO2,1,8/11/12,16,13.045,
PRO2,1,8/11/12,17,14.739,
PRO2,1,8/11/12,18,14.677,
PRO2,1,8/11/12,19,15.053,
PRO2,1,8/11/12,20,6.571,
PRO2,1,8/11/12,21,5.753,
PRO2,1,8/11/12,22,4.179,
PRO2,1,8/11/12,23,4.053,
PRO2,1,9/11/12,0,2.415,
PRO2,1,9/11/12,1,2.289,
PRO2,1,9/11/12,2,2.037,
PRO2,1,9/11/12,3,2.289,
PRO2,1,9/11/12,4,2.352,
PRO2,1,9/11/12,5,1.784,
PRO2,1,9/11/12,6,1.217,
PRO2,1,9/11/12,7,2.415,
PRO2,1,9/11/12,8,5.753,
PRO2,1,9/11/12,9,11.915,
PRO2,1,9/11/12,10,13.735,
PRO2,1,9/11/12,11,13.924,
PRO2,1,9/11/12,12,13.924,
PRO2,1,9/11/12,13,15.68,
